Périmètre	Nature	Date	Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Bioénergies	Ech. physiques	Taux de Co2	Ech. comm. Angleterre	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse	Ech. comm. Allemagne-Belgique	Fioul - TAC	Fioul - Cogén.	Fioul - Autres	Gaz - TAC	Gaz - Cogén.	Gaz - CCG	Gaz - Autres	Hydraulique - Fil de l?eau + éclusée	Hydraulique - Lacs	Hydraulique - STEP turbinage	Bioénergies - Déchets	Bioénergies - Biomasse	Bioénergies - Biogaz	 Stockage batterie	Déstockage batterie	Eolien terrestre	Eolien offshore	Consommation corrigée
France	Données temps réel	2025-08-07	14:45	44650	44200	44750	69	0	452	36037	903	13198	3138	-1877	914	-8208	13	-3779	-2590	-2013	-2533	3118	0	70	0	0	258	195	0	2527	595	15	367	244	304	0	24	878	25	ND	
France	Données temps réel	2025-08-07	15:00	44257	44100	44400	69	0	564	35848	890	13004	3054	-1884	917	-8221	14	-3239	-2590	-2004	-2480	2777	0	70	0	0	261	305	0	2459	580	16	370	243	304	-3	18	866	24	ND	
France	Données temps réel	2025-08-07	15:15	44264	43700	44000	69	0	636	35558	912	12864	3101	-1829	921	-7981	14	-3239	-2590	-2004	-2480	2621	0	70	0	0	254	383	0	2490	594	17	374	243	304	0	14	900	12	ND	
France	Données temps réel	2025-08-07	15:30	43733	43300	43600	69	0	585	35814	898	12340	3137	-1768	918	-8284	14	-3239	-2590	-2004	-2480	2143	0	70	0	0	258	328	0	2524	599	14	367	247	304	0	22	885	13	ND	
France	Données temps réel	2025-08-07	15:45	43365	42900	43350	69	0	627	35943	888	12058	3064	-1692	919	-8558	15	-3239	-2458	-2004	-2480	1307	0	70	0	0	260	368	0	2487	563	14	369	246	304	0	48	870	19	ND	
France	Données temps réel	2025-08-07	16:00	43121	42500	43100	69	0	653	36351	954	11835	3071	-1767	923	-8897	15	-3092	-2590	-2200	-2997	-1044	0	70	0	0	260	394	0	2505	551	15	369	250	304	0	22	922	32	ND	
France	Données temps réel	2025-08-07	16:15	43034	42050	43000	69	0	651	35692	1487	14372	3010	-1810	920	-12736	14	-3092	-2590	-2200	-2997	-2158	0	70	0	0	256	396	0	2533	460	17	369	247	304	-4	4	1465	22	ND	
France	Données temps réel	2025-08-07	16:30	42946	41600	42900	69	0	625	36517	1677	15128	3109	-1756	921	-13566	13	-3092	-2245	-2200	-2997	-2271	0	70	0	0	261	365	0	2586	467	55	372	245	304	-9	7	1656	21	ND	
France	Données temps réel	2025-08-07	16:45	42721	41600	42700	69	0	660	37078	1657	14591	3203	-1610	921	-13855	14	-3092	-1936	-2200	-2997	-3107	0	70	0	0	261	399	0	2575	468	159	370	247	304	-4	12	1631	26	ND	
France	Données temps réel	2025-08-07	17:00	42777	41600	42500	69	0	816	37365	1644	13817	3035	-1681	919	-13198	15	-3480	-2084	-2200	-2850	-2742	0	70	0	0	261	556	0	2549	470	16	368	247	304	-16	6	1614	30	ND	
France	Données temps réel	2025-08-07	17:15	42514	41650	42600	69	0	644	38971	1646	13019	3155	-1431	924	-14476	13	-3480	-1589	-2084	-2850	-4611	0	70	0	0	251	394	0	2624	515	16	375	245	304	-6	1	1596	50	ND	
France	Données temps réel	2025-08-07	17:30	43090	41700	42700	69	0	805	40111	1604	12175	3238	-731	916	-15129	14	-3480	-1415	-2165	-2850	-5181	0	70	0	0	250	557	0	2693	529	16	369	244	304	0	31	1549	55	ND	
France	Données temps réel	2025-08-07	17:45	43239	42050	43050	69	0	868	40958	1635	11161	3316	-354	918	-15333	15	-3480	-1350	-2048	-2850	-5127	0	70	0	0	253	616	0	2707	594	15	373	242	304	-8	9	1573	62	ND	
France	Données temps réel	2025-08-07	18:00	43626	42400	43400	69	0	871	41227	1616	10149	3344	-191	923	-14371	15	-3609	-107	-1912	-2227	-4990	0	70	0	0	253	619	0	2681	646	17	373	246	304	-16	6	1548	68	ND	
France	Données temps réel	2025-08-07	18:15	43640	42700	43550	69	0	669	41253	1589	8984	3358	-290	927	-12906	14	-3609	78	-1912	-2227	-4956	0	70	0	0	252	417	0	2693	651	14	377	246	304	-12	0	1497	92	ND	
France	Données temps réel	2025-08-07	18:30	44195	43000	43700	69	0	663	41689	1510	7866	3930	-131	923	-12308	14	-3609	664	-1880	-2227	-4885	0	70	0	0	251	412	0	2657	689	584	375	244	304	-15	0	1409	102	ND	
France	Données temps réel	2025-08-07	18:45	44521	43650	44350	69	0	760	41987	1472	6713	4429	-20	923	-11803	15	-3609	791	-1816	-2227	-4885	0	70	0	0	253	509	0	2672	1020	736	372	247	304	-9	0	1376	96	ND	
France	Données temps réel	2025-08-07	19:00	45138	44300	45000	69	0	890	42099	1433	5642	5360	-27	923	-11218	16	-2936	82	-1871	-2227	-2619	0	70	0	0	259	632	0	2699	1160	1502	373	246	304	-32	0	1373	60	ND	
France	Données temps réel	2025-08-07	19:15	45275	44400	44900	69	0	710	42211	1417	4571	5157	-39	924	-9740	15	-2936	214	-1877	-2227	-2642	0	70	0	0	276	435	0	2762	1198	1197	374	246	304	-5	1	1362	56	ND	
France	Données temps réel	2025-08-07	19:30	45077	44500	44800	69	0	749	42371	1386	3560	5763	-50	926	-9692	15	-2936	-365	-1769	-2227	-2453	0	70	0	0	277	473	0	2864	1437	1461	376	246	304	-6	2	1327	58	ND	
France	Données temps réel	2025-08-07	19:45	44970	44150	44400	69	0	761	42488	1387	2617	6399	-55	926	-9613	15	-2936	-195	-1621	-2225	-2645	0	70	0	0	277	485	0	2904	1687	1808	374	248	304	-9	0	1318	69	ND	
France	Données temps réel	2025-08-07	20:00	44941	43800	44000	69	0	885	42496	1381	1774	7660	-56	923	-10175	16	-2630	-1197	-1546	-1828	-3556	0	70	0	0	278	609	0	2959	1911	2790	375	245	304	-15	0	1303	78	ND	
France	Données temps réel	2025-08-07	20:15	44279	43450	43650	69	0	921	42605	1388	1280	7854	-56	929	-10709	16	-2630	-1584	-1574	-1780	-3446	0	70	0	0	276	646	0	2983	1956	2915	376	249	304	-3	2	1281	107	ND	
France	Données temps réel	2025-08-07	20:30	43841	43100	43300	69	0	915	42613	1369	913	8039	-59	931	-10947	17	-2630	-2221	-1452	-1750	-3505	0	70	0	0	275	644	0	2953	2098	2988	378	249	304	-2	1	1236	133	ND	
France	Données temps réel	2025-08-07	20:45	43239	42800	42950	68	0	1085	42597	1380	607	7987	-57	931	-11348	18	-2630	-2553	-1005	-1750	-3623	0	70	0	144	283	658	0	2998	2273	2716	377	250	304	-9	0	1216	164	ND	
France	Données temps réel	2025-08-07	21:00	43209	42500	42600	169	0	1284	42651	1445	329	7653	-58	929	-11181	21	-3379	-2590	-676	-639	-4063	99	70	0	261	374	649	0	3136	2054	2463	376	249	304	-10	0	1250	195	ND	
France	Données temps réel	2025-08-07	21:15	43091	42700	42800	182	0	1349	42561	1505	285	7831	-56	932	-11490	22	-3379	-2190	-1007	-639	-3979	112	70	0	306	375	667	0	3190	2033	2608	376	252	304	-7	0	1264	241	ND	
France	Données temps réel	2025-08-07	21:30	43311	42900	43000	182	0	1345	42567	1513	274	7793	-1	930	-11282	22	-3379	-2190	-931	-639	-3620	112	70	0	306	375	665	0	3219	1959	2615	376	250	304	-9	0	1253	260	ND	
France	Données temps réel	2025-08-07	21:45	43305	42700	42800	182	0	1289	42549	1559	260	7492	-4	934	-10937	21	-3379	-2190	-1304	-639	-3216	112	70	0	309	378	602	0	3224	1875	2393	377	254	304	-18	0	1307	252	ND	
France	Données temps réel	2025-08-07	22:00	43007	42500	42600	182	0	1164	42597	1612	248	7392	-1	931	-11102	20	-2797	-2190	-769	-1394	-2201	112	70	0	312	377	474	0	3213	1884	2295	371	256	304	-15	0	1414	198	ND	
France	Données temps réel	2025-08-07	22:15	43322	42900	43200	182	0	1077	42920	1605	0	6666	-1	931	-10044	20	-2797	-2190	-1478	-1394	-1998	112	70	0	315	377	384	0	3074	1791	1800	374	253	304	-12	0	1422	184	ND	
France	Données temps réel	2025-08-07	22:30	43581	43300	43800	69	0	725	43310	1735	0	6678	-3	929	-9856	15	-2797	-2190	-1225	-1383	-1329	0	70	0	103	278	344	0	3135	1812	1731	369	256	304	-5	0	1501	234	ND	
France	Données temps réel	2025-08-07	22:45	44493	43900	43900	69	0	792	43419	1738	0	6699	0	924	-9132	16	-2797	-2190	-1410	-1383	-1062	0	70	0	104	278	410	0	3138	1812	1749	367	253	304	-15	0	1494	243	ND	
France	Données temps réel	2025-08-07	23:00	43325	44500	44000	69	0	747	43585	1727	0	6305	-1	922	-10021	15	-1762	-2290	-693	-1708	-3088	0	70	0	104	278	365	0	3158	1600	1547	367	251	304	-8	0	1495	232	ND	
France	Données temps réel	2025-08-07	23:15	42995	43600	43200	69	0	881	43572	1684	0	6285	-1	927	-10411	17	-1762	-2290	-1630	-1717	-2444	0	70	0	104	278	499	0	3134	1502	1649	370	253	304	-9	0	1510	173	ND	
France	Données temps réel	2025-08-07	23:30	42115	42700	42400	69	0	680	43529	1634	0	5938	-1	924	-10649	15	-1762	-2272	-1671	-1764	-2089	0	70	0	5	278	396	0	3092	1315	1531	370	250	304	-7	0	1478	156	ND	
France	Données temps réel	2025-08-07	23:45	42151	41750	42000	69	0	702	43490	1765	0	5673	0	926	-10472	15	-1762	-1805	-1674	-1821	-2936	0	70	0	0	278	424	0	3111	1291	1272	369	253	304	-2	0	1589	176	ND	
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
