Périmètre	Nature	Date	Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Bioénergies	Ech. physiques	Taux de Co2	Ech. comm. Angleterre	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse	Ech. comm. Allemagne-Belgique	Fioul - TAC	Fioul - Cogén.	Fioul - Autres	Gaz - TAC	Gaz - Cogén.	Gaz - CCG	Gaz - Autres	Hydraulique - Fil de l?eau + éclusée	Hydraulique - Lacs	Hydraulique - STEP turbinage	Bioénergies - Déchets	Bioénergies - Biomasse	Bioénergies - Biogaz	 Stockage batterie	Déstockage batterie	Eolien terrestre	Eolien offshore	Consommation corrigée
France	Données temps réel	2025-08-04	02:30	33106	33500	33500	71	0	475	41935	3810	0	4484	-42	937	-18560	14	-4028	-2863	-3783	-3000	-4692	1	70	0	0	256	220	0	2907	878	698	388	245	304	-5	1	3285	525	ND	
France	Données temps réel	2025-08-04	02:45	32496	32900	32950	71	0	445	41868	3720	0	4326	-73	934	-18790	14	-4028	-2900	-3783	-3000	-4687	1	70	0	0	255	190	0	2924	846	556	387	243	304	-4	1	3269	452	ND	
France	Données temps réel	2025-08-04	03:00	32134	32300	32400	71	0	472	41722	3617	0	4183	-211	935	-18645	14	-4028	-2900	-3777	-3000	-4871	1	70	0	0	255	218	0	2920	875	388	388	243	304	-10	1	3217	400	ND	
France	Données temps réel	2025-08-04	03:15	31688	31900	32050	71	0	468	41910	3493	0	4107	-217	937	-19075	14	-4028	-2900	-3777	-3000	-4833	1	70	0	0	255	214	0	2895	820	393	389	244	304	-5	0	3120	372	ND	
France	Données temps réel	2025-08-04	03:30	31461	31500	31700	71	0	481	41766	3503	0	3983	-216	936	-19045	14	-4028	-2900	-3777	-3000	-4885	1	70	0	0	255	227	0	2895	726	362	387	245	304	-16	0	3109	394	ND	
France	Données temps réel	2025-08-04	03:45	31009	31400	31350	71	0	461	41695	3474	0	3699	-238	938	-19077	14	-4028	-2900	-3777	-3000	-4907	1	70	0	0	255	207	0	2913	772	14	388	246	304	-13	0	3032	442	ND	
France	Données temps réel	2025-08-04	04:00	30699	31300	31000	71	0	476	41838	3264	0	3667	-408	939	-19142	14	-4028	-2900	-3777	-3000	-4749	1	70	0	0	255	221	0	2924	729	14	389	247	304	-7	0	2782	482	ND	
France	Données temps réel	2025-08-04	04:15	30834	31350	31100	71	0	443	41948	3051	0	3612	-416	939	-18808	14	-4028	-2900	-3777	-3000	-4748	1	70	0	0	255	188	0	2883	716	13	387	249	304	-6	0	2618	433	ND	
France	Données temps réel	2025-08-04	04:30	30937	31400	31200	71	0	455	41964	3046	0	3624	-369	941	-18787	14	-4028	-2900	-3777	-3000	-4748	1	70	0	0	255	201	0	2869	742	14	387	250	304	-9	1	2573	473	ND	
France	Données temps réel	2025-08-04	04:45	30804	31700	31350	71	0	468	41942	2940	0	3625	-372	940	-18802	14	-4028	-2900	-3777	-3000	-4751	1	70	0	0	256	214	0	2867	746	13	388	248	304	-8	0	2530	410	ND	
France	Données temps réel	2025-08-04	05:00	31212	32000	31500	71	0	484	41962	2766	0	3686	-49	941	-18632	15	-4028	-2900	-3777	-3000	-4667	1	70	0	0	256	229	0	2856	815	15	389	249	304	-16	0	2401	364	ND	
France	Données temps réel	2025-08-04	05:15	31765	32350	31800	71	0	484	41903	2603	0	4132	-10	936	-18339	14	-4028	-2900	-3777	-3000	-4662	1	70	0	0	256	229	0	2857	914	361	384	248	304	-13	0	2299	304	ND	
France	Données temps réel	2025-08-04	05:30	31894	32700	32100	71	0	464	42310	2476	0	4218	-11	938	-18567	14	-4028	-2900	-3777	-3000	-4662	1	70	0	0	256	210	0	2863	997	358	385	249	304	-5	0	2253	224	ND	
France	Données temps réel	2025-08-04	05:45	32333	33250	32750	71	0	472	42473	2405	0	4509	0	940	-18524	14	-4028	-2900	-3777	-3000	-4657	1	70	0	0	255	218	0	2858	930	720	387	250	304	-12	0	2178	227	ND	
France	Données temps réel	2025-08-04	06:00	33363	33800	33400	71	0	485	42485	2428	242	4507	-1	932	-17759	14	-3677	-2900	-3777	-3000	-3791	1	70	0	0	255	231	0	2837	936	734	381	247	304	-27	0	2166	262	ND	
France	Données temps réel	2025-08-04	06:15	34129	34400	33850	70	0	396	42918	2347	286	4682	0	931	-17454	13	-3677	-2758	-3777	-3000	-3786	0	70	0	0	255	142	0	2924	1055	703	381	246	304	-47	0	2164	183	ND	
France	Données temps réel	2025-08-04	06:30	34263	35000	34300	71	0	472	43265	2265	335	4681	0	937	-17719	14	-3677	-2841	-3777	-3000	-3733	1	70	0	0	256	217	0	2962	1068	650	384	249	304	-43	0	2088	177	ND	
France	Données temps réel	2025-08-04	06:45	34798	35650	34700	71	0	471	43380	2179	383	4568	-23	933	-17129	14	-3677	-2869	-3777	-3000	-3698	1	70	0	0	257	215	0	2989	1071	508	381	248	304	-36	0	2043	135	ND	
France	Données temps réel	2025-08-04	07:00	35280	36300	35100	69	0	483	43517	2134	443	4474	0	931	-16763	14	-2987	-2689	-3416	-2400	-4365	0	70	0	0	268	215	0	2950	1007	517	381	245	304	-7	0	2038	96	ND	
France	Données temps réel	2025-08-04	07:15	35835	37150	35850	71	0	494	43354	2087	720	4495	-2	935	-16317	14	-2987	-2278	-3416	-2400	-4728	1	70	0	0	282	213	0	3010	977	508	384	248	304	-4	1	1969	118	ND	
France	Données temps réel	2025-08-04	07:30	36569	38000	36600	71	0	498	43182	2154	1112	4774	-2	937	-16149	14	-2987	-2525	-3416	-2400	-4216	1	70	0	0	282	216	0	3051	887	835	386	247	304	-9	1	1997	157	ND	
France	Données temps réel	2025-08-04	07:45	37267	38900	37200	69	0	491	43062	2121	1522	4896	0	936	-15812	14	-2987	-1841	-3416	-2400	-4810	0	70	0	0	280	213	0	3110	940	846	384	248	304	-16	0	1940	181	ND	
France	Données temps réel	2025-08-04	08:00	37745	39800	37800	71	0	487	42943	2045	2039	4950	-1	930	-15711	14	-3810	-2775	-2114	-3000	-4074	1	70	0	0	273	215	0	3106	1000	844	381	245	304	-9	1	1871	174	ND	
France	Données temps réel	2025-08-04	08:15	38504	40400	38500	70	0	471	42526	2028	2756	5058	-2	929	-15351	13	-3810	-2775	-2114	-3000	-4118	0	70	0	0	256	216	0	3076	1097	885	381	245	304	-2	22	1830	198	ND	
France	Données temps réel	2025-08-04	08:30	39196	41000	39200	71	0	472	42461	2043	3646	4889	-2	928	-15328	13	-3810	-2528	-2114	-2996	-4257	1	70	0	0	257	216	0	2987	1029	873	382	242	304	-4	21	1802	241	ND	
France	Données temps réel	2025-08-04	08:45	39746	41550	39600	69	0	471	42367	2085	4502	4400	-2	926	-15088	13	-3810	-2103	-2114	-3000	-4361	0	70	0	0	258	214	0	2950	1130	320	381	241	304	-6	21	1816	270	ND	
France	Données temps réel	2025-08-04	09:00	40157	42100	40000	68	0	474	42344	2224	5162	4166	0	928	-15227	13	-3926	-1535	-2114	-2227	-5277	0	70	0	0	259	216	0	2856	966	344	381	243	304	-2	21	1891	333	ND	
France	Données temps réel	2025-08-04	09:15	40451	42600	40300	68	0	471	42274	2202	6053	3750	-14	926	-15280	13	-3926	-1693	-2114	-2227	-5303	0	70	0	0	258	214	0	2788	947	15	383	239	304	-2	3	1859	344	ND	
France	Données temps réel	2025-08-04	09:30	40757	43100	40600	69	0	472	41699	2266	6960	3632	-13	924	-15251	13	-3926	-1456	-2114	-2227	-5326	0	70	0	0	258	216	0	2796	820	16	382	239	304	-6	4	1901	365	ND	
France	Données temps réel	2025-08-04	09:45	40960	43250	41200	69	0	473	41224	2364	7994	3547	-441	923	-15190	13	-3926	-1390	-2114	-2227	-5315	0	70	0	0	259	215	0	2733	801	14	380	239	304	-7	3	1983	381	ND	
France	Données temps réel	2025-08-04	10:00	41674	43400	41800	69	0	471	40752	2495	9062	3557	-773	921	-14874	12	-4028	-1904	-2114	-2227	-4494	0	70	0	0	259	213	0	2724	817	16	379	238	304	-8	4	2098	397	ND	
France	Données temps réel	2025-08-04	10:15	41569	43700	41800	70	0	474	39873	2526	9737	3339	-776	926	-14589	13	-4028	-1562	-2114	-2227	-4538	0	70	0	0	259	216	0	2662	665	13	379	244	304	-12	0	2156	371	ND	
France	Données temps réel	2025-08-04	10:30	41663	44000	41800	71	0	472	38785	2664	10416	3344	-1362	927	-13634	13	-4028	-1783	-2114	-2227	-4255	1	70	0	0	259	214	0	2682	650	13	378	244	304	-19	0	2321	343	ND	
France	Données temps réel	2025-08-04	10:45	41415	44100	42000	70	0	472	38393	2771	11165	3315	-1361	934	-14332	13	-4028	-2171	-2114	-2227	-4057	0	70	0	0	258	215	0	2649	653	13	384	246	304	-11	0	2424	347	ND	
France	Données temps réel	2025-08-04	11:00	42162	44200	42200	69	0	469	37935	3048	12375	3250	-1359	931	-14546	12	-3439	-2500	-1875	-2227	-4509	0	70	0	0	258	212	0	2627	610	14	382	245	304	-10	0	2647	401	ND	
France	Données temps réel	2025-08-04	11:15	42233	44500	42400	69	0	470	37647	3143	12798	3071	-1359	926	-14524	12	-3439	-2500	-1875	-2227	-4348	0	70	0	0	258	213	0	2606	452	13	378	244	304	-8	0	2780	363	ND	
France	Données temps réel	2025-08-04	11:30	42492	44800	42600	71	0	472	36614	3209	13560	3111	-1357	931	-14109	12	-3439	-2500	-1875	-2227	-4219	1	70	0	0	258	215	0	2646	452	13	378	249	304	-8	0	2881	328	ND	
France	Données temps réel	2025-08-04	11:45	42669	45900	43250	71	0	472	36332	3369	13907	3080	-1354	934	-14132	12	-3439	-2500	-1875	-2227	-4249	1	70	0	0	257	217	0	2614	453	13	382	248	304	-10	0	3020	349	ND	
France	Données temps réel	2025-08-04	12:00	43328	47000	43900	71	0	471	36174	3526	14549	3116	-1355	940	-14148	12	-1350	-2500	-1875	-3000	-4083	1	70	0	0	257	215	0	2606	496	14	387	249	304	-15	0	3142	383	ND	
France	Données temps réel	2025-08-04	12:15	43812	46550	43700	71	0	485	34600	3657	15063	3150	-1351	936	-12749	13	-1350	-2500	-1875	-3000	-3738	1	70	0	0	257	228	0	2618	471	61	381	251	304	-50	0	3269	388	ND	
France	Données temps réel	2025-08-04	12:30	43745	46100	43500	71	0	460	34243	3822	15291	3172	-1347	937	-12900	12	-1350	-2500	-1875	-3000	-3428	1	70	0	0	256	205	0	2614	492	66	384	249	304	-4	1	3452	370	ND	
France	Données temps réel	2025-08-04	12:45	43884	46800	43850	71	0	466	33714	3864	15364	3127	-1344	934	-12312	12	-1350	-2500	-1875	-3000	-3534	1	70	0	0	256	211	0	2602	509	15	380	250	304	-2	4	3572	292	ND	
France	Données temps réel	2025-08-04	13:00	44178	47500	44200	71	0	468	32860	3955	16295	3143	-1342	935	-12211	12	-2122	-2600	-1875	-3000	-3112	1	70	0	0	254	214	0	2615	513	15	380	251	304	-2	6	3639	317	ND	
France	Données temps réel	2025-08-04	13:15	43540	46100	43700	71	0	434	32746	3994	16323	3138	-1343	934	-12750	12	-2122	-2600	-1875	-3000	-3031	1	70	0	0	254	181	0	2602	519	17	379	251	304	-6	0	3650	345	ND	
France	Données temps réel	2025-08-04	13:30	42955	44700	43200	71	0	419	32193	3918	16225	3134	-1344	935	-12590	12	-2122	-2600	-1875	-3000	-3226	1	70	0	0	253	167	0	2616	503	15	380	251	304	-5	0	3633	285	ND	
France	Données temps réel	2025-08-04	13:45	42763	44400	43200	71	0	474	31655	3867	16525	3153	-1339	936	-12575	13	-2122	-2600	-1875	-3000	-3210	1	70	0	0	255	220	0	2604	533	16	382	250	304	-5	0	3590	278	ND	
France	Données temps réel	2025-08-04	14:00	43071	44100	43200	71	0	480	31584	3938	16895	3199	-1337	935	-12695	13	-2504	-2600	-1875	-3000	-2427	1	70	0	0	254	227	0	2598	587	14	380	251	304	-1	2	3678	260	ND	
France	Données temps réel	2025-08-04	14:15	43499	43850	43100	71	0	470	31688	4014	16952	3248	-1343	933	-12541	13	-2504	-2600	-1875	-3000	-2554	1	70	0	0	254	217	0	2606	629	13	380	249	304	-3	10	3759	255	ND	
France	Données temps réel	2025-08-04	14:30	42963	43600	43000	71	0	438	30883	4153	16759	3231	-1353	930	-12148	12	-2504	-2600	-1875	-3000	-2417	1	70	0	0	253	185	0	2592	625	14	377	249	304	-4	4	3860	293	ND	
France	Données temps réel	2025-08-04	14:45	42595	43100	42900	71	0	462	31459	3929	16636	3347	-1347	936	-12899	13	-2504	-2600	-1875	-3000	-2555	1	70	0	0	253	210	0	2597	737	13	383	249	304	-2	4	3873	56	ND	
France	Données temps réel	2025-08-04	15:00	42934	42600	42800	71	0	509	30843	4007	16692	3222	-1349	933	-11981	13	-2719	-2775	-1875	-3000	-2218	1	70	0	0	253	257	0	2577	631	15	380	249	304	-16	4	3948	58	ND	
France	Données temps réel	2025-08-04	15:15	42573	42550	42450	71	0	576	31136	3942	16397	3228	-1346	932	-12346	14	-2719	-2775	-1875	-3000	-2299	1	70	0	0	253	324	0	2598	616	15	383	245	304	-16	0	3871	71	ND	
France	Données temps réel	2025-08-04	15:30	42198	42500	42100	71	0	609	31267	4019	16087	3163	-1350	927	-12585	14	-2719	-2775	-1875	-3000	-2314	1	70	0	0	252	358	0	2587	562	14	374	249	304	-9	0	3931	88	ND	
France	Données temps réel	2025-08-04	15:45	41919	42300	42050	70	0	648	31226	4123	15880	3158	-1344	929	-12765	14	-2719	-2775	-1875	-3000	-2466	0	70	0	0	251	398	0	2600	545	14	377	247	304	-5	0	4025	98	ND	
France	Données temps réel	2025-08-04	16:00	41970	42100	42000	70	0	654	31038	4607	15524	3183	-1353	924	-12663	14	-2643	-2775	-1875	-3000	-2420	0	70	0	0	251	405	0	2595	576	13	374	246	304	-14	0	4034	572	ND	
France	Données temps réel	2025-08-04	16:15	41998	42050	41850	70	0	615	31295	4759	15323	3184	-1347	927	-12818	14	-2643	-2775	-1875	-3000	-2920	0	70	0	0	251	365	0	2625	546	13	373	250	304	-10	0	4166	593	ND	
France	Données temps réel	2025-08-04	16:30	41839	42000	41700	70	0	648	31973	4827	14698	3216	-1342	926	-13170	14	-2643	-2775	-1875	-3000	-2916	0	70	0	0	250	399	0	2622	581	13	376	246	304	-8	2	4296	531	ND	
France	Données temps réel	2025-08-04	16:45	41825	41750	41400	70	0	690	32342	4917	14187	3252	-1347	930	-13213	14	-2643	-2775	-1875	-3000	-2847	0	70	0	0	250	442	0	2617	622	13	379	247	304	-3	0	4358	559	ND	
France	Données temps réel	2025-08-04	17:00	41976	41500	41100	70	0	627	32116	5084	13404	3288	-1352	927	-12172	14	-2147	-2775	-2144	-3000	-2924	0	70	0	0	250	378	0	2608	667	13	377	246	304	-15	0	4433	651	ND	
France	Données temps réel	2025-08-04	17:15	41806	41650	41150	70	0	632	33730	5156	12846	3389	-1340	924	-13606	14	-2147	-2775	-2144	-3000	-3205	0	70	0	0	250	383	0	2635	738	16	377	242	304	-1	10	4446	710	ND	
France	Données temps réel	2025-08-04	17:30	41769	41800	41200	70	0	679	34768	5366	11930	3361	-1341	932	-14000	14	-2147	-2775	-2144	-3000	-3404	0	70	0	0	250	430	0	2637	709	15	384	245	304	-3	8	4490	875	ND	
France	Données temps réel	2025-08-04	17:45	41880	42250	41650	70	0	669	35905	5361	11039	3405	-1315	946	-14206	14	-2147	-2775	-2144	-3000	-3264	0	70	0	0	249	421	0	2627	766	13	393	249	304	-2	8	4463	898	ND	
France	Données temps réel	2025-08-04	18:00	42674	42700	42100	69	0	671	35888	5405	10072	3436	-825	941	-12974	14	-2038	-2775	-2127	-2227	-3543	0	70	0	0	250	422	0	2644	780	13	392	245	304	-8	0	4522	883	ND	
France	Données temps réel	2025-08-04	18:15	42562	43050	42500	70	0	604	36843	5569	8818	3490	-412	941	-13350	14	-2038	-2775	-2127	-2227	-3346	0	70	0	0	250	355	0	2728	746	16	389	248	304	-10	0	4604	965	ND	
France	Données temps réel	2025-08-04	18:30	42939	43400	42900	70	0	677	37832	5624	7726	3523	-419	941	-13020	14	-2038	-2641	-2127	-2227	-3359	0	70	0	0	251	426	0	2757	752	13	389	248	304	-13	0	4650	974	ND	
France	Données temps réel	2025-08-04	18:45	43791	44250	43750	70	0	674	39362	5613	6607	3651	-2	941	-13122	14	-2038	-2260	-2127	-2227	-3193	0	70	0	0	251	424	0	2763	876	13	390	248	304	-4	2	4620	993	ND	
France	Données temps réel	2025-08-04	19:00	44485	45100	44600	70	0	645	39215	5438	5542	3908	-2	943	-11258	14	-1058	-1993	-2127	-2227	-2383	0	70	0	0	252	394	0	2739	855	313	392	248	304	-18	4	4481	957	ND	
France	Données temps réel	2025-08-04	19:15	44454	45050	44550	70	0	681	38961	5296	4576	4242	0	941	-10314	15	-1058	-2250	-2127	-2227	-2137	0	70	0	0	251	431	0	2807	1036	399	389	249	304	-2	4	4394	901	ND	
France	Données temps réel	2025-08-04	19:30	44808	45000	44500	70	0	723	39436	5154	3663	4378	-3	938	-9550	15	-1058	-2775	-2127	-2227	-1884	0	70	0	0	252	472	0	2768	1045	565	387	247	304	-3	3	4219	935	ND	
France	Données temps réel	2025-08-04	19:45	44634	44600	44250	70	0	949	39542	4984	2700	5568	0	929	-10139	17	-1058	-2775	-2127	-2227	-1786	0	70	0	0	253	698	0	2794	1320	1454	380	245	304	0	32	3997	987	ND	
France	Données temps réel	2025-08-04	20:00	44210	44200	44000	70	0	973	39509	4750	1846	5885	-2	931	-9757	17	-1099	-2775	-2127	-2227	-1847	0	70	0	0	252	721	0	2857	1599	1428	380	247	304	-9	15	3758	991	ND	
France	Données temps réel	2025-08-04	20:15	43938	43550	43500	70	0	831	39496	4688	1398	6519	0	928	-9987	16	-1099	-2775	-2066	-2227	-1603	0	70	0	0	253	579	0	3242	1719	1558	379	245	304	-7	2	3685	1003	ND	
France	Données temps réel	2025-08-04	20:30	43306	42900	43000	70	0	738	39486	4674	988	6265	0	935	-9839	16	-1099	-2775	-2127	-2227	-1574	0	70	0	0	253	486	0	3302	1709	1254	382	249	304	-11	2	3645	1029	ND	
France	Données temps réel	2025-08-04	20:45	42783	42500	42700	70	0	734	39760	4573	667	5993	-2	928	-9924	16	-1099	-2775	-2127	-2227	-1594	0	70	0	0	253	482	0	3321	1672	1000	380	244	304	-13	0	3541	1032	ND	
France	Données temps réel	2025-08-04	21:00	42404	42100	42400	70	0	640	40141	4673	358	5634	-1	928	-9992	15	41	-2775	-1848	-2227	-3164	0	70	0	0	253	388	0	3183	1448	1003	379	244	304	-45	0	3578	1096	ND	
France	Données temps réel	2025-08-04	21:15	42529	42200	42550	70	0	807	40413	4480	306	5479	0	930	-9932	16	41	-2150	-1848	-2227	-3145	0	70	0	0	253	555	0	3126	1324	1029	384	242	304	-22	0	3392	1088	ND	
France	Données temps réel	2025-08-04	21:30	42578	42300	42700	70	0	653	40224	4402	279	5215	-2	934	-9179	15	41	-2150	-1848	-2227	-3185	0	70	0	0	253	401	0	3108	1106	1000	386	244	304	-16	0	3329	1072	ND	
France	Données temps réel	2025-08-04	21:45	42451	42050	42600	70	0	751	40380	4183	263	5113	0	939	-9220	16	41	-2150	-1848	-2227	-2960	0	70	0	0	253	499	0	3088	1339	686	392	243	304	-26	0	3186	998	ND	
France	Données temps réel	2025-08-04	22:00	42216	41800	42500	70	0	726	40425	4078	248	5018	-3	938	-9265	16	280	-2150	-1887	-1436	-3266	0	70	0	0	252	475	0	3095	1237	687	389	245	304	-18	0	3174	904	ND	
France	Données temps réel	2025-08-04	22:15	43008	42450	42750	70	0	714	40213	4225	0	5737	-1	943	-8865	16	280	-2150	-1887	-1436	-3483	0	70	0	0	253	462	0	3138	1358	1242	394	245	304	-26	0	3247	979	ND	
France	Données temps réel	2025-08-04	22:30	42938	43100	43000	71	0	718	40200	4306	0	5725	-2	936	-8963	16	280	-2150	-1881	-1313	-2828	1	70	0	0	253	466	0	3186	1286	1253	387	246	304	-52	0	3214	1092	ND	
France	Données temps réel	2025-08-04	22:45	43846	43550	43500	70	0	663	40200	4378	0	5814	0	942	-8183	15	280	-2150	-1887	-1313	-2847	0	70	0	0	253	412	0	3225	1332	1256	391	247	304	-37	0	3267	1111	ND	
France	Données temps réel	2025-08-04	23:00	43023	44000	44000	70	0	708	40156	4413	0	5782	0	941	-9013	16	457	-2150	-1663	-2227	-3329	0	70	0	0	254	455	0	3198	1334	1250	390	248	304	-33	0	3393	1020	ND	
France	Données temps réel	2025-08-04	23:15	42493	43250	43350	70	0	723	40278	4441	0	5663	-3	942	-9615	16	457	-2150	-1663	-2227	-3266	0	70	0	0	254	469	0	3100	1310	1254	391	247	304	-7	2	3459	982	ND	
France	Données temps réel	2025-08-04	23:30	41476	42500	42700	71	0	640	40387	4448	0	4832	-2	938	-9834	15	457	-2150	-1663	-2191	-3232	1	70	0	0	254	386	0	3014	1093	725	388	246	304	-4	2	3513	935	ND	
France	Données temps réel	2025-08-04	23:45	41394	41750	41800	71	0	620	40193	4590	0	4777	0	948	-9799	15	457	-2150	-1663	-2191	-3200	1	70	0	0	255	365	0	2978	1058	742	399	245	304	-7	2	3594	996	ND	
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
