Périmètre	Nature	Date	Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Bioénergies	Ech. physiques	Taux de Co2	Ech. comm. Angleterre	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse	Ech. comm. Allemagne-Belgique	Fioul - TAC	Fioul - Cogén.	Fioul - Autres	Gaz - TAC	Gaz - Cogén.	Gaz - CCG	Gaz - Autres	Hydraulique - Fil de l?eau + éclusée	Hydraulique - Lacs	Hydraulique - STEP turbinage	Bioénergies - Déchets	Bioénergies - Biomasse	Bioénergies - Biogaz	 Stockage batterie	Déstockage batterie	Eolien terrestre	Eolien offshore	Consommation corrigée
France	Données temps réel	2025-08-02	09:45	38455	37900	38350	71	0	473	34628	3743	9059	3287	-1174	936	-12519	14	-4028	2050	-3350	-2800	-3722	1	70	0	0	258	216	0	2750	524	13	387	245	304	-49	0	3627	117	ND	
France	Données temps réel	2025-08-02	10:00	38262	38300	38600	71	0	479	33841	3809	9746	3349	-1377	943	-12562	14	-4028	2050	-3007	-2800	-3488	1	70	0	0	258	222	0	2796	539	14	388	251	304	-37	1	3701	108	ND	
France	Données temps réel	2025-08-02	10:15	39029	38550	38800	71	0	478	32217	3918	10804	3337	-1375	938	-11363	14	-4028	2050	-3007	-2800	-3544	1	70	0	0	258	221	0	2770	543	24	388	246	304	-4	9	3816	102	ND	
France	Données temps réel	2025-08-02	10:30	38887	38800	39000	69	0	446	30638	3893	11373	3330	-1379	941	-10418	14	-4028	2050	-3007	-2800	-3396	0	70	0	0	258	189	0	2784	522	25	392	245	304	-5	0	3788	105	ND	
France	Données temps réel	2025-08-02	10:45	39132	39000	39300	68	0	475	30281	3940	11976	3353	-1380	935	-10506	14	-4028	1861	-3007	-2800	-3359	0	70	0	0	258	218	0	2784	546	23	388	244	304	-10	0	3832	108	ND	
France	Données temps réel	2025-08-02	11:00	39584	39200	39600	67	0	476	29919	3963	13033	3391	-1377	936	-10825	14	-4028	2050	-1755	-2645	-3762	0	70	0	0	258	220	0	2797	572	23	387	245	304	-1	2	3852	111	ND	
France	Données temps réel	2025-08-02	11:15	39867	39600	39800	68	0	439	29000	3839	13146	3406	-1369	938	-9620	14	-4028	2050	-1834	-2645	-3647	0	70	0	0	258	182	0	2797	586	23	385	249	304	0	23	3732	107	ND	
France	Données temps réel	2025-08-02	11:30	39971	40000	40000	67	0	461	28288	3731	13890	3464	-1373	936	-9510	14	-4028	1597	-1764	-2645	-2718	0	70	0	0	257	205	0	2864	577	23	385	247	304	-1	18	3638	93	ND	
France	Données temps réel	2025-08-02	11:45	40510	40500	40900	69	0	472	28160	3711	14296	3443	-1383	941	-9225	14	-4028	1077	-1530	-2645	-2305	0	70	0	0	258	214	0	2861	559	23	390	247	304	0	28	3640	71	ND	
France	Données temps réel	2025-08-02	12:00	41202	41000	41800	69	0	478	27350	3631	14678	3377	-1392	936	-7939	14	-3978	2050	-934	-2954	-1665	0	70	0	0	257	221	0	2841	513	23	386	246	304	-2	18	3568	63	ND	
France	Données temps réel	2025-08-02	12:15	41660	41200	41700	69	0	420	26684	3737	14866	3113	-1390	938	-6776	14	-3978	1982	-737	-2954	-1198	0	70	0	0	258	163	0	2740	350	23	388	246	304	-1	1	3673	64	ND	
France	Données temps réel	2025-08-02	12:30	42286	41400	41600	69	0	452	26077	3770	15387	3209	-1248	940	-6365	14	-3978	1575	-745	-2936	-766	0	70	0	0	257	195	0	2704	480	25	391	245	304	-5	1	3703	68	ND	
France	Données temps réel	2025-08-02	12:45	42622	41900	42300	68	0	471	25466	3929	15363	3416	-1232	938	-5792	14	-3978	990	-761	-2936	-344	0	70	0	0	257	215	0	2724	668	24	389	245	304	-4	1	3859	69	ND	
France	Données temps réel	2025-08-02	13:00	41632	42400	43000	67	0	465	25134	4080	15188	3396	-1242	944	-6399	15	-3929	1021	-1728	-2591	-510	0	70	0	0	256	209	0	2724	650	23	391	249	304	-2	1	4004	76	ND	
France	Données temps réel	2025-08-02	13:15	41292	41450	41800	71	0	472	25124	4084	15108	3314	-824	944	-6990	15	-3929	851	-1742	-2591	-213	1	70	0	0	256	218	0	2720	571	23	392	248	304	-11	0	4015	69	ND	
France	Données temps réel	2025-08-02	13:30	40564	40500	40600	71	0	466	24795	4076	15425	3009	-837	939	-7370	15	-3929	521	-1724	-2569	-61	1	70	0	0	255	211	0	2727	266	16	388	247	304	-9	0	4012	64	ND	
France	Données temps réel	2025-08-02	13:45	39754	40000	39900	70	0	468	25049	4072	15187	2956	-1408	936	-7569	15	-3929	29	-1608	-2569	-47	0	70	0	0	255	214	0	2687	257	13	386	246	304	-7	0	4001	71	ND	
France	Données temps réel	2025-08-02	14:00	39133	39500	39200	71	0	468	25274	4243	14694	2957	-1415	930	-8079	15	-3897	-991	-1290	-2234	-698	1	70	0	0	255	214	0	2686	257	14	380	245	304	-9	0	4163	80	ND	
France	Données temps réel	2025-08-02	14:15	38948	39350	38900	71	0	396	25091	4237	14467	2932	-1415	940	-7756	14	-3897	-1012	-1427	-2234	-570	1	70	0	0	255	142	0	2666	253	13	390	246	304	-14	0	4136	101	ND	
France	Données temps réel	2025-08-02	14:30	38678	39200	38600	70	0	420	25553	4144	14518	2902	-1408	944	-8465	14	-3897	-928	-1436	-2234	-880	0	70	0	0	256	165	0	2685	204	13	387	252	304	-6	7	4022	122	ND	
France	Données temps réel	2025-08-02	14:45	38663	38700	38400	70	0	460	25411	4226	14768	2880	-1415	941	-8669	15	-3897	-849	-1431	-2234	-1120	0	70	0	0	255	206	0	2663	201	16	388	249	304	-8	0	4093	134	ND	
France	Données temps réel	2025-08-02	15:00	38179	38200	38200	70	0	388	25207	4325	14636	2866	-1414	939	-8828	14	-3929	57	-1563	-3000	-1005	0	70	0	0	255	134	0	2652	199	15	388	247	304	-9	0	4177	148	ND	
France	Données temps réel	2025-08-02	15:15	38315	37850	38050	70	0	405	25516	4321	14559	2953	-1393	937	-9050	14	-3929	450	-1624	-3000	-1453	0	70	0	0	255	150	0	2683	254	16	388	244	304	-2	1	4159	162	ND	
France	Données temps réel	2025-08-02	15:30	37850	37500	37900	70	0	440	25395	4543	14362	3026	-1350	940	-9573	15	-3929	312	-1629	-3000	-1648	0	70	0	0	254	187	0	2673	340	14	390	246	304	-2	0	4382	161	ND	
France	Données temps réel	2025-08-02	15:45	37671	37200	37550	70	0	381	25824	4548	14193	3060	-1348	937	-9999	14	-3929	795	-1823	-3000	-2111	0	70	0	0	255	128	0	2684	363	13	390	243	304	-2	7	4389	159	ND	
France	Données temps réel	2025-08-02	16:00	37381	36900	37200	70	0	398	25761	4407	13854	3181	-1350	936	-9875	14	-3979	73	-2727	-2800	-1142	0	70	0	0	255	144	0	2740	428	13	389	243	304	-2	3	4244	163	ND	
France	Données temps réel	2025-08-02	16:15	37005	36700	37100	70	0	428	26475	4522	13221	3155	-1349	939	-10455	14	-3979	592	-2727	-2800	-1761	0	70	0	0	256	173	0	2727	415	13	389	246	304	0	0	4349	173	ND	
France	Données temps réel	2025-08-02	16:30	36832	36500	37000	70	0	439	27161	4367	12786	3174	-1340	923	-10752	14	-3979	1112	-2727	-2800	-2175	0	70	0	0	256	184	0	2742	417	15	390	229	304	0	6	4188	179	ND	
France	Données temps réel	2025-08-02	16:45	36879	36250	37200	70	0	462	27439	4401	12189	3149	-1341	924	-10414	15	-3979	1564	-2727	-2800	-2595	0	70	0	0	256	208	0	2728	408	13	388	232	304	0	2	4222	179	ND	
France	Données temps réel	2025-08-02	17:00	37179	36000	37400	70	0	402	27797	4407	11719	3107	-1346	923	-9889	14	-3880	1472	-3569	-2800	-2132	0	70	0	0	256	147	0	2709	384	14	389	230	304	-11	2	4185	221	ND	
France	Données temps réel	2025-08-02	17:15	36903	36400	37450	70	0	458	29230	4370	11011	3281	-1327	931	-11117	14	-3880	1538	-3569	-2800	-2473	0	70	0	0	256	203	0	2791	478	13	395	232	304	-4	3	4114	255	ND	
France	Données temps réel	2025-08-02	17:30	37246	36800	37500	70	0	465	30527	4420	10356	3349	-1321	925	-11542	14	-3880	1950	-3569	-2800	-2726	0	70	0	0	255	211	0	2851	482	16	388	233	304	-5	5	4169	251	ND	
France	Données temps réel	2025-08-02	17:45	37945	37150	37850	70	0	463	31234	4475	9474	3317	-843	929	-11154	14	-3880	2050	-3569	-2800	-2774	0	70	0	0	255	208	0	2841	463	13	390	234	304	-17	0	4236	239	ND	
France	Données temps réel	2025-08-02	18:00	38264	37500	38200	70	0	468	32409	4448	8825	3447	-841	926	-11472	14	-3889	1887	-3886	-3000	-2962	0	70	0	0	255	214	0	2861	573	13	390	231	304	-15	0	4201	246	ND	
France	Données temps réel	2025-08-02	18:15	38657	37600	38250	70	0	465	34214	4230	7920	3583	-831	922	-11908	14	-3889	2050	-3886	-3000	-3190	0	70	0	0	254	212	0	2931	637	16	389	229	304	-7	0	3983	247	ND	
France	Données temps réel	2025-08-02	18:30	38903	37700	38300	70	0	464	35955	3977	7134	3641	-826	929	-12444	14	-3889	2050	-3886	-3000	-3496	0	70	0	0	256	209	0	2915	710	16	392	233	304	-4	8	3752	226	ND	
France	Données temps réel	2025-08-02	18:45	39048	38200	38800	70	0	604	37240	3853	5985	4070	-828	933	-12875	15	-3889	2050	-3886	-3000	-3713	0	70	0	0	256	349	0	2922	707	441	390	239	304	-4	1	3634	218	ND	
France	Données temps réel	2025-08-02	19:00	39226	38700	39300	70	0	667	37989	3849	5043	4240	-828	936	-12774	15	-4028	2050	-3886	-3000	-4495	0	70	0	0	256	412	0	2906	785	550	387	245	304	0	35	3627	222	ND	
France	Données temps réel	2025-08-02	19:15	39758	38850	39400	70	0	805	39094	3617	4216	4426	-5	939	-13406	16	-4028	2050	-3886	-3000	-4465	0	70	0	0	256	550	0	2952	931	543	388	247	304	-3	5	3353	264	ND	
France	Données temps réel	2025-08-02	19:30	39904	39000	39500	70	0	793	39905	3558	3370	4495	-3	946	-13243	16	-4028	2050	-3886	-3000	-4412	0	70	0	0	256	538	0	2987	955	554	395	247	304	-3	18	3267	291	ND	
France	Données temps réel	2025-08-02	19:45	39589	38750	39250	69	0	930	39935	3323	2614	5083	-5	937	-13296	17	-4028	2050	-3886	-3000	-4128	0	70	0	0	256	674	0	2975	983	1126	389	244	304	-4	5	3057	265	ND	
France	Données temps réel	2025-08-02	20:00	39531	38500	39000	70	0	944	39946	3175	1911	5287	-3	939	-12729	18	-4028	2050	-3805	-2450	-4540	0	70	0	0	279	667	0	2953	1053	1280	396	239	304	-13	5	2921	254	ND	
France	Données temps réel	2025-08-02	20:15	39169	38100	38650	70	0	767	40424	3040	1409	5407	0	934	-12875	16	-4028	1937	-3886	-2450	-4486	0	70	0	0	280	488	0	3034	1121	1251	393	237	304	-6	0	2793	248	ND	
France	Données temps réel	2025-08-02	20:30	38639	37700	38300	70	0	937	40535	2866	983	5680	-2	943	-13375	18	-4028	1359	-3886	-2450	-4405	0	70	0	0	280	658	0	3151	1175	1355	394	245	304	-2	5	2631	235	ND	
France	Données temps réel	2025-08-02	20:45	38323	37550	38150	69	0	1007	40185	2758	668	6059	-2	942	-13356	18	-4028	991	-3886	-2450	-4370	0	70	0	0	281	727	0	3125	1582	1352	393	245	304	-6	0	2546	212	ND	
France	Données temps réel	2025-08-02	21:00	38646	37400	38000	70	0	998	40044	2560	384	6481	0	946	-12815	18	-4028	1325	-3758	-2432	-2869	0	70	0	0	281	718	0	3418	1484	1579	394	248	304	-21	0	2371	189	ND	
France	Données temps réel	2025-08-02	21:15	38567	37700	38250	70	0	835	39632	2435	327	6438	-1	946	-12100	17	-4028	976	-3757	-2432	-2670	0	70	0	0	281	555	0	3366	1520	1552	396	246	304	-14	0	2259	176	ND	
France	Données temps réel	2025-08-02	21:30	39031	38000	38500	70	0	871	39673	2338	300	6548	-1	942	-11696	18	-4028	605	-3698	-2432	-2585	0	70	0	0	281	591	0	3344	1609	1596	393	245	304	-12	0	2174	164	ND	
France	Données temps réel	2025-08-02	21:45	38952	38050	38450	70	0	866	39608	2270	279	6473	-1	928	-11523	18	-4028	305	-3668	-2432	-2264	0	70	0	0	281	586	0	3334	1688	1451	394	230	304	-18	0	2099	171	ND	
France	Données temps réel	2025-08-02	22:00	38836	38100	38400	70	0	943	39763	2230	258	6762	0	936	-12099	18	-4028	1932	-3526	-2441	-3320	0	70	0	0	281	662	0	3290	1890	1582	401	231	304	-25	0	2053	177	ND	
France	Données temps réel	2025-08-02	22:15	39686	38900	39150	71	0	861	39655	2257	0	6443	-2	943	-10528	18	-4028	1765	-3570	-2441	-3244	1	70	0	0	282	580	0	3339	1673	1431	398	241	304	-14	0	2055	202	ND	
France	Données temps réel	2025-08-02	22:30	39863	39700	39900	66	0	901	39745	2268	0	6470	-2	944	-10518	18	-4028	2050	-3636	-2450	-2524	0	70	0	0	358	552	0	3362	1723	1385	397	243	304	-9	0	2058	210	ND	
France	Données temps réel	2025-08-02	22:45	40890	40350	40450	514	0	1264	39774	2230	0	6838	-1	939	-10660	27	-4028	1851	-3707	-2450	-2244	444	70	0	283	394	588	0	3426	1889	1523	393	242	304	-8	0	1983	247	ND	
France	Données temps réel	2025-08-02	23:00	40236	41000	41000	695	0	1304	39810	2206	0	6671	0	947	-11391	30	-4028	2050	-2992	-2434	-3903	625	70	0	321	394	590	0	3428	1781	1462	397	245	304	-5	0	1966	240	ND	
France	Données temps réel	2025-08-02	23:15	39910	40400	40400	728	0	1349	39995	2199	0	6594	-1	949	-11899	31	-4028	2050	-3263	-2434	-3959	658	70	0	319	394	636	0	3264	1773	1556	399	246	304	-3	0	1968	232	ND	
France	Données temps réel	2025-08-02	23:30	39325	39800	39800	722	0	1271	39865	2166	0	6228	-1	949	-11869	31	-4028	2050	-3284	-2434	-3614	652	70	0	320	395	556	0	3174	1619	1435	398	248	304	-6	0	1915	252	ND	
France	Données temps réel	2025-08-02	23:45	39132	39400	39400	723	0	1312	40295	2261	0	6193	-2	950	-12595	31	-4028	2050	-3272	-2434	-4082	653	70	0	323	395	594	0	3105	1668	1420	399	247	304	-4	0	1925	336	ND	
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
