Périmètre	Nature	Date	Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Bioénergies	Ech. physiques	Taux de Co2	Ech. comm. Angleterre	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse	Ech. comm. Allemagne-Belgique	Fioul - TAC	Fioul - Cogén.	Fioul - Autres	Gaz - TAC	Gaz - Cogén.	Gaz - CCG	Gaz - Autres	Hydraulique - Fil de l?eau + éclusée	Hydraulique - Lacs	Hydraulique - STEP turbinage	Bioénergies - Déchets	Bioénergies - Biomasse	Bioénergies - Biogaz	 Stockage batterie	Déstockage batterie	Eolien terrestre	Eolien offshore	Consommation corrigée
France	Données temps réel	2025-08-06	03:45	32196	32950	32600	71	0	518	38633	3226	0	3503	-1479	932	-13159	16	-1964	-100	-2217	-2600	-5511	1	70	0	0	268	251	0	2781	709	14	378	249	304	-47	0	2903	323	ND	
France	Données temps réel	2025-08-06	04:00	31971	32500	32300	71	0	491	38287	3050	0	3489	-1478	925	-12828	16	-2051	-100	-2217	-2600	-5834	1	70	0	0	269	223	0	2770	705	15	372	249	304	-35	0	2758	292	ND	
France	Données temps réel	2025-08-06	04:15	31805	32600	32150	71	0	527	38748	2840	0	3508	-1674	920	-13138	16	-2051	-100	-2217	-2600	-5863	1	70	0	0	269	259	0	2760	733	16	370	246	304	-5	8	2552	289	ND	
France	Données temps réel	2025-08-06	04:30	31721	32700	32000	71	0	533	38675	2826	0	3531	-1673	923	-13169	16	-2051	-100	-2217	-2600	-5898	1	70	0	0	268	265	0	2763	754	15	369	250	304	-2	8	2554	272	ND	
France	Données temps réel	2025-08-06	04:45	31656	32850	32100	71	0	543	39078	2698	0	3567	-1666	922	-13546	16	-2051	-100	-2217	-2600	-5906	1	70	0	0	268	276	0	2772	779	17	367	251	304	-10	1	2459	239	ND	
France	Données temps réel	2025-08-06	05:00	31926	33000	32200	70	0	563	38978	2651	0	3531	-1672	921	-13085	16	-2237	-100	-2217	-2600	-5488	0	70	0	0	268	295	0	2749	768	14	367	250	304	-29	0	2431	220	ND	
France	Données temps réel	2025-08-06	05:15	32407	33250	32700	71	0	599	39304	2604	0	3545	-1506	928	-13167	16	-2237	-100	-2217	-2600	-5510	1	70	0	0	269	331	0	2738	793	14	373	251	304	0	31	2373	231	ND	
France	Données temps réel	2025-08-06	05:30	32878	33500	33200	71	0	605	39322	2588	0	3531	-1103	926	-13086	16	-2237	-100	-2217	-2600	-5561	1	70	0	0	268	338	0	2727	790	14	371	251	304	0	25	2399	189	ND	
France	Données temps réel	2025-08-06	05:45	33120	34150	33750	71	0	646	39331	2527	0	3540	-776	922	-13165	17	-2237	-100	-2217	-2600	-5604	1	70	0	0	269	378	0	2734	789	17	368	250	304	0	24	2326	201	ND	
France	Données temps réel	2025-08-06	06:00	34114	34800	34300	71	0	655	39692	2589	244	3489	-571	921	-12989	17	-2917	-100	-2217	-2600	-5229	1	70	0	0	269	387	0	2686	785	18	368	249	304	-8	23	2446	142	ND	
France	Données temps réel	2025-08-06	06:15	34757	35250	34650	71	0	670	40000	2442	283	3816	-87	918	-13351	17	-2917	-100	-2217	-2600	-5249	1	70	0	0	269	402	0	2764	830	223	364	250	304	-8	2	2319	123	ND	
France	Données temps réel	2025-08-06	06:30	35108	35700	35000	71	0	704	40440	2434	326	4022	-93	922	-13712	17	-2917	-100	-2217	-2600	-5267	1	70	0	0	269	435	0	2746	877	400	368	250	304	-7	2	2293	141	ND	
France	Données temps réel	2025-08-06	06:45	35520	36100	35500	71	0	749	40385	2399	379	4084	-96	915	-13356	17	-2917	-100	-2217	-2600	-5310	1	70	0	0	269	481	0	2737	944	402	360	251	304	-11	2	2211	189	ND	
France	Données temps réel	2025-08-06	07:00	35938	36500	36000	71	0	772	40771	2475	433	4484	-92	911	-13887	17	-3699	-100	-2416	-2227	-5854	1	70	0	0	269	503	0	2794	1087	603	358	249	304	-4	4	2290	185	ND	
France	Données temps réel	2025-08-06	07:15	36725	37200	36600	71	0	822	41016	2358	752	5574	-33	916	-14750	17	-3699	-100	-2437	-2227	-5748	1	70	0	0	269	553	0	2867	1340	1367	361	251	304	-9	8	2160	198	ND	
France	Données temps réel	2025-08-06	07:30	37235	37900	37200	71	0	840	41025	2401	1119	5325	-33	911	-14433	17	-3699	-100	-2444	-2227	-5008	1	70	0	0	269	572	0	2919	1206	1200	359	248	304	0	9	2208	193	ND	
France	Données temps réel	2025-08-06	07:45	37729	38500	37750	71	0	875	40993	2383	1569	5313	-23	911	-14372	17	-3699	-100	-2444	-2227	-4562	1	70	0	0	269	607	0	2889	1220	1204	358	249	304	0	9	2127	256	ND	
France	Données temps réel	2025-08-06	08:00	38317	39100	38300	71	0	1000	40548	2356	2049	5611	0	908	-14238	18	-3994	-100	-2444	-2227	-4229	1	70	0	0	269	732	0	2805	1455	1351	358	247	304	0	12	2122	234	ND	
France	Données temps réel	2025-08-06	08:15	39324	39800	39050	71	0	1110	40161	2230	2810	5709	-322	911	-13345	19	-3994	-100	-2444	-2227	-4226	1	70	0	0	270	840	0	2806	1433	1470	358	249	304	-12	2	1980	250	ND	
France	Données temps réel	2025-08-06	08:30	39905	40500	39800	71	0	1167	40017	2132	3464	5599	-319	911	-13126	19	-3994	-100	-2444	-2227	-4039	1	70	0	0	270	898	0	2824	1379	1396	360	247	304	-12	2	1922	210	ND	
France	Données temps réel	2025-08-06	08:45	40341	40900	40350	71	0	1172	40005	1950	4253	4909	-486	911	-12431	19	-3994	-100	-2444	-2227	-3464	1	70	0	0	271	902	0	2839	1421	649	357	250	304	-15	2	1771	180	ND	
France	Données temps réel	2025-08-06	09:00	40822	41300	40900	71	0	1270	40213	1758	5075	4117	-482	916	-12117	20	-4028	-100	-2444	-2227	-1985	1	70	0	0	271	1000	0	2830	1132	156	363	249	304	-9	10	1601	157	ND	
France	Données temps réel	2025-08-06	09:15	41614	41550	41500	71	0	1123	39941	1502	5977	3690	-481	912	-11115	19	-4028	-100	-2444	-2227	-2036	1	70	0	0	271	853	0	2738	862	90	361	247	304	-6	0	1393	109	ND	
France	Données temps réel	2025-08-06	09:30	42040	41800	42100	71	0	1109	39815	1412	6830	3684	-893	917	-10890	18	-4028	-100	-2444	-2227	-1447	1	70	0	0	270	839	0	2748	850	86	364	249	304	-15	0	1290	123	ND	
France	Données temps réel	2025-08-06	09:45	42420	42400	42550	71	0	1111	39762	1157	7486	3672	-913	917	-10798	18	-4028	-100	-2444	-2227	-852	1	70	0	0	270	842	0	2742	846	85	364	249	304	-44	0	1022	134	ND	
France	Données temps réel	2025-08-06	10:00	43129	43000	43000	71	0	1248	40030	918	7754	3817	-1071	912	-9462	19	-4028	-100	-2441	-2227	-1337	1	70	0	0	262	988	0	2759	937	122	363	245	304	-12	1	809	109	ND	
France	Données temps réel	2025-08-06	10:15	43194	43000	43150	71	0	1277	39765	1091	8380	3812	-1075	913	-9541	19	-4028	-100	-2438	-2227	-477	1	70	0	0	262	1016	0	2735	913	164	361	248	304	-5	6	843	248	ND	
France	Données temps réel	2025-08-06	10:30	43259	43000	43300	71	0	1249	39447	1051	8914	3749	-1813	911	-8580	19	-4028	-100	-2438	-2227	-218	1	70	0	0	262	988	0	2753	938	58	359	248	304	-1	1	827	225	ND	
France	Données temps réel	2025-08-06	10:45	43613	43200	43500	71	0	993	39291	1028	7351	3694	-1667	909	-8581	17	-4028	-100	-2438	-2227	-18	1	70	0	0	262	731	0	2748	932	14	356	249	304	-12	1	834	195	ND	
France	Données temps réel	2025-08-06	11:00	43677	43400	43700	71	0	1025	39499	1035	6885	3740	-1827	913	-9161	18	-4028	-100	-2438	-2227	-1182	1	70	0	0	262	763	0	2773	953	14	362	248	304	-1	7	882	153	ND	
France	Données temps réel	2025-08-06	11:15	43861	43550	43850	71	0	879	39537	966	8854	3832	-1823	914	-9385	16	-4028	-100	-2438	-2227	-833	1	70	0	0	262	618	0	2746	1042	45	361	249	304	-3	20	900	66	ND	
France	Données temps réel	2025-08-06	11:30	44014	43700	44000	71	0	797	39355	958	9236	3746	-1826	908	-9233	15	-4028	-100	-2438	-2227	-530	1	70	0	0	262	536	0	2730	975	41	358	246	304	-2	5	903	55	ND	
France	Données temps réel	2025-08-06	11:45	44568	44350	44900	71	0	732	39233	994	9842	3878	-1689	916	-9404	15	-4028	-100	-2438	-2227	-301	1	70	0	0	261	472	0	2794	1048	36	363	249	304	-7	1	949	45	ND	
France	Données temps réel	2025-08-06	12:00	44630	45000	45800	71	0	875	39477	1011	10030	3916	-1815	916	-9861	16	-4028	-100	-2438	-3000	1693	1	70	0	0	260	616	0	2797	1076	43	362	250	304	0	10	975	36	ND	
France	Données temps réel	2025-08-06	12:15	45672	45000	45500	71	0	719	38552	1040	10731	3591	-1984	910	-7927	15	-4028	-100	-2438	-3000	2274	1	70	0	0	260	459	0	2783	792	16	360	246	304	-31	0	990	50	ND	
France	Données temps réel	2025-08-06	12:30	45489	45000	45200	71	0	871	37982	1044	10582	3665	-1986	913	-7631	16	-4028	-100	-2438	-3000	2461	1	70	0	0	261	612	0	2774	876	16	361	248	304	-22	0	1008	36	ND	
France	Données temps réel	2025-08-06	12:45	46220	45500	45800	71	0	819	37683	964	11088	3631	-1982	914	-6937	16	-4028	-100	-2438	-3000	2453	1	70	0	0	259	561	0	2763	852	16	361	249	304	-31	0	942	22	ND	
France	Données temps réel	2025-08-06	13:00	45634	46000	46400	71	0	514	37849	908	11366	3626	-1977	914	-7617	13	-4028	-100	-2438	-3000	2627	1	70	0	0	260	256	0	2778	832	15	363	247	304	-19	0	899	9	ND	
France	Données temps réel	2025-08-06	13:15	45100	45400	45500	71	0	516	37228	873	11381	3435	-1886	916	-7415	13	-4028	-100	-2438	-3000	2566	1	70	0	0	259	257	0	2767	652	15	361	251	304	-17	0	874	0	ND	
France	Données temps réel	2025-08-06	13:30	44868	44800	44600	70	0	453	36706	826	11506	3435	-1899	917	-7124	13	-4028	-100	-2438	-3000	2374	0	70	0	0	259	195	0	2756	665	15	361	252	304	-20	0	829	0	ND	
France	Données temps réel	2025-08-06	13:45	44268	44650	44650	70	0	450	36745	817	11465	3324	-1887	914	-7607	13	-4028	-100	-2438	-3000	2063	0	70	0	0	258	192	0	2754	522	48	363	248	304	-22	0	823	0	ND	
France	Données temps réel	2025-08-06	14:00	44315	44500	44700	70	0	449	36744	797	11610	3441	-1889	911	-7794	13	-4028	-100	-2438	-2983	1190	0	70	0	0	258	192	0	2729	657	55	360	247	304	-22	0	808	0	ND	
France	Données temps réel	2025-08-06	14:15	43896	44300	44150	70	0	448	36842	755	11203	3351	-1892	918	-7790	13	-4028	-100	-2438	-2983	954	0	70	0	0	258	191	0	2663	643	45	362	252	304	-8	0	769	0	ND	
France	Données temps réel	2025-08-06	14:30	43432	44100	43600	70	0	427	37123	739	11077	3356	-1841	917	-8439	13	-4028	-100	-2438	-2983	708	0	70	0	0	258	169	0	2667	674	14	363	250	304	-4	8	754	0	ND	
France	Données temps réel	2025-08-06	14:45	43240	43850	43500	70	0	407	36930	721	11149	3424	-1777	915	-8594	13	-4028	-100	-2444	-2983	472	0	70	0	0	258	150	0	2627	782	15	362	249	304	-2	0	738	0	ND	
France	Données temps réel	2025-08-06	15:00	43259	43600	43400	70	0	401	36872	717	11301	3380	-1880	917	-8517	13	-4028	-100	-2438	-2901	985	0	70	0	0	258	144	0	2624	740	16	362	251	304	-2	0	733	0	ND	
France	Données temps réel	2025-08-06	15:15	42888	43150	42950	68	0	400	36463	687	11004	3464	-1719	917	-8389	13	-4028	-100	-2438	-2901	888	0	70	0	0	258	143	0	2625	775	64	364	249	304	-7	1	698	0	ND	
France	Données temps réel	2025-08-06	15:30	42472	42700	42500	70	0	443	36598	717	10833	3560	-1503	919	-9169	13	-4028	-100	-2438	-2917	581	0	70	0	0	257	187	0	2674	829	57	364	251	304	0	6	723	0	ND	
France	Données temps réel	2025-08-06	15:45	42149	42500	42100	68	0	453	36212	708	10666	3637	-1110	918	-9407	13	-4028	-100	-2438	-2917	-191	0	70	0	0	257	198	0	2721	854	62	363	251	304	0	7	704	4	ND	
France	Données temps réel	2025-08-06	16:00	41787	42300	41700	68	0	449	36083	705	10359	3804	-1316	923	-9258	13	-4028	-100	-2438	-3000	-2902	0	70	0	0	257	192	0	2731	1058	14	366	252	304	-6	1	698	8	ND	
France	Données temps réel	2025-08-06	16:15	41547	42150	41250	67	0	683	35778	1019	12610	3711	-1308	922	-13405	15	-4028	-100	-2444	-3000	-3546	0	70	0	0	255	429	0	2804	892	16	366	251	304	-36	1	1009	11	ND	
France	Données temps réel	2025-08-06	16:30	41308	42000	40800	67	0	666	36141	1103	13284	3762	-1305	917	-13778	14	-4028	-100	-2444	-3000	-3745	0	70	0	0	256	410	0	2831	876	55	366	247	304	-2	5	1083	20	ND	
France	Données temps réel	2025-08-06	16:45	40857	41800	40750	67	0	668	36444	1077	12950	3824	-1299	922	-13806	14	-4028	-100	-2444	-3000	-4857	0	70	0	0	256	413	0	2801	1008	15	369	250	304	-2	13	1052	25	ND	
France	Données temps réel	2025-08-06	17:00	40681	41600	40700	68	0	797	36532	1108	12471	3862	-814	925	-14258	15	-4028	-500	-2444	-2850	-3798	0	70	0	0	256	542	0	2772	1075	16	372	249	304	-11	2	1086	22	ND	
France	Données temps réel	2025-08-06	17:15	40614	41450	40700	69	0	742	36783	1120	11891	3975	-818	922	-14075	15	-4028	-500	-2444	-2850	-4106	0	70	0	0	256	487	0	2864	1095	16	370	248	304	-5	10	1081	38	ND	
France	Données temps réel	2025-08-06	17:30	41040	41300	40700	69	0	862	38118	1108	11308	4003	-822	922	-14541	16	-4028	-500	-2444	-2850	-5062	0	70	0	0	256	607	0	2868	1118	17	368	250	304	-2	16	1051	57	ND	
France	Données temps réel	2025-08-06	17:45	41225	41750	41050	69	0	759	39235	1102	10472	4116	-19	919	-15445	15	-4028	-500	-2444	-2850	-5148	0	70	0	0	256	504	0	2897	1202	17	366	249	304	-2	20	1046	56	ND	
France	Données temps réel	2025-08-06	18:00	41918	42200	41400	69	0	945	39642	1181	9586	3883	-19	915	-14267	16	-4028	-883	-1889	-2227	-4163	0	70	0	0	269	678	0	2845	1022	15	365	246	304	-21	5	1126	55	ND	
France	Données temps réel	2025-08-06	18:15	42221	42600	41700	69	0	986	40436	1125	8576	3868	-64	914	-13659	17	-4028	-823	-1889	-2227	-4250	0	70	0	0	281	706	0	2897	955	17	364	246	304	-31	2	1078	47	ND	
France	Données temps réel	2025-08-06	18:30	42699	43000	42000	69	0	1039	40887	1149	7521	4735	-43	919	-13581	17	-4028	-587	-1889	-2227	-4411	0	70	0	0	281	758	0	2894	981	861	368	247	304	0	5	1096	53	ND	
France	Données temps réel	2025-08-06	18:45	43339	43750	42600	69	0	1085	41926	1175	6538	4794	-49	916	-13122	17	-4028	-33	-1889	-2222	-4409	0	70	0	0	281	805	0	2925	1096	773	365	247	304	0	7	1120	56	ND	
France	Données temps réel	2025-08-06	19:00	43864	44500	43200	69	0	1132	42037	1158	5422	5002	-56	916	-11800	18	-4014	43	-1625	-2156	-3293	0	70	0	0	281	853	0	2915	1176	911	365	246	304	-17	1	1108	50	ND	
France	Données temps réel	2025-08-06	19:15	44058	44750	43350	69	0	1141	42446	1135	4428	5674	-54	908	-11680	18	-4014	319	-1772	-2156	-3248	0	70	0	0	281	860	0	2992	1292	1391	362	242	304	-7	0	1079	56	ND	
France	Données temps réel	2025-08-06	19:30	43955	45000	43500	69	0	1137	42606	1130	3479	5984	-58	914	-11301	18	-4014	565	-1887	-2226	-3319	0	70	0	0	281	857	0	3104	1370	1510	365	245	304	-5	0	1041	89	ND	
France	Données temps réel	2025-08-06	19:45	43654	44700	43250	69	0	1135	42832	1181	2555	6575	-56	913	-11546	18	-4014	527	-1889	-2190	-3407	0	70	0	0	281	854	0	3127	1536	1912	363	246	304	-4	0	1057	123	ND	
France	Données temps réel	2025-08-06	20:00	43423	44400	43000	69	0	1153	42771	1257	1748	6795	-56	916	-11215	18	-3645	-1200	-1567	-1708	-3299	0	70	0	0	282	872	0	3269	1612	1914	363	249	304	-15	0	1093	164	ND	
France	Données temps réel	2025-08-06	20:15	42948	43900	42600	69	0	1414	42683	1329	1277	6979	-56	918	-11670	20	-3645	-1200	-1653	-1611	-3313	0	70	0	0	281	1134	0	3349	1741	1890	363	251	304	0	6	1141	188	ND	
France	Données temps réel	2025-08-06	20:30	42375	43400	42200	69	0	1402	42599	1311	912	6985	-57	918	-11763	20	-3645	-1200	-1482	-1610	-3308	0	70	0	0	281	1122	0	3408	1722	1855	360	253	304	-3	3	1084	227	ND	
France	Données temps réel	2025-08-06	20:45	41905	43150	42000	69	0	1452	42335	1378	608	6675	0	921	-11532	21	-3645	-1200	-1073	-1598	-3306	0	70	0	0	282	1171	0	3414	1567	1695	365	252	304	-4	3	1148	230	ND	
France	Données temps réel	2025-08-06	21:00	41749	42900	41800	69	0	1443	42293	1407	332	6475	0	923	-11165	21	-3562	-1200	-1703	-1435	-3893	0	70	0	0	282	1162	0	3344	1546	1585	369	250	304	-26	0	1192	214	ND	
France	Données temps réel	2025-08-06	21:15	41920	42850	42000	69	0	1368	42633	1426	284	7268	-3	918	-12032	20	-3562	-1200	-1781	-1435	-3838	0	70	0	0	282	1087	0	3434	1802	2033	360	254	304	-10	0	1229	197	ND	
France	Données temps réel	2025-08-06	21:30	42080	42800	42200	70	0	1366	42646	1428	266	7018	0	916	-11618	20	-3562	-1200	-1593	-1433	-3444	0	70	0	0	282	1085	0	3448	1572	1998	360	252	304	-11	0	1264	163	ND	
France	Données temps réel	2025-08-06	21:45	41954	42600	41900	69	0	1166	42759	1494	258	6852	0	919	-11554	19	-3562	-1200	-1634	-1433	-3420	0	70	0	0	282	885	0	3421	1552	1879	362	253	304	-9	0	1341	153	ND	
France	Données temps réel	2025-08-06	22:00	41661	42400	41600	70	0	1401	42873	1612	243	7049	0	915	-12487	20	-2495	-1200	-1992	-2061	-3246	0	70	0	0	283	1119	0	3476	1625	1948	358	253	304	-14	0	1474	137	ND	
France	Données temps réel	2025-08-06	22:15	42209	43300	42400	70	0	1409	42884	1577	0	7033	-1	914	-11675	21	-2495	-1200	-2051	-2061	-3131	0	70	0	0	283	1127	0	3573	1565	1895	360	250	304	-3	2	1459	118	ND	
France	Données temps réel	2025-08-06	22:30	42382	44200	43200	70	0	1237	42904	1524	0	7069	0	916	-11333	19	-2495	-1200	-2040	-2098	-2235	0	70	0	0	283	955	0	3604	1545	1920	364	248	304	-6	2	1430	94	ND	
France	Données temps réel	2025-08-06	22:45	43184	44450	43350	70	0	1234	42958	1527	0	7083	-1	918	-10602	19	-2495	-1200	-2076	-2180	-2135	0	70	0	0	283	952	0	3610	1529	1944	363	251	304	-4	2	1439	88	ND	
France	Données temps réel	2025-08-06	23:00	42112	44700	43500	70	0	1167	42937	1562	0	6785	0	917	-11317	19	-1537	-1200	-1745	-2225	-3598	0	70	0	0	283	885	0	3552	1464	1768	362	251	304	-9	2	1459	103	ND	
France	Données temps réel	2025-08-06	23:15	41948	43700	42750	70	0	1129	42966	1603	0	6448	-2	922	-11181	19	-1537	-1200	-1772	-2225	-3888	0	70	0	0	283	847	0	3413	1618	1417	363	255	304	-7	1	1478	125	ND	
France	Données temps réel	2025-08-06	23:30	41191	42700	42000	70	0	907	42983	1592	0	6005	-1	919	-11278	17	-1537	-1200	-1832	-2226	-3653	0	70	0	0	283	625	0	3331	1373	1301	363	252	304	-6	1	1483	109	ND	
France	Données temps réel	2025-08-06	23:45	41026	41600	41200	70	0	1040	42973	1552	0	5720	0	914	-11234	18	-1537	-1200	-1856	-2226	-3884	0	70	0	0	283	758	0	3240	1244	1236	360	250	304	-10	1	1436	116	ND	
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
