Périmètre	Nature	Date	Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Bioénergies	Ech. physiques	Taux de Co2	Ech. comm. Angleterre	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse	Ech. comm. Allemagne-Belgique	Fioul - TAC	Fioul - Cogén.	Fioul - Autres	Gaz - TAC	Gaz - Cogén.	Gaz - CCG	Gaz - Autres	Hydraulique - Fil de l?eau + éclusée	Hydraulique - Lacs	Hydraulique - STEP turbinage	Bioénergies - Déchets	Bioénergies - Biomasse	Bioénergies - Biogaz	 Stockage batterie	Déstockage batterie	Eolien terrestre	Eolien offshore	Consommation corrigée
France	Données temps réel	2025-08-01	02:30	36361	36700	36700	70	0	785	43032	2679	0	4416	-7	940	-15548	16	-3849	-1400	-3742	-3000	-3462	0	70	0	0	250	536	0	3109	951	356	389	247	304	-5	0	2048	631	ND	
France	Données temps réel	2025-08-01	02:45	35785	36250	36100	71	0	783	42928	2565	0	4277	-7	942	-15767	17	-3849	-1427	-3742	-2988	-3421	1	70	0	0	249	535	0	3098	823	356	392	246	304	-8	0	1971	594	ND	
France	Données temps réel	2025-08-01	03:00	35155	35800	35500	70	0	792	43076	2661	0	3993	-17	943	-16349	17	-4028	-1771	-3772	-3000	-3695	0	70	0	0	250	543	0	3098	882	13	391	248	304	-12	0	2093	568	ND	
France	Données temps réel	2025-08-01	03:15	35080	35400	35300	71	0	883	43473	2365	0	4018	-192	942	-16477	17	-4028	-1923	-3830	-3000	-3659	1	70	0	0	250	634	0	3086	921	11	392	246	304	-3	0	1885	480	ND	
France	Données temps réel	2025-08-01	03:30	34763	35000	35100	70	0	792	43415	2308	0	3980	-373	946	-16367	17	-4028	-1844	-3830	-3000	-3678	0	70	0	0	250	543	0	3086	882	13	392	250	304	-7	0	1894	413	ND	
France	Données temps réel	2025-08-01	03:45	34382	34700	34750	70	0	928	43473	2185	0	3933	-588	948	-16561	18	-4028	-1818	-3830	-3000	-3699	0	70	0	0	250	679	0	3110	813	11	391	253	304	-5	0	1761	424	ND	
France	Données temps réel	2025-08-01	04:00	34195	34400	34400	70	0	754	43276	2185	0	3876	-803	946	-16105	16	-4028	-2000	-3830	-2650	-3452	0	70	0	0	250	505	0	3178	685	14	393	249	304	-5	0	1718	467	ND	
France	Données temps réel	2025-08-01	04:15	33962	34250	34350	71	0	668	43311	2287	0	3808	-798	945	-16320	16	-4028	-2000	-3830	-2650	-3452	1	70	0	0	249	419	0	3176	619	13	390	250	304	-9	0	1794	493	ND	
France	Données temps réel	2025-08-01	04:30	34205	34100	34300	71	0	630	43366	2308	0	3792	-800	949	-16104	15	-4028	-2000	-3830	-2650	-3437	1	70	0	0	251	381	0	3172	608	12	394	251	304	-7	0	1780	527	ND	
France	Données temps réel	2025-08-01	04:45	34005	34400	34200	70	0	591	43336	2219	0	3789	-799	947	-16141	15	-4028	-2000	-3830	-2650	-3452	0	70	0	0	250	342	0	3165	609	15	391	251	304	-5	0	1731	488	ND	
France	Données temps réel	2025-08-01	05:00	34263	34700	34100	71	0	639	43361	2132	0	3836	-797	949	-15923	16	-4028	-1997	-3830	-3000	-3139	1	70	0	0	250	390	0	3186	639	12	394	251	304	-4	0	1718	414	ND	
France	Données temps réel	2025-08-01	05:15	34833	35150	34850	71	0	633	43554	2103	0	4026	-533	945	-15964	15	-4028	-2000	-3809	-3000	-3113	1	70	0	0	251	383	0	3191	823	12	390	251	304	-2	0	1673	430	ND	
France	Données temps réel	2025-08-01	05:30	35242	35600	35600	71	0	662	43393	2049	0	4060	-359	943	-15570	16	-4028	-2000	-3830	-3000	-2828	1	70	0	0	251	412	0	3189	858	13	389	250	304	-4	0	1637	411	ND	
France	Données temps réel	2025-08-01	05:45	35490	36150	36000	71	0	642	43337	1957	0	4075	-6	943	-15518	16	-4028	-1959	-3830	-3000	-2827	1	70	0	0	251	392	0	3204	860	11	390	249	304	-11	0	1601	357	ND	
France	Données temps réel	2025-08-01	06:00	36326	36700	36400	71	0	716	43357	1910	252	4260	-8	946	-15165	16	-3188	-2684	-3830	-3000	-2705	1	70	0	0	250	468	0	3179	1071	11	390	252	304	-13	0	1579	331	ND	
France	Données temps réel	2025-08-01	06:15	37150	37250	36900	71	0	855	43702	1949	301	5014	-7	946	-15678	17	-3188	-2468	-3830	-3000	-2705	1	70	0	0	250	606	0	3298	1428	289	388	253	304	-2	0	1548	402	ND	
France	Données temps réel	2025-08-01	06:30	37465	37800	37400	71	0	779	43715	1973	366	4923	-1	945	-15301	16	-3188	-2307	-3830	-3000	-2689	1	70	0	0	249	530	0	3303	1271	349	388	252	304	-5	0	1594	379	ND	
France	Données temps réel	2025-08-01	06:45	38106	38450	37900	70	0	693	43702	2060	430	5291	-1	943	-15075	15	-3188	-2369	-3826	-3000	-2554	0	70	0	0	249	445	0	3320	1119	852	387	252	304	-8	0	1638	422	ND	
France	Données temps réel	2025-08-01	07:00	38424	39100	38400	71	0	755	43693	2033	484	5423	-1	945	-14969	16	-2628	-2945	-3665	-2227	-2742	1	70	0	0	251	505	0	3358	1224	841	390	251	304	-8	0	1606	427	ND	
France	Données temps réel	2025-08-01	07:15	39456	39900	39250	71	0	749	43601	2078	775	5485	-1	944	-14234	16	-2628	-2925	-3665	-2227	-2701	1	70	0	0	250	501	0	3353	1302	829	389	251	304	-11	0	1648	430	ND	
France	Données temps réel	2025-08-01	07:30	40270	40700	40100	70	0	706	43764	2070	1117	5618	0	942	-14008	15	-2628	-2862	-3665	-2171	-2573	0	70	0	0	251	456	0	3383	1352	883	386	251	304	-8	0	1611	459	ND	
France	Données temps réel	2025-08-01	07:45	40732	41500	40650	70	0	714	43838	1983	1514	5626	0	939	-13945	15	-2628	-2807	-3665	-2226	-2456	0	70	0	0	250	465	0	3403	1299	924	388	247	304	-6	0	1539	444	ND	
France	Données temps réel	2025-08-01	08:00	41323	42300	41200	71	0	714	43813	1945	1994	5542	0	942	-13698	15	-4028	-956	-3665	-2007	-3163	1	70	0	0	261	454	0	3338	1265	938	389	249	304	-2	3	1482	463	ND	
France	Données temps réel	2025-08-01	08:15	42323	43150	42050	70	0	842	43772	1924	2686	5445	-1	936	-13342	16	-4028	-933	-3665	-2017	-3181	0	70	0	0	278	565	0	3334	1108	1003	386	246	304	-8	0	1450	474	ND	
France	Données temps réel	2025-08-01	08:30	42913	44000	42900	71	0	752	43782	1948	3398	5222	0	937	-13174	15	-4028	-793	-3442	-2044	-3252	1	70	0	0	275	478	0	3293	929	1000	384	249	304	-22	0	1418	530	ND	
France	Données temps réel	2025-08-01	08:45	43563	44550	43400	71	0	763	43881	1978	4283	5099	-2	938	-13440	15	-4028	-880	-3391	-2044	-3192	1	70	0	0	276	488	0	3200	889	1009	385	249	304	-9	0	1403	576	ND	
France	Données temps réel	2025-08-01	09:00	43838	45100	43900	71	0	806	43852	2073	5135	4604	-2	938	-13638	15	-4028	1309	-3629	-2227	-3297	1	70	0	0	277	531	0	3158	886	560	385	250	304	-4	3	1474	599	ND	
France	Données temps réel	2025-08-01	09:15	44545	45650	44350	70	0	707	43058	2181	5929	3917	0	941	-12255	14	-4028	1319	-3629	-2227	-3297	0	70	0	0	276	431	0	3063	538	315	387	250	304	-3	3	1584	597	ND	
France	Données temps réel	2025-08-01	09:30	44807	46200	44800	70	0	643	42338	2116	6750	3645	0	942	-11694	14	-4028	1813	-3629	-2227	-3297	0	70	0	0	277	367	0	2996	501	148	388	250	304	-4	3	1617	499	ND	
France	Données temps réel	2025-08-01	09:45	45063	46300	45150	70	0	711	41829	2112	7579	3398	-213	943	-11347	15	-4028	1744	-3629	-2227	-3297	0	70	0	0	278	434	0	2980	395	22	390	249	304	-19	1	1733	379	ND	
France	Données temps réel	2025-08-01	10:00	45539	46400	45500	71	0	714	42062	2121	8528	3393	-642	940	-11645	14	-4028	1700	-3629	-2227	-3653	1	70	0	0	272	443	0	2972	400	21	387	249	304	-4	3	1815	306	ND	
France	Données temps réel	2025-08-01	10:15	45424	46550	45500	71	0	414	41402	2276	9041	3511	-1035	928	-11181	12	-4028	1700	-3629	-2227	-3658	1	70	0	0	262	153	0	2915	575	21	374	250	304	-4	1	2035	241	ND	
France	Données temps réel	2025-08-01	10:30	45542	46700	45500	71	0	456	40756	2399	9723	3474	-997	929	-11267	12	-4028	1700	-3629	-2227	-3658	1	70	0	0	262	195	0	2918	535	21	380	246	304	-5	2	2184	215	ND	
France	Données temps réel	2025-08-01	10:45	45590	46800	45500	71	0	478	40887	2455	10059	3465	-992	941	-11781	12	-4028	1700	-3629	-2227	-3658	1	70	0	0	261	218	0	2899	551	15	389	248	304	-1	10	2280	175	ND	
France	Données temps réel	2025-08-01	11:00	45540	46900	45500	70	0	468	40955	2433	10479	3396	-991	946	-12233	12	-4028	1543	-3629	-2227	-3152	0	70	0	0	261	208	0	2919	466	10	396	247	304	-3	20	2269	165	ND	
France	Données temps réel	2025-08-01	11:15	45794	47200	45500	71	0	433	40105	2655	11172	3266	-995	946	-11857	12	-4028	1483	-3629	-2227	-3152	1	70	0	0	261	172	0	2866	377	23	395	247	304	-7	7	2462	193	ND	
France	Données temps réel	2025-08-01	11:30	45570	47500	45500	71	0	478	39963	2741	11315	3229	-1011	947	-12157	12	-4028	1542	-3629	-2227	-3130	1	70	0	0	261	218	0	2850	359	20	396	247	304	-5	1	2549	192	ND	
France	Données temps réel	2025-08-01	11:45	45684	48100	45850	70	0	446	39612	2819	11575	3247	-1172	944	-11850	12	-4028	1500	-3629	-2227	-3109	0	70	0	0	261	187	0	2841	386	20	396	244	304	-7	1	2636	183	ND	
France	Données temps réel	2025-08-01	12:00	46127	48700	46200	70	0	485	39608	2948	12139	3227	-1190	940	-12085	12	-4028	346	-3629	-2227	-2857	0	70	0	0	260	225	0	2824	381	23	392	244	304	-14	0	2737	211	ND	
France	Données temps réel	2025-08-01	12:15	45978	48300	45850	71	0	403	40027	3040	12129	3226	-1186	947	-12678	12	-4028	343	-3629	-2227	-2842	1	70	0	0	260	144	0	2867	338	21	396	247	304	-2	3	2836	204	ND	
France	Données temps réel	2025-08-01	12:30	45789	47900	45500	71	0	455	39609	3080	12109	3224	-1200	930	-12475	12	-4028	462	-3629	-2227	-2792	1	70	0	0	260	196	0	2851	353	21	395	231	304	-13	0	2893	187	ND	
France	Données temps réel	2025-08-01	12:45	46100	48450	46000	71	0	465	40108	3310	12317	3197	-1213	935	-13080	12	-4028	15	-3629	-2227	-2762	1	70	0	0	260	205	0	2834	342	21	394	237	304	-10	0	3087	223	ND	
France	Données temps réel	2025-08-01	13:00	45504	49000	46500	71	0	469	40188	3415	12769	3202	-1211	937	-14286	12	-4028	-587	-3629	-2227	-3240	1	70	0	0	260	210	0	2838	343	22	395	238	304	-50	0	3187	228	ND	
France	Données temps réel	2025-08-01	13:15	45542	47800	45750	70	0	461	39625	3529	13033	3163	-1215	941	-14049	12	-4028	-842	-3629	-2227	-3258	0	70	0	0	261	200	0	2847	295	22	395	242	304	-16	1	3261	268	ND	
France	Données temps réel	2025-08-01	13:30	44760	46600	45000	70	0	464	39391	3599	13082	3192	-1215	940	-14714	12	-4028	-819	-3629	-2227	-3351	0	70	0	0	261	204	0	2845	327	20	393	243	304	-47	0	3347	251	ND	
France	Données temps réel	2025-08-01	13:45	44687	46200	44900	70	0	464	38962	4052	13283	3139	-1214	941	-14957	12	-4028	-984	-3629	-2227	-3414	0	70	0	0	261	205	0	2803	317	20	395	242	304	-54	0	3818	234	ND	
France	Données temps réel	2025-08-01	14:00	44829	45800	44800	70	0	463	38723	4168	13145	3060	-1219	942	-14472	12	-4028	-1243	-3629	-2227	-2106	0	70	0	0	261	203	0	2749	291	20	395	244	304	-50	0	3934	234	ND	
France	Données temps réel	2025-08-01	14:15	44693	45800	44550	70	0	480	37689	4323	13378	2960	-1221	942	-13886	12	-4028	-1340	-3629	-2227	-2114	0	70	0	0	261	220	0	2705	235	20	393	245	304	-42	0	4081	241	ND	
France	Données temps réel	2025-08-01	14:30	44349	45800	44300	70	0	419	37280	4725	13224	2957	-1215	940	-14017	12	-4028	-1382	-3629	-2227	-2158	0	70	0	0	261	159	0	2699	238	20	389	247	304	-32	0	4468	256	ND	
France	Données temps réel	2025-08-01	14:45	43933	45600	44050	70	0	467	36829	4718	13192	2955	-1216	941	-13984	12	-4028	-1305	-3629	-2227	-2154	0	70	0	0	260	208	0	2704	232	20	394	243	304	-38	0	4448	270	ND	
France	Données temps réel	2025-08-01	15:00	43814	45400	43800	70	0	381	35926	4929	13404	2934	-1164	945	-13558	12	-4028	-1126	-3387	-2227	-2674	0	70	0	0	261	121	0	2690	234	10	394	248	304	-51	0	4653	276	ND	
France	Données temps réel	2025-08-01	15:15	43266	45000	43450	70	0	431	35184	5249	12851	2947	-1155	943	-13266	12	-4028	-1087	-3387	-2227	-2672	0	70	0	0	260	171	0	2697	239	11	393	246	304	-2	14	4995	255	ND	
France	Données temps réel	2025-08-01	15:30	43331	44600	43100	70	0	560	34659	5231	13056	2976	-1365	950	-12816	13	-4028	-1030	-3387	-2227	-2911	0	70	0	0	261	300	0	2725	240	11	394	252	304	-5	16	4965	266	ND	
France	Données temps réel	2025-08-01	15:45	42471	44200	42400	70	0	668	35032	5062	12600	2953	-1358	948	-13525	14	-4028	-860	-3387	-2227	-3028	0	70	0	0	261	408	0	2753	189	11	397	247	304	0	21	4778	284	ND	
France	Données temps réel	2025-08-01	16:00	41944	43800	41700	70	0	593	34593	5072	12438	3044	-1364	946	-13458	14	-4028	23	-3387	-2227	-3178	0	70	0	0	261	334	0	2762	272	10	396	246	304	-4	17	4781	290	ND	
France	Données temps réel	2025-08-01	16:15	41743	43500	41550	68	0	678	34481	5195	12003	3021	-1358	953	-13331	14	-4028	262	-3387	-2227	-3188	0	70	0	0	259	419	0	2761	248	12	399	249	304	0	36	4910	286	ND	
France	Données temps réel	2025-08-01	16:30	41386	43200	41400	70	0	684	34444	5089	11437	3116	-1357	953	-13086	15	-4028	431	-3387	-2227	-3188	0	70	0	0	259	425	0	2857	249	10	400	250	304	0	38	4801	288	ND	
France	Données temps réel	2025-08-01	16:45	41381	42950	41350	70	0	688	34243	5279	11120	3155	-1356	953	-12808	15	-4028	444	-3387	-2227	-3238	0	70	0	0	259	430	0	2867	278	11	401	248	304	0	39	4941	338	ND	
France	Données temps réel	2025-08-01	17:00	41877	42700	41300	69	0	606	33831	5435	11033	3167	-1349	955	-11896	14	-4028	599	-3387	-3000	-3066	0	70	0	0	259	348	0	2857	301	10	403	249	304	-2	30	5150	285	ND	
France	Données temps réel	2025-08-01	17:15	41850	42900	41600	70	0	650	35127	5367	10245	3272	-1337	949	-12497	14	-4028	513	-3387	-3000	-3361	0	70	0	0	260	391	0	2899	360	13	398	247	304	0	6	5081	286	ND	
France	Données temps réel	2025-08-01	17:30	41827	43100	41900	69	0	708	35841	5606	9468	3300	-1335	948	-12789	15	-4028	115	-3387	-3000	-3486	0	70	0	0	259	450	0	2909	379	13	402	242	304	0	12	5242	363	ND	
France	Données temps réel	2025-08-01	17:45	42051	43500	42250	70	0	858	36993	6007	8697	3492	-1334	954	-13700	16	-4028	-266	-3387	-3000	-3486	0	70	0	0	260	599	0	2958	522	12	402	249	304	0	16	5587	420	ND	
France	Données temps réel	2025-08-01	18:00	42612	43900	42600	70	0	685	37214	6071	8340	3553	-1342	953	-12918	14	-4028	1110	-3893	-3000	-3443	0	70	0	0	259	428	0	2919	624	10	403	246	304	-15	1	5591	480	ND	
France	Données temps réel	2025-08-01	18:15	42921	43950	42800	70	0	644	38508	6011	7538	3705	-1328	948	-13172	14	-4028	1447	-3893	-3000	-3470	0	70	0	0	258	387	0	3017	675	14	404	239	304	-6	4	5486	525	ND	
France	Données temps réel	2025-08-01	18:30	43138	44000	43000	70	0	684	39797	5665	6846	3702	-1169	931	-13382	14	-4028	825	-3893	-3000	-3472	0	70	0	0	258	427	0	2990	701	11	401	226	304	-6	1	5148	518	ND	
France	Données temps réel	2025-08-01	18:45	43632	44300	43150	70	0	621	41592	5662	5895	3679	-996	937	-13824	13	-4028	1356	-3893	-3000	-3472	0	70	0	0	257	364	0	2997	673	10	402	231	304	-6	2	5126	536	ND	
France	Données temps réel	2025-08-01	19:00	43841	44600	43300	69	0	675	41212	5861	4870	3868	-834	932	-12795	14	-4028	1863	-3893	-3000	-3236	0	70	0	0	258	418	0	3004	854	11	401	227	304	-17	0	5351	510	ND	
France	Données temps réel	2025-08-01	19:15	43775	44450	43200	70	0	739	42003	5844	4053	4138	-829	931	-13132	14	-4028	1612	-3893	-3000	-3259	0	70	0	0	257	483	0	3048	1079	12	401	226	304	-41	0	5298	546	ND	
France	Données temps réel	2025-08-01	19:30	43714	44300	43100	70	0	633	42636	5867	3310	4234	-830	941	-13136	14	-4028	788	-3893	-3000	-3273	0	70	0	0	258	376	0	3043	1180	12	404	233	304	-10	0	5294	573	ND	
France	Données temps réel	2025-08-01	19:45	43337	44050	42850	70	0	656	42642	5903	2567	4627	-2	936	-14051	14	-4028	608	-3893	-3000	-3273	0	70	0	0	258	398	0	3069	1267	290	404	228	304	-8	0	5342	561	ND	
France	Données temps réel	2025-08-01	20:00	43120	43800	42600	70	0	698	42775	5701	1859	4946	-2	938	-13852	14	-4028	-1393	-3893	-2400	-2376	0	70	0	0	269	431	0	3148	1471	327	403	231	304	-12	0	5177	524	ND	
France	Données temps réel	2025-08-01	20:15	42391	43200	42050	70	0	799	43168	5446	1371	5211	0	937	-14605	15	-4028	-1682	-3893	-2400	-2398	0	70	0	0	280	520	0	3200	1266	745	404	229	304	-7	2	4972	473	ND	
France	Données temps réel	2025-08-01	20:30	41940	42600	41500	70	0	924	43151	5046	1007	5846	0	937	-15034	16	-4028	-2056	-3893	-2400	-2409	0	70	0	0	280	645	0	3251	1461	1134	403	230	304	-8	1	4552	494	ND	
France	Données temps réel	2025-08-01	20:45	41578	42150	41100	70	0	967	43106	5049	678	6106	0	933	-15327	16	-4028	-2370	-3893	-2400	-2374	0	70	0	0	280	688	0	3259	1374	1473	400	230	304	-5	1	4437	613	ND	
France	Données temps réel	2025-08-01	21:00	41116	41700	40700	70	0	942	43166	5046	385	6190	-1	929	-15604	16	-4028	-1983	-3864	-2400	-3125	0	70	0	0	281	663	0	3367	1377	1446	399	226	304	-7	1	4315	730	ND	
France	Données temps réel	2025-08-01	21:15	41524	41850	40850	70	0	861	43141	4739	321	6459	-1	930	-14995	16	-4028	-1893	-3860	-2400	-3079	0	70	0	0	281	581	0	3390	1488	1580	398	228	304	-5	5	4148	590	ND	
France	Données temps réel	2025-08-01	21:30	41636	42000	41000	70	0	841	43106	4555	295	6521	0	930	-14689	16	-4028	-1465	-3860	-2372	-3132	0	70	0	0	281	561	0	3393	1488	1640	399	227	304	-1	10	4024	531	ND	
France	Données temps réel	2025-08-01	21:45	41707	41750	40800	71	0	884	43101	4362	281	6799	-1	935	-14728	16	-4028	-1744	-3863	-2372	-2881	1	70	0	0	281	603	0	3406	1669	1724	398	233	304	-6	11	3828	535	ND	
France	Données temps réel	2025-08-01	22:00	41314	41500	40600	70	0	815	43094	4198	251	6509	0	926	-14550	15	-3134	-329	-3859	-2055	-3677	0	70	0	0	281	535	0	3427	1591	1491	395	228	304	-4	6	3725	473	ND	
France	Données temps réel	2025-08-01	22:15	42028	42250	41350	71	0	800	42968	4038	0	6386	-1	933	-13155	15	-3134	-450	-3859	-2055	-3958	1	70	0	0	281	519	0	3447	1498	1442	398	231	304	-10	0	3563	474	ND	
France	Données temps réel	2025-08-01	22:30	42082	43000	42100	71	0	696	42825	4058	0	6261	0	937	-12751	15	-3134	126	-3859	-2055	-3478	1	70	0	0	283	414	0	3436	1442	1382	398	235	304	-13	0	3535	523	ND	
France	Données temps réel	2025-08-01	22:45	42950	43500	42650	70	0	759	42587	4083	0	6507	-2	943	-11977	15	-3134	20	-3856	-2055	-3222	0	70	0	0	283	477	0	3501	1638	1368	400	239	304	-20	0	3524	559	ND	
France	Données temps réel	2025-08-01	23:00	42607	44000	43200	70	0	739	42522	4257	0	6381	-3	946	-12291	15	-3193	1082	-3644	-2390	-3765	0	70	0	0	283	456	0	3510	1629	1242	399	244	304	-12	0	3673	584	ND	
France	Données temps réel	2025-08-01	23:15	42422	43900	42650	71	0	622	42388	4239	0	6078	-2	948	-11912	14	-3193	1073	-3644	-2390	-3893	1	70	0	0	283	340	0	3406	1470	1202	398	246	304	-10	0	3665	574	ND	
France	Données temps réel	2025-08-01	23:30	41666	43800	42100	70	0	649	42048	4198	0	5944	-1	954	-12180	15	-3193	1315	-3644	-2390	-3817	0	70	0	0	283	367	0	3357	1417	1169	401	249	304	-16	0	3615	584	ND	
France	Données temps réel	2025-08-01	23:45	41424	42150	41400	71	0	811	41738	4153	0	6017	-17	955	-12294	16	-3193	584	-3644	-2390	-3692	1	70	0	0	281	531	0	3267	1439	1310	403	248	304	-9	0	3596	557	ND	
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
