Périmètre	Nature	Date	Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Bioénergies	Ech. physiques	Taux de Co2	Ech. comm. Angleterre	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse	Ech. comm. Allemagne-Belgique	Fioul - TAC	Fioul - Cogén.	Fioul - Autres	Gaz - TAC	Gaz - Cogén.	Gaz - CCG	Gaz - Autres	Hydraulique - Fil de l?eau + éclusée	Hydraulique - Lacs	Hydraulique - STEP turbinage	Bioénergies - Déchets	Bioénergies - Biomasse	Bioénergies - Biogaz	 Stockage batterie	Déstockage batterie	Eolien terrestre	Eolien offshore	Consommation corrigée
France	Données temps réel	2025-08-03	02:45	32402	33100	32550	71	0	684	40008	2120	0	3936	-79	958	-15299	17	-4028	-168	-3979	-2965	-4376	1	70	0	0	267	418	0	2816	997	124	403	251	304	0	3	1780	340	ND	
France	Données temps réel	2025-08-03	03:00	31665	32600	32000	70	0	462	39741	2138	0	3800	-76	955	-15424	15	-3985	-401	-3740	-3000	-4131	0	70	0	0	267	196	0	2832	955	12	399	252	304	-2	1	1827	311	ND	
France	Données temps réel	2025-08-03	03:15	31511	32250	31700	71	0	460	39529	2250	0	3541	-494	953	-14791	15	-3985	-318	-3740	-3000	-4292	1	70	0	0	267	194	0	2844	685	12	400	249	304	-7	0	1936	314	ND	
France	Données temps réel	2025-08-03	03:30	31043	31900	31400	71	0	473	39378	2302	0	3534	-503	954	-15160	16	-3985	-436	-3740	-3000	-4220	1	70	0	0	267	208	0	2831	690	14	398	251	304	-6	0	1979	323	ND	
France	Données temps réel	2025-08-03	03:45	30806	31600	31050	71	0	469	39377	2249	0	3522	-497	957	-15337	16	-3985	-630	-3740	-3000	-4116	1	70	0	0	267	204	0	2825	685	12	402	250	304	-4	0	1944	305	ND	
France	Données temps réel	2025-08-03	04:00	30483	31300	30700	71	0	428	39148	2267	0	3560	-499	962	-15453	15	-3894	-609	-3740	-3000	-3868	1	70	0	0	266	162	0	2859	689	12	408	250	304	-1	0	1987	280	ND	
France	Données temps réel	2025-08-03	04:15	30381	31150	30550	71	0	423	39047	2290	0	3558	-899	950	-15048	15	-3894	-625	-3740	-3000	-3906	1	70	0	0	267	157	0	2811	734	13	401	246	304	-10	0	2018	271	ND	
France	Données temps réel	2025-08-03	04:30	30114	31000	30400	71	0	417	39031	2271	0	3554	-903	951	-15273	15	-3894	-726	-3740	-3000	-3929	1	70	0	0	266	152	0	2803	737	13	402	245	304	-4	0	2020	251	ND	
France	Données temps réel	2025-08-03	04:45	29916	30750	30300	71	0	467	38792	2224	0	3516	-899	956	-15208	16	-3894	-795	-3740	-3000	-3906	1	70	0	0	267	201	0	2783	721	12	403	249	304	-4	0	1998	226	ND	
France	Données temps réel	2025-08-03	05:00	29819	30500	30200	71	0	458	38474	2233	0	3535	-898	957	-15006	16	-3928	-813	-3740	-3000	-3676	1	70	0	0	267	193	0	2784	739	12	402	252	304	-5	0	2025	208	ND	
France	Données temps réel	2025-08-03	05:15	29985	30700	30100	71	0	481	38358	2206	0	3496	-899	953	-14677	16	-3928	-778	-3740	-3000	-3815	1	70	0	0	267	216	0	2792	690	14	400	250	304	-5	0	2021	185	ND	
France	Données temps réel	2025-08-03	05:30	29810	30900	30000	71	0	484	38545	2201	0	3505	-896	946	-15048	16	-3928	-695	-3740	-3000	-3863	1	70	0	0	266	218	0	2791	702	12	395	248	304	-2	6	2027	173	ND	
France	Données temps réel	2025-08-03	05:45	29995	30950	30000	71	0	478	38307	2205	0	3517	-897	943	-14627	16	-3928	-650	-3740	-3000	-3969	1	70	0	0	267	212	0	2809	695	12	390	249	304	-2	1	2054	152	ND	
France	Données temps réel	2025-08-03	06:00	30246	31000	30000	71	0	454	37759	2200	248	3527	-897	944	-14047	16	-3215	-1342	-3364	-3000	-4329	1	70	0	0	267	188	0	2820	692	15	393	247	304	-12	0	2078	121	ND	
France	Données temps réel	2025-08-03	06:15	30446	30950	30150	71	0	441	38318	2165	304	3575	-896	943	-14482	16	-3215	-1375	-3364	-3000	-4409	1	70	0	0	267	175	0	2828	731	15	392	248	304	-2	8	2059	106	ND	
France	Données temps réel	2025-08-03	06:30	30104	30900	30300	71	0	421	38161	2167	365	3533	-898	948	-14660	15	-3215	-1434	-3364	-3000	-4411	1	70	0	0	267	155	0	2814	706	13	396	248	304	-3	0	2070	96	ND	
France	Données temps réel	2025-08-03	06:45	30203	30900	30250	71	0	484	38151	2129	435	3506	-900	945	-14608	16	-3215	-1702	-3362	-3000	-4110	1	70	0	0	267	218	0	2799	694	13	397	245	304	-9	0	2044	84	ND	
France	Données temps réel	2025-08-03	07:00	30301	30900	30200	71	0	484	38409	2212	505	3510	-898	945	-14937	16	-3665	-2320	-1892	-3000	-3959	1	70	0	0	267	218	0	2802	693	15	395	246	304	-2	2	2093	120	ND	
France	Données temps réel	2025-08-03	07:15	30759	31250	30600	71	0	466	38795	2213	882	3509	-896	944	-15216	15	-3665	-2254	-1790	-3000	-3991	1	70	0	0	267	200	0	2850	644	16	395	245	304	-9	0	2104	109	ND	
France	Données temps réel	2025-08-03	07:30	31095	31600	31000	70	0	438	38218	2197	1331	3495	-898	946	-14688	15	-3665	-2387	-1469	-3000	-3820	0	70	0	0	267	172	0	2846	636	14	394	248	304	-12	0	2113	83	ND	
France	Données temps réel	2025-08-03	07:45	31086	31800	31200	70	0	449	37280	2210	1842	3438	-848	939	-14276	15	-3665	-2742	-1587	-3000	-3585	0	70	0	0	267	184	0	2789	632	16	393	243	304	-18	0	2131	79	ND	
France	Données temps réel	2025-08-03	08:00	31471	32000	31400	70	0	446	36509	2176	2462	3457	-894	942	-13684	15	-3781	-1777	-871	-3000	-2219	0	70	0	0	262	185	0	2778	660	19	392	246	304	-12	0	2104	72	ND	
France	Données temps réel	2025-08-03	08:15	31859	32600	31900	71	0	479	35177	2118	3370	3274	-1364	947	-12203	16	-3781	-1006	-855	-3000	-2796	1	70	0	0	261	219	0	2698	562	14	392	251	304	-10	0	2029	89	ND	
France	Données temps réel	2025-08-03	08:30	32266	33200	32400	71	0	457	33494	2056	4435	3254	-1368	945	-11057	16	-3781	384	-1278	-3000	-3365	1	70	0	0	261	197	0	2691	550	13	393	248	304	-20	0	1942	114	ND	
France	Données temps réel	2025-08-03	08:45	33070	33600	33100	70	0	463	33419	2004	5521	3209	-1365	937	-11170	16	-3781	340	-1498	-3000	-3130	0	70	0	0	262	202	0	2642	554	13	387	246	304	-18	0	1856	149	ND	
France	Données temps réel	2025-08-03	09:00	33473	34000	33800	70	0	473	32864	1986	6588	3132	-1361	919	-11178	15	-4028	1058	-805	-3000	-4267	0	70	0	0	261	214	0	2623	497	13	388	228	304	-21	0	1803	183	ND	
France	Données temps réel	2025-08-03	09:15	33996	34500	34150	70	0	445	32555	1995	7642	3047	-1361	931	-11320	15	-4028	472	-805	-3000	-3971	0	70	0	0	260	186	0	2571	462	14	389	238	304	-8	0	1780	215	ND	
France	Données temps réel	2025-08-03	09:30	34360	35000	34500	70	0	470	31800	2107	8797	3475	-1361	919	-11904	15	-4028	-42	-805	-2997	-3563	0	70	0	0	259	211	0	2570	869	36	384	231	304	-11	0	1809	298	ND	
France	Données temps réel	2025-08-03	09:45	34984	35400	34900	70	0	474	30893	2030	9824	3405	-1362	919	-11248	15	-4028	117	-805	-2997	-3421	0	70	0	0	261	214	0	2613	707	84	386	230	304	-21	0	1765	265	ND	
France	Données temps réel	2025-08-03	10:00	35372	35800	35300	71	0	467	31175	1575	10147	3448	-1354	921	-9060	15	-3904	2268	-311	-787	-3665	1	70	0	0	260	208	0	2623	739	87	389	228	304	-1	6	1290	285	ND	
France	Données temps réel	2025-08-03	10:15	35835	36150	35650	71	0	469	28897	1340	8808	3089	-1180	918	-6568	16	-3904	1489	-279	-787	-2739	1	70	0	0	259	211	0	2578	411	99	387	227	304	-8	0	1094	246	ND	
France	Données temps réel	2025-08-03	10:30	36024	36500	36000	71	0	468	28036	1500	9509	3018	-1183	925	-6315	16	-3904	126	25	-787	-1804	1	70	0	0	258	211	0	2518	402	98	391	230	304	-5	2	1214	286	ND	
France	Données temps réel	2025-08-03	10:45	36697	36700	36650	71	0	454	28029	1524	9155	2993	-1179	919	-6361	16	-3904	-589	24	-787	-1414	1	70	0	0	258	197	0	2502	395	96	388	227	304	-5	8	1278	246	ND	
France	Données temps réel	2025-08-03	11:00	37325	36900	37300	70	0	453	27236	1584	8993	2893	-1190	925	-5783	17	-3256	551	-216	-738	-2247	0	70	0	0	258	196	0	2513	358	23	390	231	304	-8	0	1339	245	ND	
France	Données temps réel	2025-08-03	11:15	37120	37100	37550	70	0	458	27196	1815	11167	3045	-1351	924	-6196	16	-3256	-225	28	-738	-1621	0	70	0	0	258	201	0	2562	457	26	389	231	304	-6	0	1594	221	ND	
France	Données temps réel	2025-08-03	11:30	37777	37300	37800	70	0	457	26870	1878	11506	3025	-1354	923	-5584	16	-3256	0	24	-738	-1122	0	70	0	0	259	199	0	2553	449	23	390	229	304	-12	0	1649	229	ND	
France	Données temps réel	2025-08-03	11:45	38166	38100	38700	70	0	469	26423	1903	11800	3055	-1350	923	-5117	16	-3256	-694	20	-738	-349	0	70	0	0	259	211	0	2556	476	23	389	230	304	-9	0	1680	223	ND	
France	Données temps réel	2025-08-03	12:00	38672	38900	39600	69	0	469	25998	1946	12047	3062	-1349	923	-4482	16	-3114	-292	60	-313	910	0	70	0	0	258	211	0	2559	479	24	388	231	304	-10	0	1714	232	ND	
France	Données temps réel	2025-08-03	12:15	39660	38650	39350	70	0	462	24890	1951	12386	3014	-1350	925	-2664	16	-3114	-1170	68	-313	1596	0	70	0	0	258	205	0	2506	481	27	389	232	304	-23	0	1755	196	ND	
France	Données temps réel	2025-08-03	12:30	39451	38400	39100	70	0	468	24277	1968	12359	2916	-836	924	-2681	17	-3114	-1581	176	-354	2370	0	70	0	0	258	211	0	2497	389	30	389	231	304	-13	0	1772	195	ND	
France	Données temps réel	2025-08-03	12:45	40368	39250	40000	69	0	441	24263	1994	12536	2910	-848	923	-1908	16	-3114	-2112	369	-354	2569	0	70	0	0	258	183	0	2496	386	28	389	231	304	-14	0	1803	191	ND	
France	Données temps réel	2025-08-03	13:00	39568	40100	40900	70	0	471	24347	2043	12446	2888	-861	921	-2752	16	-3372	-2320	39	12	2188	0	70	0	0	259	214	0	2504	357	26	387	230	304	-4	0	1856	187	ND	
France	Données temps réel	2025-08-03	13:15	39088	38800	39550	69	0	471	24728	2164	12590	2832	-927	921	-3762	16	-3372	-2624	28	12	2255	0	70	0	0	259	213	0	2526	286	21	389	228	304	-2	5	1933	231	ND	
France	Données temps réel	2025-08-03	13:30	38239	37500	38200	69	0	478	24086	2227	12680	2781	-1371	921	-3626	17	-3372	-2700	27	12	2275	0	70	0	0	258	221	0	2513	251	17	389	228	304	-5	0	1946	281	ND	
France	Données temps réel	2025-08-03	13:45	37362	37250	37500	68	0	378	24128	2237	12257	2766	-1377	919	-4004	16	-3372	-2700	32	12	2255	0	70	0	0	258	121	0	2512	236	19	387	228	304	-9	0	2004	233	ND	
France	Données temps réel	2025-08-03	14:00	36790	37000	36800	69	0	455	23957	2213	12349	2748	-1379	924	-4537	17	-3433	-2700	11	-1704	2209	0	70	0	0	257	199	0	2498	234	16	393	227	304	-9	0	1980	233	ND	
France	Données temps réel	2025-08-03	14:15	36527	36650	36500	68	0	457	24777	2244	12265	2751	-1377	921	-5583	16	-3433	-2700	11	-1704	2291	0	70	0	0	257	200	0	2512	226	13	389	228	304	-1	4	2023	221	ND	
France	Données temps réel	2025-08-03	14:30	36236	36300	36200	69	0	454	24915	2183	12037	2777	-1375	919	-5749	16	-3433	-2700	11	-1704	2129	0	70	0	0	255	200	0	2532	230	15	387	228	304	-1	8	1994	189	ND	
France	Données temps réel	2025-08-03	14:45	36163	36100	35950	69	0	416	24402	2317	12220	2748	-1379	923	-5545	16	-3433	-2700	11	-1704	2080	0	70	0	0	255	162	0	2512	223	13	390	229	304	-7	0	2074	242	ND	
France	Données temps réel	2025-08-03	15:00	35641	35900	35700	69	0	452	24743	2382	11967	2751	-1380	917	-6266	16	-3483	-2700	-4	-1341	1669	0	70	0	0	254	200	0	2508	229	13	381	232	304	-1	7	2107	276	ND	
France	Données temps réel	2025-08-03	15:15	35509	35450	35600	69	0	459	24674	2499	11760	2715	-1380	914	-6196	16	-3483	-2700	-5	-1341	1442	0	70	0	0	254	206	0	2492	210	14	379	231	304	-5	0	2160	338	ND	
France	Données temps réel	2025-08-03	15:30	35582	35000	35500	69	0	473	24492	2416	11834	2717	-1381	917	-5948	17	-3483	-2700	-3	-1341	787	0	70	0	0	255	219	0	2497	202	17	381	232	304	-6	0	2093	323	ND	
France	Données temps réel	2025-08-03	15:45	35161	34750	35150	69	0	457	25168	2424	11637	2685	-1379	912	-6818	16	-3483	-2700	-23	-1341	500	0	70	0	0	255	203	0	2510	160	15	378	230	304	-2	9	2159	264	ND	
France	Données temps réel	2025-08-03	16:00	34879	34500	34800	69	0	468	25045	2477	11242	2739	-1382	915	-6694	16	-3533	-1714	-829	-1119	182	0	70	0	0	254	215	0	2567	158	14	380	230	304	-2	1	2166	311	ND	
France	Données temps réel	2025-08-03	16:15	34732	34700	34650	69	0	478	26140	2574	10692	2723	-1162	922	-7698	16	-3533	-905	-829	-1119	-807	0	70	0	0	252	226	0	2578	132	13	383	235	304	-7	2	2202	373	ND	
France	Données temps réel	2025-08-03	16:30	34513	34900	34500	69	0	416	27084	2634	10391	2767	-1159	918	-8612	15	-3533	1107	-861	-1119	-2737	0	70	0	0	252	165	0	2580	173	14	377	237	304	-4	10	2201	433	ND	
France	Données temps réel	2025-08-03	16:45	34537	35100	34800	69	0	421	27395	2673	9791	2812	-1153	923	-8399	16	-3533	2250	-861	-1119	-3941	0	70	0	0	251	171	0	2588	212	13	376	243	304	-2	9	2228	444	ND	
France	Données temps réel	2025-08-03	17:00	35013	35300	35100	69	0	425	27228	2696	9829	2899	-1161	931	-7889	16	-3335	1624	-1711	-3000	-1420	0	70	0	0	252	174	0	2609	277	13	384	244	304	-13	0	2258	438	ND	
France	Données temps réel	2025-08-03	17:15	35012	35600	35350	69	0	467	27831	2793	9222	3046	-1169	928	-8165	16	-3335	2150	-1711	-3000	-2695	0	70	0	0	252	216	0	2614	419	13	380	244	304	-9	0	2276	517	ND	
France	Données temps réel	2025-08-03	17:30	35482	35900	35600	69	0	379	29445	2916	8599	3056	-1314	929	-8594	15	-3335	2150	-1711	-3000	-4106	0	70	0	0	253	127	0	2622	421	14	378	247	304	-3	1	2320	596	ND	
France	Données temps réel	2025-08-03	17:45	35940	36450	35950	69	0	437	30965	2961	8079	3091	-1314	925	-9274	15	-3335	2200	-1711	-3000	-4293	0	70	0	0	252	187	0	2647	429	15	376	245	304	-1	2	2310	651	ND	
France	Données temps réel	2025-08-03	18:00	36339	37000	36300	69	0	454	32127	2978	7461	3162	-1315	925	-9691	15	-3504	993	-3129	-3000	-3035	0	70	0	0	252	204	0	2683	465	15	373	248	304	-3	0	2380	598	ND	
France	Données temps réel	2025-08-03	18:15	36802	37500	36800	69	0	468	32370	4839	8101	3337	-1312	923	-13313	14	-3504	553	-3129	-3000	-3251	0	70	0	0	252	217	0	2747	576	14	375	244	304	-41	0	4143	696	ND	
France	Données temps réel	2025-08-03	18:30	37264	38000	37300	69	0	461	32961	5216	7750	3347	-982	925	-12931	14	-3504	1472	-3129	-3000	-3576	0	70	0	0	252	210	0	2755	578	13	379	242	304	-5	1	4578	638	ND	
France	Données temps réel	2025-08-03	18:45	37404	38500	37800	69	0	460	34198	5178	6879	3393	-812	924	-12882	14	-3504	1858	-3129	-3000	-3825	0	70	0	0	252	208	0	2788	592	13	378	242	304	-2	1	4497	681	ND	
France	Données temps réel	2025-08-03	19:00	37865	39000	38300	69	0	471	34937	5102	5704	3663	-817	925	-12175	14	-4028	2100	-3958	-3000	-3970	0	70	0	0	252	219	0	2803	846	14	377	244	304	-15	1	4446	656	ND	
France	Données temps réel	2025-08-03	19:15	38928	39300	38400	69	0	470	37627	5062	4683	3891	-212	926	-13586	14	-4028	1603	-3958	-3000	-4124	0	70	0	0	253	218	0	2844	893	153	378	244	304	-4	3	4337	725	ND	
France	Données temps réel	2025-08-03	19:30	38887	39600	38500	69	0	468	38637	5075	3687	3981	-3	929	-13951	14	-4028	1436	-3958	-3000	-4099	0	70	0	0	253	216	0	2838	991	152	379	246	304	-7	3	4252	823	ND	
France	Données temps réel	2025-08-03	19:45	38991	39500	38450	69	0	480	39658	5110	2718	4030	-76	930	-13925	14	-4028	1517	-3958	-2967	-4125	0	70	0	0	252	229	0	2850	1010	170	381	245	304	-4	3	4265	844	ND	
France	Données temps réel	2025-08-03	20:00	39024	39400	38400	69	0	474	40528	4939	1875	4444	-30	932	-14201	13	-3945	620	-4066	-3000	-4439	0	70	0	0	253	222	0	2897	1107	440	383	245	304	-5	0	4145	793	ND	
France	Données temps réel	2025-08-03	20:15	38968	39150	38200	69	0	431	41170	4835	1420	5324	0	928	-15209	13	-3945	20	-4066	-3000	-4380	0	70	0	0	253	179	0	2972	1242	1110	379	245	304	-6	7	4039	796	ND	
France	Données temps réel	2025-08-03	20:30	38736	38900	38000	69	0	469	41555	4505	1021	5236	0	929	-15062	13	-3945	164	-4066	-2926	-4171	0	70	0	0	253	216	0	3008	1294	934	377	248	304	0	14	3753	753	ND	
France	Données temps réel	2025-08-03	20:45	38503	38850	38000	69	0	469	41623	4410	646	5331	-2	928	-14989	13	-3945	-358	-4066	-2926	-3803	0	70	0	0	254	215	0	3074	1313	944	379	245	304	0	19	3670	739	ND	
France	Données temps réel	2025-08-03	21:00	38703	38800	38000	69	0	467	41824	4380	361	5557	0	925	-14885	13	-3927	-1381	-3953	-2145	-3891	0	70	0	0	254	214	0	3192	1251	1114	376	246	304	-6	11	3638	741	ND	
France	Données temps réel	2025-08-03	21:15	38922	39000	38250	69	0	472	42294	4501	301	5620	-1	928	-15263	13	-3927	-1716	-3953	-2145	-3531	0	70	0	0	253	220	0	3302	1331	987	380	244	304	-1	2	3704	797	ND	
France	Données temps réel	2025-08-03	21:30	39159	39200	38500	69	0	466	42316	4375	279	5778	0	932	-15051	13	-3927	-1936	-3952	-2145	-3119	0	70	0	0	254	213	0	3314	1425	1039	382	246	304	-6	1	3607	769	ND	
France	Données temps réel	2025-08-03	21:45	39398	39150	38500	69	0	479	42378	4326	263	6015	0	933	-15056	13	-3927	-2120	-3953	-2145	-2941	0	70	0	0	254	226	0	3320	1583	1113	383	247	304	-10	1	3599	727	ND	
France	Données temps réel	2025-08-03	22:00	39313	39100	38500	69	0	385	42371	4326	248	5890	-2	932	-14906	13	-3830	-1414	-3955	-2749	-1820	0	70	0	0	254	131	0	3308	1562	1020	381	248	304	-2	2	3594	732	ND	
France	Données temps réel	2025-08-03	22:15	39736	39700	39150	69	0	450	42312	4252	0	5958	-1	934	-14226	13	-3830	-1868	-3982	-2749	-1637	0	70	0	0	255	196	0	3259	1661	1039	382	249	304	-13	0	3522	730	ND	
France	Données temps réel	2025-08-03	22:30	40065	40300	39800	69	0	450	42319	4149	0	5986	0	931	-13826	13	-3830	-1798	-3983	-2749	-874	0	70	0	0	254	196	0	3272	1779	934	380	247	304	-11	0	3446	703	ND	
France	Données temps réel	2025-08-03	22:45	40736	40700	40250	69	0	390	42299	4153	0	6323	0	936	-13421	13	-3830	-1978	-3983	-2823	-775	0	70	0	0	255	136	0	3311	1938	1074	386	246	304	-14	0	3482	671	ND	
France	Données temps réel	2025-08-03	23:00	40136	41100	40700	69	0	417	42480	4284	0	5957	0	932	-14007	13	-4028	-763	-3607	-2215	-3421	0	70	0	0	255	163	0	3341	1685	931	386	243	304	-3	6	3601	683	ND	
France	Données temps réel	2025-08-03	23:15	39677	40500	40350	69	0	447	42451	4387	0	6184	0	930	-14780	13	-4028	-926	-3542	-2306	-3549	0	70	0	0	254	193	0	3131	1700	1352	381	245	304	-11	0	3723	665	ND	
France	Données temps réel	2025-08-03	23:30	39157	39900	40000	69	0	425	42351	4538	0	5564	0	938	-14717	13	-4028	-1245	-3503	-2306	-3177	0	70	0	0	254	171	0	3131	1349	1084	389	245	304	-9	0	3911	627	ND	
France	Données temps réel	2025-08-03	23:45	38997	39200	39400	69	0	402	42305	4529	0	5587	0	933	-14815	13	-4028	-1612	-3520	-2306	-3102	0	70	0	0	255	148	0	3116	1350	1121	383	246	304	-13	0	3917	613	ND	
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
