Périmètre	Nature	Date	Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Bioénergies	Ech. physiques	Taux de Co2	Ech. comm. Angleterre	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse	Ech. comm. Allemagne-Belgique	Fioul - TAC	Fioul - Cogén.	Fioul - Autres	Gaz - TAC	Gaz - Cogén.	Gaz - CCG	Gaz - Autres	Hydraulique - Fil de l?eau + éclusée	Hydraulique - Lacs	Hydraulique - STEP turbinage	Bioénergies - Déchets	Bioénergies - Biomasse	Bioénergies - Biogaz	 Stockage batterie	Déstockage batterie	Eolien terrestre	Eolien offshore	Consommation corrigée
France	Données temps réel	2025-12-02	02:30	55988	56400	56400	67	0	2621	50511	14199	0	6704	-3073	1064	-16088	23	-3405	-2590	-4138	-3200	-2679	0	70	0	0	1403	1220	0	4776	1525	403	368	395	301	-8	6	12482	1716	ND	
France	Données temps réel	2025-12-02	02:45	55303	55900	55900	67	0	2499	50301	14015	0	6461	-3062	1069	-16019	22	-3405	-2590	-4138	-3200	-3035	0	70	0	0	1403	1099	0	4760	1500	201	372	395	301	-13	0	12358	1657	ND	
France	Données temps réel	2025-12-02	03:00	54896	55400	55400	67	0	2293	50220	14012	0	6396	-3063	1073	-16076	21	-3501	-2590	-4138	-3200	-2346	0	70	0	0	1402	893	0	4749	1498	149	377	395	301	-12	0	12303	1708	ND	
France	Données temps réel	2025-12-02	03:15	54749	55050	55050	67	0	2318	50143	13819	0	6183	-3068	1071	-15769	21	-3501	-2590	-4138	-3200	-2500	0	70	0	0	1402	918	0	4700	1336	148	375	395	301	-19	21	12160	1659	ND	
France	Données temps réel	2025-12-02	03:30	54141	54700	54700	67	0	2448	50279	13490	0	6258	-3289	1073	-16183	22	-3501	-2590	-4138	-3200	-2595	0	70	0	0	1402	1048	0	4718	1351	190	377	395	301	-17	31	11959	1531	ND	
France	Données temps réel	2025-12-02	03:45	53757	54350	54350	67	0	2346	50183	13396	0	6189	-3287	1070	-16173	22	-3501	-2590	-4138	-3200	-2579	0	70	0	0	1402	945	0	4702	1333	153	373	396	301	-18	0	11900	1496	ND	
France	Données temps réel	2025-12-02	04:00	53463	54000	54000	67	0	2323	50235	13329	0	6163	-3283	1071	-16450	21	-3519	-3052	-4138	-3200	-3006	0	70	0	0	1403	922	0	4675	1339	149	375	395	301	-10	32	11791	1538	ND	
France	Données temps réel	2025-12-02	04:15	53588	54050	53850	67	83	2324	50272	13134	0	6207	-3271	1070	-16238	23	-3519	-3052	-4138	-3200	-2927	0	70	0	0	1402	924	0	4664	1343	201	374	395	301	-61	0	11608	1525	ND	
France	Données temps réel	2025-12-02	04:30	53375	54100	53700	67	146	2360	50251	13020	0	6188	-3275	1074	-16399	24	-3519	-3052	-4138	-3200	-2808	0	70	0	0	1402	960	0	4660	1329	200	378	395	301	-56	0	11540	1480	ND	
France	Données temps réel	2025-12-02	04:45	53603	54550	54300	67	196	2371	50437	12804	0	6438	-3133	1073	-16591	24	-3519	-3052	-4138	-3200	-2613	0	70	0	0	1402	971	0	4619	1616	202	378	394	301	-59	0	11313	1492	ND	
France	Données temps réel	2025-12-02	05:00	53984	55000	54900	67	211	2332	50381	12540	0	6422	-2585	1072	-16383	24	-3299	-3052	-4138	-3198	-2702	0	70	0	0	1402	931	0	4620	1601	201	375	395	301	-72	0	11039	1501	ND	
France	Données temps réel	2025-12-02	05:15	55406	55600	55550	67	243	2617	50540	12138	0	6987	-1960	1073	-16298	26	-3299	-3052	-4138	-3198	-2496	0	70	0	0	1408	1211	0	4686	2045	256	374	397	301	-20	20	10747	1392	ND	
France	Données temps réel	2025-12-02	05:30	55560	56200	56200	67	263	2542	50491	11948	0	7528	-1801	1073	-16578	26	-3299	-3052	-4138	-3198	-2587	0	70	0	0	1524	1020	0	4854	2480	195	375	397	301	-2	27	10616	1332	ND	
France	Données temps réel	2025-12-02	05:45	56412	57200	57200	67	290	2608	50422	11826	0	7968	-1800	1071	-16054	27	-3299	-3016	-4033	-3198	-2577	0	70	0	0	1524	1085	0	4854	2692	422	374	396	301	-6	19	10484	1342	ND	
France	Données temps réel	2025-12-02	06:00	57241	58200	58200	67	331	2711	50455	11869	0	7831	-684	1046	-16389	28	-1096	-3145	-4138	-3200	-2429	0	70	0	0	1523	1190	0	4888	2636	307	375	370	301	-17	21	10439	1429	ND	
France	Données temps réel	2025-12-02	06:15	59980	59950	59950	71	338	2838	50628	11785	0	8126	-54	1049	-14799	28	-1096	-3145	-4138	-3200	-2428	1	70	0	0	1523	1317	0	5090	2658	379	374	374	301	-13	11	10445	1340	ND	
France	Données temps réel	2025-12-02	06:30	60968	61700	61700	71	336	3024	50599	11583	0	9374	-56	1049	-15011	29	-1096	-2972	-4138	-3200	-2401	1	70	0	0	1525	1501	0	5312	2957	1105	372	376	301	-14	11	10366	1218	ND	
France	Données temps réel	2025-12-02	06:45	62333	63250	63250	71	360	3731	50641	11299	0	10224	0	1051	-15058	33	-1096	-2980	-4138	-3200	-2145	1	70	0	0	1521	2212	0	5552	3357	1316	366	384	301	-2	15	10279	1020	ND	
France	Données temps réel	2025-12-02	07:00	63670	64800	64800	71	371	3875	50585	11171	0	10242	0	1062	-13702	34	194	-2779	-4511	-3200	-1294	1	70	0	0	1524	2353	0	5692	3266	1284	373	388	301	-17	11	10219	952	ND	
France	Données temps réel	2025-12-02	07:15	65434	66100	66100	70	370	3942	50608	11401	0	10282	0	1062	-12317	34	194	-2485	-4511	-3200	-1615	0	70	0	0	1549	2396	0	5815	3266	1201	370	390	301	-1	17	10428	972	ND	
France	Données temps réel	2025-12-02	07:30	66269	67400	67400	71	363	4373	50627	11161	0	10864	-1	1070	-12257	36	194	-1972	-4511	-3200	-1902	1	70	0	0	1552	2823	0	5909	3785	1171	374	394	301	-16	13	10268	893	ND	
France	Données temps réel	2025-12-02	07:45	66829	68050	68050	71	371	4734	50635	10835	0	10960	-1	1063	-11832	38	194	-2113	-4511	-3200	-1801	1	70	0	0	1552	3183	0	6016	3893	1051	368	394	301	-18	12	10002	833	ND	
France	Données temps réel	2025-12-02	08:00	67802	68700	68700	70	368	4802	50636	10703	266	11364	-1	1064	-11463	38	-89	-2273	-4511	-3200	-1676	0	70	0	0	1547	3257	0	6085	3691	1587	369	394	301	-21	14	9867	836	ND	
France	Données temps réel	2025-12-02	08:15	67997	68900	68900	71	427	4970	50636	10233	332	11864	0	1046	-11607	39	-89	-2072	-4511	-3200	-1913	1	70	0	0	1548	3423	0	6217	3626	2021	368	377	301	-3	27	9483	751	ND	
France	Données temps réel	2025-12-02	08:30	68201	69100	69100	71	467	5043	50609	10017	395	11934	-2	1039	-11391	40	-89	-1971	-4511	-3200	-2065	1	70	0	0	1548	3497	0	6208	3699	2027	367	370	301	-3	22	9257	760	ND	
France	Données temps réel	2025-12-02	08:45	68104	69150	69150	71	503	5064	50667	9777	474	12454	-2	1050	-11977	40	-89	-2153	-4511	-3200	-2016	1	70	0	0	1548	3519	0	6147	3864	2443	371	378	301	-3	26	9002	774	ND	
France	Données temps réel	2025-12-02	09:00	68118	69200	69200	70	504	5292	50658	9429	607	12417	-2	1053	-11913	42	-1458	-760	-4268	-3200	-2007	0	70	0	0	1553	3741	0	6125	3807	2485	372	380	301	-17	20	8646	783	ND	
France	Données temps réel	2025-12-02	09:15	67571	69250	69250	71	504	5557	50674	8874	924	12506	0	1056	-12581	43	-1458	-1074	-4268	-3200	-2167	1	70	0	0	1551	4008	0	6090	3695	2720	370	385	301	-16	2	8104	771	ND	
France	Données temps réel	2025-12-02	09:30	67729	69300	69300	70	545	5586	50634	8601	1346	12722	0	1059	-12816	44	-1458	-889	-4268	-3200	-2519	0	70	0	0	1552	4037	0	6100	3666	2957	369	388	301	-20	1	7861	739	ND	
France	Données temps réel	2025-12-02	09:45	67864	69150	69150	71	576	5584	50673	8235	1785	12569	-1	1067	-12694	44	-1458	-1214	-4268	-3200	-2588	1	70	0	0	1551	4035	0	6080	3684	2805	372	393	301	-9	8	7431	804	ND	
France	Données temps réel	2025-12-02	10:00	67767	69000	69000	69	582	5582	50676	8153	2315	12258	0	1066	-12910	44	-2148	65	-4268	-3200	-1853	0	70	0	0	1547	4037	0	6042	3587	2629	371	394	301	-24	0	7356	797	ND	
France	Données temps réel	2025-12-02	10:15	67653	68750	68400	71	575	5568	50657	8108	2800	10872	0	1061	-12053	44	-2148	-525	-4268	-3200	-1590	1	70	0	0	1542	4028	0	5896	3264	1712	367	393	301	-9	3	7380	728	ND	
France	Données temps réel	2025-12-02	10:30	67595	68500	67800	71	574	5563	50695	7891	3219	10769	0	1061	-12240	44	-2148	-708	-4268	-3200	-1305	1	70	0	0	1546	4020	0	5866	3220	1683	366	394	301	-9	0	7181	710	ND	
France	Données temps réel	2025-12-02	10:45	67707	68200	67450	70	547	5453	50660	7926	3676	10100	0	1054	-11762	43	-2148	-462	-4268	-3200	-1307	0	70	0	0	1544	3912	0	5747	2990	1363	359	393	301	-18	0	7071	855	ND	
France	Données temps réel	2025-12-02	11:00	67934	67900	67100	70	545	5245	50652	7946	4050	9281	0	1058	-10892	43	-1508	472	-4268	-3200	-1990	0	70	0	0	1419	3828	0	5724	2734	822	367	390	301	-20	0	6933	1013	ND	
France	Données temps réel	2025-12-02	11:15	67802	67850	67050	71	550	5293	50640	8040	4185	8754	0	1060	-10788	43	-1508	799	-4268	-3200	-2225	1	70	0	0	1419	3876	0	5614	2548	591	365	394	301	-6	2	6801	1240	ND	
France	Données temps réel	2025-12-02	11:30	67772	67800	67000	71	553	5152	50609	7872	4378	8628	0	1056	-10545	43	-1508	1235	-4268	-3200	-2281	1	70	0	0	1410	3744	0	5578	2471	580	360	394	301	-4	2	6781	1091	ND	
France	Données temps réel	2025-12-02	11:45	68190	68400	67550	68	548	5124	50575	7488	4525	8936	-3	1056	-10112	42	-1508	1437	-4268	-3200	-2319	0	70	0	0	1417	3708	0	5538	2645	753	361	394	301	-16	2	6441	1047	ND	
France	Données temps réel	2025-12-02	12:00	68329	69000	68100	70	550	5124	50553	7345	4767	8911	0	1056	-10032	42	-1417	2150	-4319	-3200	-1889	0	70	0	0	1418	3708	0	5472	2709	730	361	394	301	-17	2	6237	1108	ND	
France	Données temps réel	2025-12-02	12:15	68374	68750	67900	70	579	4682	50624	7185	4826	8454	0	1057	-9087	41	-1417	2023	-4319	-3200	-1659	0	70	0	0	1411	3273	0	5239	2767	448	362	394	301	-17	1	5969	1216	ND	
France	Données temps réel	2025-12-02	12:30	68140	68500	67700	71	573	4695	50631	6971	4881	8336	-3	1058	-9073	41	-1417	2400	-4319	-3200	-1591	1	70	0	0	1412	3285	0	5221	2805	309	363	394	301	-3	3	5850	1120	ND	
France	Données temps réel	2025-12-02	12:45	68683	68900	68100	70	574	4801	50656	6711	4869	8621	-2	1059	-8696	41	-1417	2345	-4319	-3200	-1764	0	70	0	0	1411	3391	0	5275	2889	457	365	394	301	-2	22	5587	1124	ND	
France	Données temps réel	2025-12-02	13:00	67545	69300	68500	71	571	4751	50569	6488	4579	8296	-2	1061	-8841	42	-2193	2400	-4319	-3200	-2123	1	70	0	0	1410	3343	0	5224	2650	421	366	394	301	-10	14	5307	1181	ND	
France	Données temps réel	2025-12-02	13:15	67539	68050	67300	71	568	5085	50621	6450	4451	8671	-2	1063	-9437	43	-2193	2400	-4319	-3200	-2285	1	70	0	0	1413	3674	0	5223	2605	843	367	394	301	-4	2	5329	1121	ND	
France	Données temps réel	2025-12-02	13:30	66718	66800	66100	71	569	5062	50699	6284	4469	8698	-3	1059	-10186	43	-2193	2400	-4319	-3200	-2344	1	70	0	0	1409	3654	0	5218	2618	861	364	394	301	-5	2	5161	1123	ND	
France	Données temps réel	2025-12-02	13:45	66663	66900	66200	70	574	4968	50973	6469	4258	8412	-1	1055	-10092	43	-2193	2400	-4319	-3200	-2405	0	70	0	0	1409	3561	0	5104	2527	780	360	394	301	-24	0	5373	1096	ND	
France	Données temps réel	2025-12-02	14:00	66188	67000	66300	71	575	5060	51381	6064	3776	8602	-1	1053	-10388	43	-3528	2400	-4319	-3200	-1683	1	70	0	0	1409	3652	0	5238	2646	718	358	394	301	-5	0	5068	996	ND	
France	Données temps réel	2025-12-02	14:15	66200	66700	66050	71	572	4785	51507	5756	3510	8949	-1	1059	-10007	42	-3528	2400	-4319	-3200	-1779	1	70	0	0	1406	3381	0	5339	2936	674	364	394	301	-5	3	4831	926	ND	
France	Données temps réel	2025-12-02	14:30	65860	66400	65800	69	572	4780	51505	5825	3284	9114	-2	1061	-10338	42	-3528	2400	-4319	-3200	-1788	0	70	0	0	1405	3376	0	5359	2928	827	365	394	301	-11	2	4701	1124	ND	
France	Données temps réel	2025-12-02	14:45	65610	66150	65650	69	566	4795	51504	5782	3011	9550	-23	1058	-10698	42	-3528	2400	-4319	-3200	-1889	0	70	0	0	1406	3392	0	5504	2940	1105	363	394	301	-7	2	4758	1024	ND	
France	Données temps réel	2025-12-02	15:00	65066	65900	65500	71	564	4799	51045	5216	2792	9762	-339	1058	-9938	42	-3361	2400	-4323	-3200	-1790	1	70	0	0	1405	3396	0	5504	2966	1291	363	394	301	-5	41	4495	721	ND	
France	Données temps réel	2025-12-02	15:15	64793	65650	65250	71	564	4775	51041	5098	2438	9960	-338	1059	-9859	42	-3361	2400	-4323	-3200	-1787	1	70	0	0	1437	3340	0	5654	3002	1304	364	394	301	-17	1	4362	737	ND	
France	Données temps réel	2025-12-02	15:30	64107	65400	65000	71	561	4882	51045	4962	2061	10456	-338	1058	-10643	43	-3361	2400	-4323	-3200	-2008	1	70	0	0	1521	3363	0	5638	3121	1697	363	393	301	-16	7	4213	749	ND	
France	Données temps réel	2025-12-02	15:45	64034	64950	64550	71	554	5231	51029	4846	1689	10148	-339	1061	-10229	45	-3361	2400	-4323	-3200	-2119	1	70	0	0	1522	3711	0	5689	3021	1437	366	394	301	-28	1	4053	793	ND	
France	Données temps réel	2025-12-02	16:00	63166	64500	64100	71	556	5255	51055	4847	1259	10341	0	1062	-11256	45	-2831	2000	-4323	-3200	-2662	1	70	0	0	1521	3735	0	5713	3196	1432	368	393	301	-23	1	3805	1042	ND	
France	Données temps réel	2025-12-02	16:15	63196	64450	64250	71	558	5200	51036	4824	1002	10885	0	1062	-11438	45	-2831	2000	-4323	-3200	-2904	1	70	0	0	1524	3678	0	5725	3710	1450	367	393	301	-6	1	3835	989	ND	
France	Données temps réel	2025-12-02	16:30	63295	64400	64400	70	561	5148	51043	4853	812	12103	0	1060	-12332	44	-2831	2000	-4323	-3200	-2953	0	70	0	0	1524	3626	0	5754	3865	2484	366	393	301	-23	0	3879	974	ND	
France	Données temps réel	2025-12-02	16:45	63336	64600	64800	71	561	5172	51310	4808	583	12518	-28	1061	-12722	44	-2831	1797	-4323	-3200	-3129	1	70	0	0	1520	3654	0	5936	4060	2522	366	393	301	-7	10	3853	955	ND	
France	Données temps réel	2025-12-02	17:00	63918	64800	65200	70	562	5252	51702	4920	354	11998	-41	1063	-11958	45	-2470	1313	-4323	-3200	-2934	0	70	0	0	1521	3733	0	6040	3760	2198	369	393	301	-8	3	3890	1030	ND	
France	Données temps réel	2025-12-02	17:15	64658	65850	65700	71	567	5641	51956	5034	305	12479	-65	1056	-12381	46	-2470	1684	-4323	-3200	-2938	1	70	0	0	1524	4119	0	6149	3828	2502	367	387	301	-6	0	3987	1047	ND	
France	Données temps réel	2025-12-02	17:30	65418	66900	66200	70	568	5808	51983	4983	285	12622	-67	1060	-11892	47	-2470	1825	-4323	-3200	-2949	0	70	0	0	1529	4282	0	6185	3822	2614	366	392	301	-4	3	3972	1011	ND	
France	Données temps réel	2025-12-02	17:45	65972	67550	66850	71	565	6070	51977	5021	0	13163	-67	1063	-11884	48	-2470	1580	-4278	-3200	-2600	1	70	0	0	1529	4543	0	6281	3909	2973	370	391	301	-8	2	4051	970	ND	
France	Données temps réel	2025-12-02	18:00	66480	68200	67500	71	569	6103	51989	5156	0	13060	-67	1052	-11437	48	-1064	1395	-4351	-2846	-3774	1	70	0	0	1529	4575	0	6262	3847	2951	365	385	301	-16	2	4152	1003	ND	
France	Données temps réel	2025-12-02	18:15	67445	68900	68250	71	572	6091	51997	5255	0	13388	-66	1039	-11152	48	-1064	1308	-4351	-2791	-3516	1	70	0	0	1530	4562	0	6384	3991	3013	368	370	301	94	157	4170	1085	ND	
France	Données temps réel	2025-12-02	18:30	67958	69600	69000	71	571	6064	51992	5212	0	14094	-67	1039	-11260	47	-1064	1333	-4324	-2791	-3055	1	70	0	0	1527	4539	0	6462	4389	3243	367	370	301	94	149	4160	1052	ND	
France	Données temps réel	2025-12-02	18:45	68667	70450	69850	71	570	6065	52005	5206	0	14586	-67	1039	-11014	47	-1064	1109	-4316	-2754	-2270	1	70	0	0	1526	4541	0	6467	4532	3587	367	370	301	94	112	4236	970	ND	
France	Données temps réel	2025-12-02	19:00	68925	71300	70700	69	567	6076	52043	5258	0	14696	-11	1038	-11025	47	59	526	-4417	-3200	-2754	0	70	0	0	1530	4548	0	6424	4437	3835	367	370	301	66	147	4328	930	ND	
France	Données temps réel	2025-12-02	19:15	68868	70750	70150	70	565	6081	52060	5385	0	14023	-11	1039	-10448	47	59	139	-4429	-3200	-2600	0	70	0	0	1534	4549	0	6419	4339	3266	368	370	301	33	71	4442	943	ND	
France	Données temps réel	2025-12-02	19:30	68214	70200	69600	70	570	5958	52055	5401	0	13945	-12	1037	-10925	46	59	-293	-4432	-3200	-2678	0	70	0	0	1418	4542	0	6456	4346	3143	366	370	301	44	71	4379	1022	ND	
France	Données temps réel	2025-12-02	19:45	67200	69400	68800	70	581	5964	51992	4984	0	14201	-11	1038	-11730	47	59	-404	-4437	-3200	-2968	0	70	0	0	1417	4549	0	6465	4313	3422	367	370	301	40	71	4218	766	ND	
France	Données temps réel	2025-12-02	20:00	66145	68600	68000	71	575	5969	52045	4968	0	13899	-12	1038	-12438	47	-1358	-555	-4351	-3200	-3221	1	70	0	0	1418	4553	0	6457	4329	3113	367	370	301	-1	31	4257	711	ND	
France	Données temps réel	2025-12-02	20:15	65543	67500	66950	69	568	6007	51975	5000	0	14363	-12	1039	-13425	47	-1358	-1404	-4351	-3200	-2819	0	70	0	0	1416	4593	0	6407	4179	3777	367	370	301	-44	2	4302	699	ND	
France	Données temps réel	2025-12-02	20:30	64183	66400	65900	71	567	5992	52057	5103	0	13501	-11	1042	-14111	47	-1358	-2134	-4351	-3200	-2619	1	70	0	0	1421	4573	0	6442	4225	2834	370	370	301	-30	3	4395	708	ND	
France	Données temps réel	2025-12-02	20:45	63257	65400	64900	71	565	5983	52029	5102	0	12982	-11	1041	-14461	47	-1358	-2089	-4351	-3200	-2643	1	70	0	0	1421	4564	0	6361	3945	2675	370	370	301	-43	0	4460	642	ND	
France	Données temps réel	2025-12-02	21:00	62220	64400	63900	71	565	5984	51999	4991	0	12635	-12	1038	-15018	48	-2135	-1836	-4015	-3200	-2674	1	70	0	0	1422	4565	0	6349	3771	2515	367	370	301	-33	1	4416	574	ND	
France	Données temps réel	2025-12-02	21:15	61648	63500	62500	71	565	6036	52090	5208	0	11735	-11	1035	-15081	48	-2135	-1970	-4015	-3200	-2640	1	70	0	0	1422	4616	0	6299	3848	1588	365	369	301	-7	9	4361	847	ND	
France	Données temps réel	2025-12-02	21:30	61064	62600	61100	71	567	5968	52087	5483	0	10668	-12	1040	-14804	48	-2135	-1625	-4015	-3200	-2514	1	70	0	0	1419	4551	0	6263	3655	751	369	370	301	-6	3	4414	1069	ND	
France	Données temps réel	2025-12-02	21:45	60389	61900	60500	71	559	5908	52022	5141	0	10075	-13	1039	-14399	49	-2135	-1737	-4015	-3200	-2354	1	70	0	0	1419	4492	0	6247	3266	562	368	370	301	-17	1	4441	700	ND	
France	Données temps réel	2025-12-02	22:00	59783	61200	59900	69	525	5885	52008	4828	0	9808	-11	1040	-14313	49	-1614	-1969	-4015	-3200	-2610	0	70	0	0	1423	4464	0	6122	3160	526	368	370	301	-56	0	4306	522	ND	
France	Données temps réel	2025-12-02	22:15	60145	61700	60500	71	534	5950	52060	4666	0	10050	-11	1036	-14177	49	-1614	-2265	-4015	-3200	-2567	1	70	0	0	1423	4529	0	6091	3350	609	364	370	301	-48	14	4169	498	ND	
France	Données temps réel	2025-12-02	22:30	60480	62200	61100	70	526	5677	52020	4958	0	10913	-11	1038	-14642	47	-1614	-2286	-4015	-3200	-2638	0	70	0	0	1424	4255	0	5921	3552	1440	367	370	301	-70	1	4123	835	ND	
France	Données temps réel	2025-12-02	22:45	61228	62850	61900	70	564	5679	52391	4810	0	11225	-12	1042	-14481	47	-1614	-2001	-4015	-3200	-2713	0	70	0	0	1424	4257	0	5944	3730	1550	370	370	301	-60	0	4059	751	ND	
France	Données temps réel	2025-12-02	23:00	60719	63500	62700	70	574	5387	52488	4630	0	11015	-11	1042	-14419	46	-1411	-2035	-3854	-3200	-2281	0	70	0	0	1424	3965	0	5878	3644	1493	371	370	301	-58	0	4003	626	ND	
France	Données temps réel	2025-12-02	23:15	60048	62950	62250	70	582	5360	52484	4386	0	9775	-12	1041	-13627	47	-1411	-2117	-3854	-3200	-2250	0	70	0	0	1424	3938	0	5731	3433	611	369	370	301	-12	0	3895	491	ND	
France	Données temps réel	2025-12-02	23:30	59770	62400	61800	71	582	5030	52547	4153	0	9315	-12	1039	-12933	45	-1411	-1565	-3854	-3200	-2215	1	70	0	0	1424	3609	0	5665	2895	755	368	370	301	-22	0	3752	400	ND	
France	Données temps réel	2025-12-02	23:45	59584	61550	61250	70	578	4958	52468	4052	0	9136	-11	1047	-12688	45	-1411	-674	-3854	-3200	-2567	0	70	0	0	1427	3532	0	5651	2718	767	376	370	301	-27	0	3591	461	ND	
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
