Périmètre	Nature	Date	Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Bioénergies	Ech. physiques	Taux de Co2	Ech. comm. Angleterre	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse	Ech. comm. Allemagne-Belgique	Fioul - TAC	Fioul - Cogén.	Fioul - Autres	Gaz - TAC	Gaz - Cogén.	Gaz - CCG	Gaz - Autres	Hydraulique - Fil de l?eau + éclusée	Hydraulique - Lacs	Hydraulique - STEP turbinage	Bioénergies - Déchets	Bioénergies - Biomasse	Bioénergies - Biogaz	 Stockage batterie	Déstockage batterie	Eolien terrestre	Eolien offshore	Consommation corrigée
France	Données temps réel	2025-12-01	02:45	53865	53100	53300	70	0	1726	51830	7819	0	7229	-2442	1077	-13438	19	804	-2960	-4207	-3200	-3885	0	70	0	0	1306	422	0	5020	2037	172	382	394	301	-13	9	6081	1737	ND	
France	Données temps réel	2025-12-01	03:00	53453	52700	53100	71	0	1723	51703	8026	0	7166	-3081	1071	-13232	19	356	-2960	-4276	-3200	-3098	1	70	0	0	1306	418	0	5030	1992	143	377	393	301	-3	10	6249	1777	ND	
France	Données temps réel	2025-12-01	03:15	53412	52250	52750	71	0	1711	51137	8323	0	6931	-3334	1076	-12472	19	356	-2960	-4276	-3200	-3288	1	70	0	0	1306	407	0	4952	1837	142	381	393	301	-32	1	6549	1775	ND	
France	Données temps réel	2025-12-01	03:30	53089	51800	52400	70	0	1724	50698	8664	0	6904	-3340	1079	-12671	19	356	-2960	-4276	-3200	-3413	0	70	0	0	1301	425	0	4903	1846	155	383	395	301	-41	1	6872	1793	ND	
France	Données temps réel	2025-12-01	03:45	52756	51300	51950	71	0	1700	50729	8844	0	6745	-3334	1076	-13039	19	356	-2960	-4276	-3200	-3589	1	70	0	0	1305	397	0	4847	1796	102	382	393	301	-38	1	7030	1814	ND	
France	Données temps réel	2025-12-01	04:00	52605	50800	51500	70	0	1670	50512	9139	0	6708	-3566	1077	-12963	19	-272	-2960	-4276	-3200	-3816	0	70	0	0	1304	368	0	4830	1773	105	381	394	301	-44	1	7324	1815	ND	
France	Données temps réel	2025-12-01	04:15	52814	50950	51650	71	0	1956	50857	9455	0	6883	-3562	1076	-13923	20	-272	-2960	-4276	-3200	-3941	1	70	0	0	1305	653	0	4832	1949	102	380	395	301	-3	4	7642	1814	ND	
France	Données temps réel	2025-12-01	04:30	52837	51100	51800	71	0	1979	50901	9741	0	6854	-3555	1078	-14221	20	-272	-2960	-4276	-3200	-4164	1	70	0	0	1305	676	0	4832	1920	102	380	396	301	-11	0	7937	1804	ND	
France	Données temps réel	2025-12-01	04:45	53143	51350	52650	71	0	1968	50808	9917	0	6946	-3561	1078	-14069	20	-272	-2960	-4276	-3200	-3605	1	70	0	0	1305	665	0	4827	1956	163	380	396	301	-17	2	8093	1824	ND	
France	Données temps réel	2025-12-01	05:00	54008	51600	53500	70	0	1723	50517	10076	0	6906	-3561	1076	-12775	19	474	-2960	-4276	-3200	-3659	0	70	0	0	1304	421	0	4883	1882	141	377	398	301	-23	0	8240	1835	ND	
France	Données temps réel	2025-12-01	05:15	55257	52650	54500	70	0	1937	50886	10201	0	7405	-3521	1075	-12820	20	474	-2960	-4276	-3200	-3145	0	70	0	0	1307	631	0	4924	2219	262	376	397	301	-14	39	8369	1832	ND	
France	Données temps réel	2025-12-01	05:30	55820	53700	55500	70	0	1860	51074	10378	0	7834	-3468	1075	-12963	19	474	-2960	-4276	-3200	-3559	0	70	0	0	1307	555	0	4933	2588	313	378	395	301	-39	0	8540	1837	ND	
France	Données temps réel	2025-12-01	05:45	56713	55000	56750	71	0	1928	52024	10524	0	7963	-3002	1077	-13831	19	474	-2960	-4276	-3200	-3231	1	70	0	0	1304	625	0	4997	2660	307	379	397	301	-40	0	8683	1841	ND	
France	Données temps réel	2025-12-01	06:00	57994	56300	58000	70	0	1907	52342	10713	0	7995	-2838	1077	-13237	19	940	-2867	-4276	-3200	-3059	0	70	0	0	1306	603	0	5062	2691	242	379	397	301	-36	0	8873	1839	ND	
France	Données temps réel	2025-12-01	06:15	60691	57600	59250	69	0	1964	52353	10935	0	8497	-1477	1072	-12718	19	940	-2867	-4276	-3200	-3109	0	70	0	0	1303	662	0	5195	2984	318	374	397	301	-3	2	9088	1847	ND	
France	Données temps réel	2025-12-01	06:30	61766	58900	60500	69	0	2301	52387	11104	0	8964	-1316	1069	-12810	21	940	-2831	-4276	-3200	-2966	0	70	0	0	1298	1004	0	5243	3114	607	370	397	301	-1	2	9257	1846	ND	
France	Données temps réel	2025-12-01	06:45	62984	60650	62200	69	0	2825	52346	11113	0	9633	-1315	1071	-12744	23	940	-2718	-4276	-3200	-3020	0	70	0	0	1291	1536	0	5286	3412	936	373	396	301	-13	0	9273	1839	ND	
France	Données temps réel	2025-12-01	07:00	64640	62400	63900	70	0	3491	52160	11337	0	9706	-423	1073	-12755	27	198	-2782	-4381	-3200	-1967	0	70	0	0	1328	2166	0	5395	3315	996	378	394	301	-20	2	9491	1846	ND	
France	Données temps réel	2025-12-01	07:15	66258	63600	65050	71	0	3846	52109	11561	0	10137	0	1077	-12535	28	198	-2552	-4381	-3200	-2027	1	70	0	0	1408	2440	0	5567	3521	1048	379	397	301	-10	2	9726	1836	ND	
France	Données temps réel	2025-12-01	07:30	67464	64800	66200	71	0	3826	52317	11733	0	10976	0	1071	-12524	28	198	-2195	-4381	-3200	-2096	1	70	0	0	1405	2423	0	5675	3551	1750	375	395	301	-8	4	9900	1833	ND	
France	Données temps réel	2025-12-01	07:45	68204	65550	66950	71	0	3818	52190	11855	0	11435	0	1071	-12233	28	198	-2240	-4381	-3200	-2105	1	70	0	0	1407	2413	0	5735	3824	1875	374	396	301	-7	6	10041	1814	ND	
France	Données temps réel	2025-12-01	08:00	69027	66300	67700	70	0	3734	52103	11991	270	11651	0	1074	-11843	27	-679	-2031	-4380	-3200	-1867	0	70	0	0	1390	2346	0	5807	3957	1886	377	396	301	-24	2	10154	1837	ND	
France	Données temps réel	2025-12-01	08:15	69404	66850	68200	71	0	3838	52306	12129	356	12227	-1	1073	-12615	27	-679	-2129	-4381	-3200	-1890	1	70	0	0	1431	2409	0	5889	4201	2137	377	395	301	-5	26	10296	1833	ND	
France	Données temps réel	2025-12-01	08:30	69394	67400	68700	71	0	3836	52245	12182	500	12225	0	1071	-12743	27	-679	-2698	-4381	-3200	-1992	1	70	0	0	1417	2421	0	5861	4235	2129	377	393	301	-5	13	10343	1839	ND	
France	Données temps réel	2025-12-01	08:45	69798	67450	68700	71	0	3825	52298	12410	717	12262	0	1073	-12869	27	-679	-2867	-4381	-3200	-1998	1	70	0	0	1403	2424	0	5898	4245	2119	377	394	301	-5	16	10582	1828	ND	
France	Données temps réel	2025-12-01	09:00	69659	67500	68700	71	0	3770	52393	12451	1064	12361	0	1072	-13533	26	-3272	-870	-3887	-3200	-1961	1	70	0	0	1399	2373	0	5887	4166	2308	377	394	301	-3	14	10617	1833	ND	
France	Données temps réel	2025-12-01	09:15	69895	67700	69250	70	0	3802	52351	12652	1780	11680	0	1073	-13492	27	-3272	-567	-3887	-3200	-2534	0	70	0	0	1405	2398	0	5741	4017	1922	376	396	301	-17	2	10815	1837	ND	
France	Données temps réel	2025-12-01	09:30	69919	67900	69800	70	0	3614	52349	12627	2584	11414	-2	1073	-13792	25	-3272	-327	-3887	-3200	-2491	0	70	0	0	1414	2202	0	5702	3915	1798	377	395	301	-11	0	10788	1838	ND	
France	Données temps réel	2025-12-01	09:45	69716	68000	69650	70	0	3436	52330	12584	3390	10485	0	1069	-13577	25	-3272	34	-3887	-3200	-2535	0	70	0	0	1420	2018	0	5589	3501	1395	374	394	301	-67	0	10761	1824	ND	
France	Données temps réel	2025-12-01	10:00	69876	68100	69500	70	0	3469	52314	12527	4378	9822	-1	1071	-13708	25	-3528	982	-3887	-3200	-2992	0	70	0	0	1421	2050	0	5654	3239	930	375	395	301	-62	0	10694	1833	ND	
France	Données temps réel	2025-12-01	10:15	69845	67800	69250	70	0	2966	52306	12388	5204	8956	-3	1072	-13050	22	-3528	1118	-3887	-3200	-2865	0	70	0	0	1421	1547	0	5609	2972	376	375	396	301	-58	0	10546	1842	ND	
France	Données temps réel	2025-12-01	10:30	69929	67500	69000	71	0	2737	52263	12503	6088	8314	-17	1068	-13034	21	-3528	1565	-3887	-3200	-2873	1	70	0	0	1424	1316	0	5515	2630	169	374	393	301	-59	0	10655	1847	ND	
France	Données temps réel	2025-12-01	10:45	69543	67450	69200	71	0	2169	52267	12403	6828	8102	-601	1066	-12753	18	-3528	1150	-3887	-3200	-2920	1	70	0	0	1428	743	0	5341	2543	218	371	393	301	-9	7	10568	1835	ND	
France	Données temps réel	2025-12-01	11:00	68778	67400	69400	71	0	2028	52173	12053	7200	7929	-991	1070	-12736	18	-3528	1268	-3887	-3200	-3204	1	70	0	0	1431	599	0	5267	2558	103	375	393	301	-15	2	10210	1843	ND	
France	Données temps réel	2025-12-01	11:15	68865	67500	69200	71	0	2133	52145	12098	7638	7783	-987	1069	-13087	18	-3528	1237	-3887	-3200	-3183	1	70	0	0	1426	708	0	5140	2539	104	375	394	301	-4	11	10256	1842	ND	
France	Données temps réel	2025-12-01	11:30	68771	67600	69000	71	0	1992	52218	11916	8067	7660	-987	1066	-13234	17	-3528	1297	-3887	-3200	-3196	1	70	0	0	1428	566	0	5111	2444	104	373	392	301	-1	9	10062	1854	ND	
France	Données temps réel	2025-12-01	11:45	69127	67900	69500	71	0	1957	52237	11799	8360	7605	-985	1063	-12978	17	-3528	1323	-3887	-3200	-3170	1	70	0	0	1427	532	0	5025	2444	137	368	393	301	-1	4	9948	1851	ND	
France	Données temps réel	2025-12-01	12:00	69619	68200	70000	71	0	1968	52070	11688	8951	7668	-985	1072	-12876	17	-3528	1902	-4104	-3200	-3176	1	70	0	0	1422	548	0	5089	2416	163	379	392	301	-7	4	9846	1842	ND	
France	Données temps réel	2025-12-01	12:15	69225	67950	69750	70	0	1874	52064	11427	8885	7595	-1145	1067	-12623	17	-3528	1870	-4104	-3200	-3173	0	70	0	0	1416	459	0	5044	2315	236	373	393	301	-8	26	9583	1843	ND	
France	Données temps réel	2025-12-01	12:30	68844	67700	69500	70	0	1869	52097	11458	8958	7672	-1322	1068	-13040	17	-3528	1920	-4104	-3200	-3167	0	70	0	0	1420	451	0	5060	2418	194	374	392	301	-5	24	9617	1842	ND	
France	Données temps réel	2025-12-01	12:45	69216	68100	69850	71	0	1996	52178	11513	9170	7782	-1486	1067	-13091	17	-3528	1756	-4104	-3200	-3172	1	70	0	0	1420	578	0	5086	2392	304	374	393	301	-3	24	9667	1845	ND	
France	Données temps réel	2025-12-01	13:00	68834	68500	70200	69	0	1842	52040	11496	9416	7310	-1618	1065	-12790	16	-3028	1553	-4104	-3200	-3228	0	70	0	0	1430	414	0	5050	2069	191	371	393	301	-18	26	9661	1835	ND	
France	Données temps réel	2025-12-01	13:15	68282	67450	69050	71	0	1835	51829	11410	9197	7116	-1614	1066	-12559	17	-3028	1165	-4104	-3200	-3240	1	70	0	0	1423	414	0	5047	1873	196	372	392	301	-63	0	9574	1835	ND	
France	Données temps réel	2025-12-01	13:30	67046	66400	67900	71	0	1826	51848	11449	8794	7129	-1614	1068	-13461	17	-3028	747	-4104	-3200	-3281	1	70	0	0	1415	413	0	5032	1900	196	375	393	301	-59	1	9610	1840	ND	
France	Données temps réel	2025-12-01	13:45	66621	66100	67450	71	0	1819	51730	11475	8554	7076	-1613	1069	-13491	17	-3028	737	-4104	-3200	-3255	1	70	0	0	1416	405	0	4973	1908	195	374	394	301	-64	0	9638	1837	ND	
France	Données temps réel	2025-12-01	14:00	67024	65800	67000	70	0	1814	51692	11521	8538	7001	-1615	1071	-12990	17	-3028	532	-4104	-3200	-2959	0	70	0	0	1416	401	0	4977	1830	194	377	393	301	-73	0	9699	1822	ND	
France	Données temps réel	2025-12-01	14:15	66924	65400	66600	71	0	1798	52039	11620	8028	7327	-1766	1067	-13244	17	-3028	408	-4104	-3200	-2915	1	70	0	0	1416	385	0	4884	2071	372	373	392	301	-25	14	9784	1836	ND	
France	Données temps réel	2025-12-01	14:30	66233	65000	66200	71	0	1803	52190	11589	7482	7445	-1769	1067	-13619	17	-3028	725	-4104	-3200	-2931	1	70	0	0	1418	387	0	4843	2152	450	375	391	301	-25	3	9757	1832	ND	
France	Données temps réel	2025-12-01	14:45	65974	64650	65850	71	0	1822	52206	11637	6668	7522	-1770	1065	-13214	17	-3028	822	-4104	-3200	-2935	1	70	0	0	1413	411	0	4854	2219	448	375	389	301	-27	0	9801	1837	ND	
France	Données temps réel	2025-12-01	15:00	65382	64300	65500	71	0	1854	52132	11485	6131	7622	-1771	1068	-13174	17	-3528	693	-4423	-3200	-2312	1	70	0	0	1418	438	0	4862	2313	447	378	389	301	-33	2	9655	1831	ND	
France	Données temps réel	2025-12-01	15:15	65557	64050	65250	71	0	1991	52301	11651	5229	7714	-1789	1069	-12721	18	-3528	279	-4423	-3200	-2307	1	70	0	0	1420	573	0	4929	2298	487	374	394	301	-4	52	9824	1827	ND	
France	Données temps réel	2025-12-01	15:30	65101	63800	65000	71	0	2087	52319	11856	4373	7522	-988	1065	-13199	19	-3528	-155	-4423	-3200	-2279	1	70	0	0	1420	669	0	4913	2360	249	373	390	301	-8	10	10029	1827	ND	
France	Données temps réel	2025-12-01	15:45	64916	63700	64900	71	0	2096	52270	12095	3435	7712	-994	1068	-12841	19	-3528	186	-4423	-3200	-2386	1	70	0	0	1420	679	0	4924	2540	248	378	388	301	-5	15	10262	1834	ND	
France	Données temps réel	2025-12-01	16:00	64853	63600	64800	69	0	2107	52184	12215	2593	7996	-841	1069	-12533	19	-3528	127	-4423	-3200	-2374	0	70	0	0	1419	691	0	4965	2599	431	376	392	301	-29	29	10388	1827	ND	
France	Données temps réel	2025-12-01	16:15	64506	63550	64800	71	0	2209	52276	12320	1874	8820	-639	1064	-13475	19	-3528	-148	-4423	-3200	-2470	1	70	0	0	1419	791	0	5105	3095	619	373	390	301	-11	2	10488	1833	ND	
France	Données temps réel	2025-12-01	16:30	64667	63500	64800	71	0	2545	52371	12604	1299	9847	-474	1070	-14685	21	-3528	-1195	-4423	-3200	-2527	1	70	0	0	1420	1127	0	5211	3402	1234	378	391	301	-6	33	10770	1834	ND	
France	Données temps réel	2025-12-01	16:45	65025	63700	65000	70	0	2862	52323	12903	801	10311	-56	1070	-15263	23	-3528	-2270	-4423	-3200	-2690	0	70	0	0	1419	1445	0	5458	3707	1146	377	392	301	-10	20	11066	1836	ND	
France	Données temps réel	2025-12-01	17:00	65572	63900	65200	70	0	3162	52376	13032	405	11654	-56	1069	-16124	24	-3528	-2849	-4423	-3200	-3162	0	70	0	0	1419	1744	0	5614	3960	2080	376	391	301	-27	20	11205	1827	ND	
France	Données temps réel	2025-12-01	17:15	66416	64750	66050	69	0	3829	52323	13228	329	12418	-67	1069	-16769	27	-3528	-2960	-4423	-3200	-3205	0	70	0	0	1422	2409	0	5749	4004	2664	378	390	301	-37	32	11397	1831	ND	
France	Données temps réel	2025-12-01	17:30	67317	65600	66900	70	0	3889	52510	13440	300	13392	-69	1065	-17273	27	-3528	-2960	-4423	-3200	-3191	0	70	0	0	1422	2468	0	5779	4086	3527	373	391	301	-31	32	11611	1829	ND	
France	Données temps réel	2025-12-01	17:45	67987	66350	67650	70	0	3858	52513	13596	0	13885	-67	1051	-16915	26	-3528	-2920	-4423	-3200	-2852	0	70	0	0	1421	2438	0	5890	4155	3839	360	390	301	-27	32	11758	1838	ND	
France	Données temps réel	2025-12-01	18:00	68493	67100	68400	69	0	3772	52567	13703	0	13743	-67	1058	-16345	26	-2971	-2612	-4436	-3200	-2701	0	70	0	0	1421	2353	0	5933	3996	3814	363	393	301	-31	32	11865	1838	ND	
France	Données temps réel	2025-12-01	18:15	69260	68000	69350	71	0	3526	52526	14046	0	13824	-11	1070	-15944	25	-2971	-2350	-4436	-3200	-2519	1	70	0	0	1426	2103	0	6091	4045	3688	371	397	301	63	98	12217	1828	ND	
France	Données temps réel	2025-12-01	18:30	70362	68900	70300	70	0	3602	52589	14402	0	14367	-11	1067	-15874	25	-2971	-2202	-4436	-3200	-2385	0	70	0	0	1426	2178	0	6131	4262	3974	376	390	301	61	98	12573	1829	ND	
France	Données temps réel	2025-12-01	18:45	71513	69700	71100	71	0	3867	52649	14931	0	14517	-12	1067	-15726	26	-2971	-2165	-4436	-3200	-2174	1	70	0	0	1426	2443	0	6174	4261	4082	375	390	301	60	98	13091	1840	ND	
France	Données temps réel	2025-12-01	19:00	72102	70500	71900	70	0	3916	52667	15264	0	14161	-12	1068	-15196	26	-2545	-1859	-4436	-3200	-2625	0	70	0	0	1426	2492	0	6222	4171	3768	377	391	301	65	106	13425	1839	ND	
France	Données temps réel	2025-12-01	19:15	71608	69800	71200	70	0	3928	52635	15360	0	13594	-11	1063	-15133	26	-2545	-2197	-4436	-3200	-2287	0	70	0	0	1428	2501	0	6081	3959	3554	371	391	301	36	75	13528	1832	ND	
France	Données temps réel	2025-12-01	19:30	71107	69100	70500	71	0	3935	52680	15490	0	13281	-11	1057	-15481	26	-2545	-2190	-4436	-3200	-2205	1	70	0	0	1429	2508	0	6206	3900	3176	365	391	301	40	52	13656	1834	ND	
France	Données temps réel	2025-12-01	19:45	70542	68200	69600	71	0	3941	52638	15770	0	12797	-11	1066	-15775	26	-2545	-2709	-4436	-3200	-2392	1	70	0	0	1429	2513	0	6164	3664	2969	374	390	301	0	53	13938	1832	ND	
France	Données temps réel	2025-12-01	20:00	69477	67300	68700	71	0	3942	52679	15877	0	12477	-11	1067	-16721	26	-3317	-2341	-4436	-3200	-2695	1	70	0	0	1429	2515	0	6107	3595	2775	376	390	301	46	57	14040	1837	ND	
France	Données temps réel	2025-12-01	20:15	68357	66250	67600	71	0	3751	52685	15781	0	11999	-11	1066	-16985	26	-3317	-2867	-4436	-3200	-2694	1	70	0	0	1431	2321	0	6124	3395	2480	374	391	301	-4	11	14068	1714	ND	
France	Données temps réel	2025-12-01	20:30	67224	65200	66500	71	0	3747	52667	15725	0	10609	-11	1066	-16630	26	-3317	-2817	-4436	-3200	-2953	1	70	0	0	1427	2322	0	6078	3247	1285	375	390	301	-13	0	14100	1625	ND	
France	Données temps réel	2025-12-01	20:45	66211	64200	65500	71	0	3571	52639	15592	0	9905	-12	1064	-16605	25	-3317	-2867	-4436	-3200	-2858	1	70	0	0	1431	2142	0	5906	3195	804	371	392	301	-6	0	13991	1601	ND	
France	Données temps réel	2025-12-01	21:00	65302	63200	64500	70	0	3375	52562	15461	0	9780	-12	1070	-16978	25	-3337	-2867	-3967	-3200	-3820	0	70	0	0	1431	1947	0	5895	3198	687	373	396	301	-16	0	13989	1472	ND	
France	Données temps réel	2025-12-01	21:15	64114	62350	63650	70	0	2957	52596	15367	0	9556	-11	1069	-17482	23	-3337	-2867	-3967	-3200	-3847	0	70	0	0	1432	1527	0	5839	3112	605	375	393	301	-11	13	13884	1482	ND	
France	Données temps réel	2025-12-01	21:30	63937	61500	62800	69	0	3291	52558	15471	0	8714	-11	1072	-17197	24	-3337	-2867	-3967	-3200	-4098	0	70	0	0	1432	1861	0	5790	2515	410	375	396	301	-22	1	14026	1446	ND	
France	Données temps réel	2025-12-01	21:45	62849	60700	62000	70	0	2759	52471	15393	0	8579	-12	1076	-17475	22	-3337	-2867	-3967	-3200	-4464	0	70	0	0	1430	1331	0	5791	2439	349	375	400	301	-13	11	14092	1300	ND	
France	Données temps réel	2025-12-01	22:00	62448	59900	61200	70	0	2651	52040	15210	0	8415	-11	1073	-16978	22	-3258	-2867	-3882	-3200	-3575	0	70	0	0	1430	1223	0	5761	2390	265	376	396	301	-14	0	13948	1263	ND	
France	Données temps réel	2025-12-01	22:15	63054	60500	61750	71	0	2888	51494	15326	0	8541	-13	1074	-16335	23	-3258	-2867	-3882	-3200	-3452	1	70	0	0	1434	1455	0	5625	2589	327	377	396	301	-2	19	13851	1475	ND	
France	Données temps réel	2025-12-01	22:30	63024	61100	62300	70	0	3234	51318	15095	0	8746	-11	1076	-16481	25	-3258	-2864	-3882	-3200	-2450	0	70	0	0	1433	1803	0	5588	2746	412	379	395	301	-15	1	13715	1380	ND	
France	Données temps réel	2025-12-01	22:45	64036	61800	63000	71	0	3384	51423	15023	0	9039	-11	1077	-15951	25	-3258	-2867	-3882	-3200	-2344	1	70	0	0	1433	1953	0	5535	2935	569	380	396	301	-14	6	13788	1235	ND	
France	Données temps réel	2025-12-01	23:00	63148	62500	63700	71	0	3386	51298	14877	0	8705	-13	1075	-16226	26	-3187	-2575	-3715	-3200	-2535	1	70	0	0	1434	1955	0	5531	2718	456	379	395	301	-19	1	13592	1285	ND	
France	Données temps réel	2025-12-01	23:15	62815	61950	63200	70	0	3445	51130	14633	0	8466	-11	1075	-15994	26	-3187	-2588	-3715	-3200	-2914	0	70	0	0	1433	2014	0	5446	2557	463	379	395	301	-10	20	13553	1080	ND	
France	Données temps réel	2025-12-01	23:30	62263	61400	62700	71	0	3383	50778	14902	0	8124	-262	1075	-15783	26	-3187	-2546	-3715	-3200	-1902	1	70	0	0	1434	1951	0	5352	2507	266	379	394	301	-15	3	13648	1255	ND	
France	Données temps réel	2025-12-01	23:45	62203	61550	62100	71	0	2990	50375	14975	0	8164	-655	1073	-14768	24	-3187	-2677	-3715	-3200	-1381	1	70	0	0	1429	1563	0	5347	2537	280	377	395	301	-13	6	13630	1345	ND	
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
