Périmètre	Nature	Date	Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Bioénergies	Ech. physiques	Taux de Co2	Ech. comm. Angleterre	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse	Ech. comm. Allemagne-Belgique	Fioul - TAC	Fioul - Cogén.	Fioul - Autres	Gaz - TAC	Gaz - Cogén.	Gaz - CCG	Gaz - Autres	Hydraulique - Fil de l?eau + éclusée	Hydraulique - Lacs	Hydraulique - STEP turbinage	Bioénergies - Déchets	Bioénergies - Biomasse	Bioénergies - Biogaz	 Stockage batterie	Déstockage batterie	Eolien terrestre	Eolien offshore	Consommation corrigée
France	Données temps réel	2025-12-06	06:15	51957	52650	53750	70	0	1479	49190	15604	0	5075	-3074	1059	-17454	17	-3528	229	-4325	-3200	-5940	0	70	0	0	1325	156	0	4519	443	113	369	389	301	-3	17	13777	1827	ND	
France	Données temps réel	2025-12-06	06:30	52379	53000	54100	71	0	1468	48998	15537	0	5130	-3080	1063	-16786	17	-3528	346	-4325	-3200	-5971	1	70	0	0	1325	145	0	4531	487	112	373	388	301	-18	2	13709	1828	ND	
France	Données temps réel	2025-12-06	06:45	53012	53500	54600	71	0	1524	49219	15611	0	5162	-2999	1063	-16624	17	-3528	-40	-4325	-3200	-5333	1	70	0	0	1325	201	0	4552	498	112	374	388	301	-13	3	13784	1827	ND	
France	Données temps réel	2025-12-06	07:00	53329	54000	55100	71	0	1477	48704	15613	0	5238	-2830	1065	-16001	17	-3528	-741	-4244	-3200	-5274	1	70	0	0	1325	154	0	4599	526	113	374	389	301	-6	3	13787	1826	ND	
France	Données temps réel	2025-12-06	07:15	53578	54550	54750	71	0	1428	48912	16137	0	5321	-1522	1062	-17817	16	-3528	-1073	-4244	-3200	-5154	1	70	0	0	1325	104	0	4681	526	113	375	386	301	-10	2	14311	1826	ND	
France	Données temps réel	2025-12-06	07:30	53779	55100	54400	71	0	1435	48969	15874	0	5400	-1358	1064	-17667	16	-3528	-1364	-4244	-3200	-5310	1	70	0	0	1325	111	0	4713	575	112	374	389	301	-4	2	14046	1828	ND	
France	Données temps réel	2025-12-06	07:45	54379	55650	54950	71	0	1469	48823	15926	0	5468	-529	1063	-17913	17	-3528	-1503	-4244	-3200	-5216	1	70	0	0	1325	147	0	4743	612	113	374	388	301	-2	8	14097	1829	ND	
France	Données temps réel	2025-12-06	08:00	55127	56200	55500	71	0	1432	48934	15864	248	5756	-316	1062	-17913	16	-3528	-1050	-4244	-3200	-5554	1	70	0	0	1325	108	0	4775	571	411	374	387	301	-7	2	14036	1827	ND	
France	Données temps réel	2025-12-06	08:15	55477	56500	55800	71	0	1449	48919	15824	304	5889	-319	1059	-17695	16	-3528	-1041	-4244	-3200	-5598	1	70	0	0	1325	126	0	4858	669	361	373	384	301	-20	2	13996	1828	ND	
France	Données temps réel	2025-12-06	08:30	56255	56800	56100	71	0	1444	48803	16233	388	6403	-343	1060	-17787	16	-3528	-782	-4244	-3200	-5610	1	70	0	0	1325	121	0	4939	819	645	372	387	301	-14	1	14408	1825	ND	
France	Données temps réel	2025-12-06	08:45	56431	57150	56450	71	0	1496	48842	16245	517	6534	-358	1065	-17962	16	-3528	-852	-4244	-3200	-5647	1	70	0	0	1325	172	0	4985	862	687	366	398	301	-13	0	14429	1816	ND	
France	Données temps réel	2025-12-06	09:00	57018	57500	56800	71	0	1441	48896	16124	632	6963	-360	1068	-17803	16	-3528	-463	-4308	-3200	-6103	1	70	0	0	1332	112	0	5053	954	956	373	394	301	-10	2	14299	1826	ND	
France	Données temps réel	2025-12-06	09:15	57285	57850	57150	70	0	1441	49135	16088	996	6954	-320	1067	-18134	16	-3528	-277	-4308	-3200	-6150	0	70	0	0	1323	120	0	5032	970	952	375	390	301	-8	3	14262	1826	ND	
France	Données temps réel	2025-12-06	09:30	58053	58200	57500	71	0	1468	49393	16118	1332	6955	-318	1065	-18029	16	-3528	-423	-4308	-3200	-6211	1	70	0	0	1323	146	0	5091	994	869	375	388	301	-3	9	14292	1826	ND	
France	Données temps réel	2025-12-06	09:45	58316	58600	58150	70	0	1451	49093	16031	1713	6826	-314	1059	-17581	16	-3528	9	-4308	-3200	-6227	0	70	0	0	1323	130	0	5063	913	849	370	387	301	-28	2	14217	1814	ND	
France	Données temps réel	2025-12-06	10:00	58611	59000	58800	71	0	1443	49259	15986	2037	6031	-318	1060	-16940	16	-3528	-13	-4308	-3200	-5670	1	70	0	0	1323	122	0	5033	896	102	371	388	301	-13	0	14161	1825	ND	
France	Données temps réel	2025-12-06	10:15	59053	59150	59150	71	0	1458	49233	16101	2440	5903	-319	1062	-16899	16	-3528	286	-4308	-3200	-5711	1	70	0	0	1322	138	0	5024	778	102	372	388	301	-3	7	14279	1822	ND	
France	Données temps réel	2025-12-06	10:30	59311	59300	59500	70	0	1514	48839	16266	2852	5639	-534	1062	-16390	16	-3528	1195	-4308	-3200	-5917	0	70	0	0	1320	196	0	4933	603	102	370	391	301	-6	0	14439	1827	ND	
France	Données temps réel	2025-12-06	10:45	59683	59350	59550	70	0	1478	48946	16504	3250	5612	-1628	1061	-15600	16	-3528	1702	-4308	-3200	-5891	0	70	0	0	1319	161	0	4935	574	103	370	390	301	-10	0	14682	1822	ND	
France	Données temps réel	2025-12-06	11:00	58602	59400	59600	71	0	1478	49187	16162	3042	5534	-1622	1060	-16302	16	-3528	2034	-4308	-3200	-6374	1	70	0	0	1323	158	0	4847	585	102	371	388	301	-9	1	14334	1828	ND	
France	Données temps réel	2025-12-06	11:15	58799	59450	59600	71	0	1477	48986	16340	3310	5528	-1790	1062	-16174	16	-3528	2249	-4308	-3200	-6308	1	70	0	0	1317	161	0	4818	606	104	373	387	301	-10	0	14529	1811	ND	
France	Données temps réel	2025-12-06	11:30	59171	59500	59600	70	0	1441	48613	16353	3626	5516	-1789	1065	-15699	16	-3528	2378	-4308	-3200	-6268	0	70	0	0	1320	123	0	4818	595	103	376	388	301	-23	0	14525	1828	ND	
France	Données temps réel	2025-12-06	11:45	59512	59900	59750	71	0	1436	48180	16271	4130	5536	-1714	1060	-15447	16	-3528	2335	-4308	-3200	-6315	1	70	0	0	1317	120	0	4814	619	102	371	387	301	-9	0	14444	1827	ND	
France	Données temps réel	2025-12-06	12:00	59583	60300	59900	70	0	1442	47585	16376	4358	5536	-1728	1058	-15099	16	-3528	2590	-4474	-3200	-5525	0	70	0	0	1317	127	0	4805	629	102	368	389	301	-15	0	14548	1828	ND	
France	Données temps réel	2025-12-06	12:15	59683	60100	59650	70	0	1495	47710	16141	4399	5592	-2127	1056	-14635	16	-3528	2590	-4474	-3200	-5252	0	70	0	0	1314	183	0	4801	590	201	367	388	301	-18	0	14319	1821	ND	
France	Données temps réel	2025-12-06	12:30	59759	59900	59400	71	0	1423	47606	16231	4382	5727	-2139	1058	-14584	16	-3528	2590	-4474	-3200	-5184	1	70	0	0	1317	107	0	4773	660	295	369	388	301	-15	0	14402	1829	ND	
France	Données temps réel	2025-12-06	12:45	60216	60500	59900	71	0	1432	48237	16357	4409	5811	-2711	1059	-14442	15	-3528	2590	-4474	-3200	-5225	1	70	0	0	1314	120	0	4814	652	346	367	391	301	-11	4	14533	1825	ND	
France	Données temps réel	2025-12-06	13:00	59992	61100	60400	71	0	1430	48241	16228	4709	5584	-2719	1059	-14597	15	-3528	2564	-4474	-3200	-6155	1	70	0	0	1314	118	0	4806	627	151	369	389	301	-14	1	14430	1799	ND	
France	Données temps réel	2025-12-06	13:15	59368	59800	59200	71	0	1468	48367	16238	4663	5540	-2872	1058	-15187	16	-3528	2576	-4474	-3200	-6390	1	70	0	0	1314	156	0	4803	634	104	369	388	301	-4	26	14411	1827	ND	
France	Données temps réel	2025-12-06	13:30	58342	58500	58000	71	0	1423	48038	16291	4412	5482	-2872	1063	-15573	16	-3528	2096	-4474	-3200	-6418	1	70	0	0	1310	114	0	4758	620	104	372	390	301	-15	23	14468	1823	ND	
France	Données temps réel	2025-12-06	13:45	57521	57950	57500	71	0	1427	48632	16212	4097	5444	-2870	1057	-16563	15	-3528	2082	-4474	-3200	-6531	1	70	0	0	1311	118	0	4725	616	103	369	387	301	-9	25	14433	1779	ND	
France	Données temps réel	2025-12-06	14:00	57316	57400	57000	71	0	1430	48528	16210	4109	5458	-2862	1051	-16703	15	-3528	1854	-4474	-3200	-6284	1	70	0	0	1313	119	0	4732	624	102	366	385	301	-3	26	14397	1813	ND	
France	Données temps réel	2025-12-06	14:15	57408	57000	56700	70	0	1470	48319	16357	3815	5398	-2700	1055	-16364	16	-3528	1880	-4474	-3200	-6204	0	70	0	0	1312	160	0	4706	590	102	369	385	301	-12	0	14539	1818	ND	
France	Données temps réel	2025-12-06	14:30	57198	56600	56400	71	0	1437	48193	16498	3574	5339	-2706	1062	-16255	16	-3528	1705	-4474	-3200	-6182	1	70	0	0	1309	130	0	4705	531	103	371	390	301	-15	0	14695	1803	ND	
France	Données temps réel	2025-12-06	14:45	56829	56300	56200	71	0	1445	48925	16176	3281	5347	-2693	1058	-16786	16	-3528	1412	-4474	-3200	-6228	1	70	0	0	1310	137	0	4721	524	102	371	385	301	-10	16	14365	1811	ND	
France	Données temps réel	2025-12-06	15:00	56446	56000	56000	71	0	1500	48386	15931	2817	5565	-2700	1059	-16161	16	-3528	1392	-4271	-3200	-6650	1	70	0	0	1310	192	0	4690	772	103	370	387	301	-21	0	14113	1818	ND	
France	Données temps réel	2025-12-06	15:15	56325	55450	55500	71	0	1438	49025	16017	2381	5664	-2533	1060	-16786	16	-3528	761	-4271	-3200	-6811	1	70	0	0	1310	130	0	4778	782	104	373	386	301	-15	3	14201	1816	ND	
France	Données temps réel	2025-12-06	15:30	55870	54900	55000	71	0	1442	49212	15842	2127	5661	-2131	1060	-17397	16	-3528	3	-4271	-3200	-6679	1	70	0	0	1310	135	0	4811	748	102	372	387	301	-17	1	14041	1801	ND	
France	Données temps réel	2025-12-06	15:45	55206	54550	54900	71	0	1465	49652	15353	1790	5908	-1970	1065	-18104	16	-3528	-149	-4271	-3200	-6711	1	70	0	0	1310	157	0	4842	766	301	374	389	301	-24	0	13576	1777	ND	
France	Données temps réel	2025-12-06	16:00	55056	54200	54800	71	0	1492	49684	14975	1351	6091	-1557	1063	-18103	16	-3528	-766	-4271	-3200	-6672	1	70	0	0	1310	184	0	4870	847	374	372	390	301	-11	1	13179	1796	ND	
France	Données temps réel	2025-12-06	16:15	54697	54150	54750	71	0	1425	49426	14701	1040	6490	-1556	1069	-17946	16	-3528	-1244	-4271	-3200	-6683	1	70	0	0	1310	117	0	4870	1027	592	375	393	301	-23	1	12919	1781	ND	
France	Données temps réel	2025-12-06	16:30	54822	54100	54700	71	0	1431	49870	14514	761	6938	-1347	1062	-18472	16	-3528	-2340	-4271	-3200	-6655	1	70	0	0	1310	123	0	4956	1231	751	373	387	301	-6	2	12749	1766	ND	
France	Données temps réel	2025-12-06	16:45	54905	54250	54800	71	0	1482	50035	14596	533	7207	-2	1061	-20086	16	-3528	-2757	-4271	-3200	-6411	1	70	0	0	1310	173	0	4975	1519	712	368	392	301	-6	15	12877	1719	ND	
France	Données temps réel	2025-12-06	17:00	55449	54400	54900	71	0	1470	50018	14668	334	7523	0	1065	-19695	16	-3528	-2631	-4272	-3200	-6767	1	70	0	0	1310	162	0	4991	1761	770	373	390	301	-8	3	12876	1792	ND	
France	Données temps réel	2025-12-06	17:15	56160	55250	55750	71	0	1439	50220	14590	284	7965	-2	1061	-19460	16	-3528	-2775	-4272	-3200	-6564	1	70	0	0	1314	127	0	5095	1811	1059	373	387	301	-9	1	12793	1797	ND	
France	Données temps réel	2025-12-06	17:30	57024	56100	56600	71	0	1455	50294	14710	270	9283	-3	1065	-20111	16	-3528	-2775	-4272	-3200	-6554	1	70	0	0	1314	143	0	5125	1802	2356	372	391	301	-9	1	12896	1814	ND	
France	Données temps réel	2025-12-06	17:45	57487	56950	57450	71	0	1518	50375	14572	0	9839	0	1066	-19955	16	-3528	-2473	-4272	-3200	-6559	1	70	0	0	1316	204	0	5233	1907	2699	374	391	301	-3	4	12767	1805	ND	
France	Données temps réel	2025-12-06	18:00	57637	57800	58300	70	0	1463	50319	14440	0	10083	-1	1065	-19795	16	-3528	-2775	-4285	-3200	-6486	0	70	0	0	1314	151	0	5387	2038	2658	370	394	301	-9	2	12639	1801	ND	
France	Données temps réel	2025-12-06	18:15	58056	58200	58650	71	0	1436	50299	14327	0	10372	-2	1063	-19677	15	-3528	-2775	-4285	-3200	-6567	1	70	0	0	1316	121	0	5487	2176	2709	368	393	301	72	96	12646	1681	ND	
France	Données temps réel	2025-12-06	18:30	58825	58600	59000	70	0	1458	50911	14333	0	10995	-1	1064	-20185	15	-3528	-2775	-4285	-3200	-6525	0	70	0	0	1316	144	0	5579	2342	3075	372	391	301	84	96	12685	1649	ND	
France	Données temps réel	2025-12-06	18:45	59164	58800	59200	71	0	1494	51034	14024	0	11331	0	1065	-20043	15	-3528	-2775	-4285	-3200	-6080	1	70	0	0	1316	180	0	5696	2480	3155	374	390	301	92	98	12431	1593	ND	
France	Données temps réel	2025-12-06	19:00	59311	59000	59400	71	0	1439	51086	14015	0	11258	-1	1069	-19641	15	-3528	-2775	-4355	-3200	-6327	1	70	0	0	1318	122	0	5651	2530	3077	375	393	301	2	13	12489	1525	ND	
France	Données temps réel	2025-12-06	19:15	59411	58750	59150	71	0	1419	51130	14064	0	11601	-1	1064	-19922	15	-3528	-2775	-4355	-3200	-6323	1	70	0	0	1318	103	0	5659	2472	3470	372	391	301	-15	0	12556	1508	ND	
France	Données temps réel	2025-12-06	19:30	58988	58500	58900	70	0	1467	51170	14037	0	11500	-3	1063	-20304	15	-3528	-2745	-4355	-3200	-6239	0	70	0	0	1318	151	0	5635	2455	3410	370	392	301	-14	2	12532	1505	ND	
France	Données temps réel	2025-12-06	19:45	58505	57950	58300	71	0	1492	51339	13913	0	11188	-1	1072	-20572	15	-3528	-2745	-4355	-3200	-6183	1	70	0	0	1318	176	0	5562	2319	3307	372	398	301	-6	8	12458	1455	ND	
France	Données temps réel	2025-12-06	20:00	57617	57400	57700	71	0	1450	51491	13662	0	10598	0	1071	-20725	15	-3528	-2775	-4355	-3200	-6215	1	70	0	0	1320	131	0	5513	2096	2990	375	395	301	-6	4	12155	1508	ND	
France	Données temps réel	2025-12-06	20:15	57189	56500	56800	71	0	1433	51378	13677	0	10415	-3	1068	-20858	15	-3528	-2775	-4355	-3200	-6148	1	70	0	0	1322	113	0	5339	2001	3075	373	393	301	-4	13	12130	1547	ND	
France	Données temps réel	2025-12-06	20:30	56171	55600	55900	71	0	1495	51414	13483	0	8841	0	1066	-20194	16	-3528	-2775	-4355	-3200	-6094	1	70	0	0	1322	175	0	5313	1748	1781	374	391	301	-7	3	12068	1415	ND	
France	Données temps réel	2025-12-06	20:45	55634	55100	55400	71	0	1471	51376	13657	0	8623	-17	1066	-20607	16	-3528	-2775	-4355	-3200	-6256	1	70	0	0	1322	152	0	5254	1601	1769	374	390	301	-7	1	12109	1548	ND	
France	Données temps réel	2025-12-06	21:00	55389	54600	54900	70	0	1441	51337	13675	0	8267	-40	1073	-20417	16	-3528	-2775	-4194	-3200	-6197	0	70	0	0	1322	120	0	5200	1479	1589	375	397	301	-16	1	12126	1549	ND	
France	Données temps réel	2025-12-06	21:15	55108	54100	54400	71	0	1452	51403	13496	0	8109	-51	1069	-20418	16	-3528	-2775	-4194	-3200	-6118	1	70	0	0	1327	127	0	5157	1495	1457	373	394	301	-21	2	12127	1369	ND	
France	Données temps réel	2025-12-06	21:30	54169	53600	53900	70	0	1525	51315	13506	0	7473	-56	1067	-20693	16	-3528	-2775	-4194	-3200	-6139	0	70	0	0	1325	202	0	5115	1117	1241	373	392	301	-39	2	11993	1514	ND	
France	Données temps réel	2025-12-06	21:45	53611	53250	53850	70	0	1448	51206	13107	0	7188	-57	1065	-20386	16	-3528	-2775	-4194	-3200	-6347	0	70	0	0	1327	123	0	5043	1015	1130	373	390	301	-29	1	11797	1310	ND	
France	Données temps réel	2025-12-06	22:00	53450	52900	53800	70	0	1449	51344	12937	0	7841	-58	1069	-21168	16	-3528	-2775	-4194	-3200	-6729	0	70	0	0	1327	125	0	5045	986	1810	374	393	301	-35	2	11705	1232	ND	
France	Données temps réel	2025-12-06	22:15	54715	53500	54350	70	0	1485	51401	12647	0	8695	0	1069	-20645	16	-3528	-2775	-4194	-3200	-6470	0	70	0	0	1329	159	0	5090	1171	2433	374	393	301	-8	2	11324	1323	ND	
France	Données temps réel	2025-12-06	22:30	55019	54100	54900	71	0	1499	51350	12638	0	9019	0	1072	-20628	16	-3528	-2519	-4194	-3200	-6380	1	70	0	0	1324	177	0	5211	1450	2358	373	397	301	-4	2	11209	1429	ND	
France	Données temps réel	2025-12-06	22:45	55964	54850	55650	71	0	1443	51538	12656	0	9607	-1	1072	-20415	16	-3528	-2689	-4194	-3200	-6306	1	70	0	0	1324	120	0	5211	1591	2805	374	397	301	-7	2	11140	1515	ND	
France	Données temps réel	2025-12-06	23:00	55446	55600	56400	70	0	1447	51322	12714	0	9275	-1	1068	-20430	16	-3528	-2775	-4042	-3200	-5968	0	70	0	0	1324	125	0	5267	1492	2516	375	391	301	-19	2	11143	1571	ND	
France	Données temps réel	2025-12-06	23:15	55552	55400	56000	70	0	1477	51386	12877	0	8557	0	1064	-19870	16	-3528	-2775	-4042	-3200	-5807	0	70	0	0	1324	154	0	5158	1497	1902	374	389	301	-23	14	11272	1606	ND	
France	Données temps réel	2025-12-06	23:30	54941	55200	55600	71	0	1433	51380	12803	0	8135	0	1064	-19938	16	-3528	-2775	-4042	-3200	-5934	1	70	0	0	1324	111	0	5223	1422	1490	371	391	301	-10	5	11153	1649	ND	
France	Données temps réel	2025-12-06	23:45	55037	54850	55350	70	0	1439	51390	12782	0	7710	-1	1066	-19416	16	-3528	-2599	-4042	-3200	-6162	0	70	0	0	1317	123	0	5163	983	1564	374	390	301	-15	13	11190	1592	ND	
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
