Périmètre	Nature	Date	Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Bioénergies	Ech. physiques	Taux de Co2	Ech. comm. Angleterre	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse	Ech. comm. Allemagne-Belgique	Fioul - TAC	Fioul - Cogén.	Fioul - Autres	Gaz - TAC	Gaz - Cogén.	Gaz - CCG	Gaz - Autres	Hydraulique - Fil de l?eau + éclusée	Hydraulique - Lacs	Hydraulique - STEP turbinage	Bioénergies - Déchets	Bioénergies - Biomasse	Bioénergies - Biogaz	 Stockage batterie	Déstockage batterie	Eolien terrestre	Eolien offshore	Consommation corrigée
France	Données temps réel	2025-12-04	04:15	52890	53000	53000	68	363	1672	49782	10539	0	6010	-3473	1032	-13086	24	-3528	689	-3987	-3200	-3195	0	70	0	0	1421	253	0	4579	1312	119	354	377	301	-20	1	8789	1749	ND	
France	Données temps réel	2025-12-04	04:30	52751	53000	53000	69	364	1677	49864	10594	0	6102	-3462	1033	-13526	23	-3528	712	-3987	-3200	-3193	0	70	0	0	1424	255	0	4648	1335	118	354	378	301	-8	45	8795	1799	ND	
France	Données temps réel	2025-12-04	04:45	52868	53500	53500	67	363	1673	49576	10770	0	6065	-3477	1035	-13220	23	-3528	704	-3987	-3200	-3194	0	70	0	0	1421	254	0	4664	1299	102	356	377	301	-21	38	8969	1801	ND	
France	Données temps réel	2025-12-04	05:00	53624	54000	54000	67	363	1709	49622	10700	0	6156	-3469	1033	-12577	24	-3528	1430	-3987	-3200	-3238	0	70	0	0	1418	293	0	4675	1378	103	354	378	301	-19	38	9098	1602	ND	
France	Données temps réel	2025-12-04	05:15	54303	54900	54900	67	363	1708	49868	10525	0	6585	-2994	1032	-12871	23	-3528	1340	-3987	-3200	-3185	0	70	0	0	1418	292	0	4807	1655	123	353	378	301	0	20	9062	1463	ND	
France	Données temps réel	2025-12-04	05:30	55296	55800	55800	67	363	1653	49720	10998	0	6693	-2678	1032	-12564	23	-3528	1488	-3987	-3200	-3135	0	70	0	0	1417	238	0	4905	1662	126	354	377	301	-3	14	9235	1763	ND	
France	Données temps réel	2025-12-04	05:45	55911	56750	56750	67	363	1706	49805	11069	0	6782	-2681	1032	-12234	23	-3528	1426	-3987	-3200	-3133	0	70	0	0	1421	287	0	4904	1751	127	353	378	301	-12	14	9252	1817	ND	
France	Données temps réel	2025-12-04	06:00	56772	57700	57700	67	361	1704	49948	11162	0	7511	-2674	1033	-12344	23	-3528	2248	-3987	-3200	-3595	0	70	0	0	1424	282	0	4958	2244	309	353	378	301	-5	11	9350	1812	ND	
France	Données temps réel	2025-12-04	06:15	58828	59550	59150	67	364	1690	50857	11159	0	8281	-1993	1055	-12690	22	-3528	2489	-3987	-3200	-3696	0	70	0	0	1422	271	0	5065	2839	378	375	378	301	-1	37	9348	1811	ND	
France	Données temps réel	2025-12-04	06:30	60364	61400	60600	67	369	1780	50983	11427	0	8202	-1504	1056	-12026	23	-3528	2544	-3987	-3200	-3643	0	70	0	0	1421	360	0	5120	2735	348	377	378	301	-22	31	9631	1796	ND	
France	Données temps réel	2025-12-04	06:45	62009	62850	61950	71	340	2082	50872	11596	0	8570	-486	1054	-12102	24	-3528	2367	-3987	-3200	-3673	1	70	0	0	1423	661	0	5427	2847	297	375	378	301	-2	14	9796	1800	ND	
France	Données temps réel	2025-12-04	07:00	63014	64300	63300	70	361	2435	51035	11509	0	8780	-251	1051	-11993	26	-3528	2300	-4198	-3200	-3008	0	70	0	0	1417	1019	0	5406	3094	280	371	378	301	-14	31	9733	1776	ND	
France	Données temps réel	2025-12-04	07:15	64365	65700	64750	71	368	2735	51402	11723	0	9307	-262	1054	-12038	27	-3528	2300	-4198	-3200	-3049	1	70	0	0	1448	1288	0	5589	3328	390	375	378	301	-8	14	9956	1766	ND	
France	Données temps réel	2025-12-04	07:30	65553	67100	66200	70	380	2969	51357	12028	0	9899	-46	1054	-12150	29	-3528	2300	-4198	-3200	-3152	0	70	0	0	1452	1519	0	5641	3495	763	374	378	301	-12	3	10246	1783	ND	
France	Données temps réel	2025-12-04	07:45	65975	67850	67050	71	370	3108	51357	11855	0	10315	-53	1054	-12100	29	-3528	2300	-4198	-3200	-3148	1	70	0	0	1453	1657	0	5731	3609	976	375	379	301	-9	6	10068	1787	ND	
France	Données temps réel	2025-12-04	08:00	66945	68600	67900	70	369	3378	51397	11623	268	10195	-35	1053	-11360	30	-2999	2300	-4198	-2385	-3292	0	70	0	0	1451	1928	0	5760	3442	993	373	378	301	-17	5	9965	1657	ND	
France	Données temps réel	2025-12-04	08:15	67417	68800	68150	71	340	3280	51362	11820	323	10111	-1	1053	-10966	30	-2999	2300	-4198	-2385	-3338	1	70	0	0	1448	1834	0	5880	3284	947	373	378	301	-8	33	10100	1720	ND	
France	Données temps réel	2025-12-04	08:30	67470	69000	68400	69	368	3385	51333	11905	401	10180	-1	1052	-11235	30	-2999	2228	-4198	-2385	-3391	0	70	0	0	1451	1935	0	5848	3270	1062	373	378	301	-20	33	10169	1736	ND	
France	Données temps réel	2025-12-04	08:45	67676	69050	68050	70	339	3223	51447	12138	514	10126	-1	1053	-11219	29	-2999	2104	-4198	-2385	-3355	0	70	0	0	1454	1772	0	5873	3259	994	373	378	301	-14	0	10399	1739	ND	
France	Données temps réel	2025-12-04	09:00	67653	69100	67700	69	346	3332	51483	11941	683	10135	0	1052	-11374	30	-3478	2300	-3908	-2385	-3964	0	70	0	0	1490	1844	0	5913	3269	954	372	378	301	-18	4	10247	1694	ND	
France	Données temps réel	2025-12-04	09:15	67971	69000	67650	70	369	3374	51488	12083	1024	10359	0	1048	-11835	30	-3478	2300	-3908	-2385	-3974	0	70	0	0	1492	1884	0	5822	3342	1194	369	378	301	-11	3	10369	1713	ND	
France	Données temps réel	2025-12-04	09:30	68295	68900	67600	70	369	3328	51508	12021	1446	10347	0	1052	-11835	30	-3478	2300	-3908	-2385	-3990	0	70	0	0	1492	1839	0	5824	3320	1203	373	378	301	-14	3	10299	1722	ND	
France	Données temps réel	2025-12-04	09:45	68215	68750	67650	70	369	3314	51512	11951	1873	9860	0	1030	-11746	29	-3478	2300	-3908	-2385	-3919	0	70	0	0	1488	1828	0	5823	3096	941	351	378	301	-20	2	10236	1715	ND	
France	Données temps réel	2025-12-04	10:00	68201	68600	67700	70	390	3333	51463	11866	2262	9615	-1	1025	-11803	30	-3527	2300	-3908	-2385	-4391	0	70	0	0	1493	1841	0	5809	2980	826	347	377	301	-19	2	10256	1610	ND	
France	Données temps réel	2025-12-04	10:15	68327	68600	67750	70	427	3417	51408	11592	2715	9529	-1	1026	-11844	31	-3527	2300	-3908	-2385	-4369	0	70	0	0	1489	1930	0	5654	2906	969	347	378	301	-14	2	10140	1451	ND	
France	Données temps réel	2025-12-04	10:30	68001	68600	67800	69	396	3295	51373	11610	3124	9139	-10	1026	-12006	30	-3527	2300	-3908	-2385	-4061	0	70	0	0	1491	1805	0	5637	2664	838	348	376	301	-14	1	10023	1586	ND	
France	Données temps réel	2025-12-04	10:45	68089	68800	67950	70	397	3350	51414	11719	3375	8731	-339	1046	-11665	30	-3527	2300	-3908	-2385	-4087	0	70	0	0	1488	1864	0	5582	2395	754	368	377	301	-10	1	10303	1416	ND	
France	Données temps réel	2025-12-04	11:00	68143	69000	68100	70	369	3118	51361	11778	3656	8512	-335	1047	-11381	28	-3528	2300	-3908	-2385	-3879	0	70	0	0	1487	1632	0	5628	2280	603	367	379	301	-53	1	10272	1507	ND	
France	Données temps réel	2025-12-04	11:15	68065	69050	68150	71	396	3263	51321	11709	3949	8438	-417	1049	-11718	29	-3528	2300	-3908	-2385	-3780	1	70	0	0	1484	1781	0	5622	2209	607	370	378	301	-3	7	9980	1729	ND	
France	Données temps réel	2025-12-04	11:30	68115	69100	68200	71	372	3116	51177	11699	4076	8338	-416	1054	-11358	29	-3528	2300	-3908	-2385	-3851	1	70	0	0	1484	1633	0	5631	2123	584	376	376	301	-14	0	9915	1784	ND	
France	Données temps réel	2025-12-04	11:45	68118	69500	68600	71	372	3131	51224	11380	4279	8385	-81	1046	-11641	29	-3528	2300	-3908	-2385	-3782	1	70	0	0	1481	1653	0	5656	2140	590	368	377	301	-53	3	9832	1548	ND	
France	Données temps réel	2025-12-04	12:00	68248	69900	69000	71	372	3138	51218	11380	4434	8327	-80	1048	-11646	29	-3528	2300	-3973	-2385	-3653	1	70	0	0	1481	1660	0	5647	2100	580	370	377	301	-15	0	9951	1429	ND	
France	Données temps réel	2025-12-04	12:15	68283	69600	68650	71	372	3044	51131	11389	4504	8395	-80	1046	-11540	28	-3528	2300	-3973	-2385	-3517	1	70	0	0	1477	1570	0	5446	2362	588	368	377	301	-52	3	9947	1442	ND	
France	Données temps réel	2025-12-04	12:30	68143	69300	68300	70	367	3062	51069	11400	4529	8072	-82	1047	-11376	28	-3528	2300	-3973	-2385	-3475	0	70	0	0	1471	1593	0	5458	2314	300	369	377	301	-18	0	9828	1573	ND	
France	Données temps réel	2025-12-04	12:45	68224	69850	68800	71	392	3106	51192	11428	4382	8226	-82	1048	-11511	29	-3528	2300	-3973	-2385	-3620	1	70	0	0	1481	1627	0	5431	2556	239	370	377	301	-29	0	9794	1634	ND	
France	Données temps réel	2025-12-04	13:00	67801	70400	69300	70	374	3060	51158	11332	4778	7983	-326	1049	-11629	28	-3528	2300	-3973	-2385	-3628	0	70	0	0	1477	1585	0	5399	2436	148	370	377	301	-48	0	9719	1613	ND	
France	Données temps réel	2025-12-04	13:15	67568	69350	67900	70	403	3051	51237	11193	4519	7829	-480	1049	-11309	29	-3528	2300	-3973	-2385	-3609	0	70	0	0	1478	1575	0	5309	2356	163	369	379	301	-8	12	9488	1706	ND	
France	Données temps réel	2025-12-04	13:30	66455	68300	66500	70	367	3161	51232	10881	4227	7620	-481	1050	-11667	29	-3528	2300	-3973	-2385	-3660	0	70	0	0	1475	1688	0	5298	2175	147	371	377	301	-14	9	9217	1664	ND	
France	Données temps réel	2025-12-04	13:45	66154	68100	66450	71	366	3105	51269	10570	4072	7688	-478	1046	-11573	29	-3528	2300	-3973	-2385	-3690	1	70	0	0	1476	1632	0	5330	2207	151	367	377	301	-2	19	8879	1691	ND	
France	Données temps réel	2025-12-04	14:00	66577	67900	66400	70	378	2963	51237	10375	4080	7887	-708	1045	-10752	28	-3528	2300	-3973	-2385	-3469	0	70	0	0	1469	1495	0	5377	2351	159	366	378	301	-11	14	8796	1579	ND	
France	Données temps réel	2025-12-04	14:15	66394	67800	66300	71	391	3169	51382	10028	3892	8157	-464	1046	-11279	30	-3528	2300	-3973	-2385	-3527	1	70	0	0	1457	1713	0	5354	2601	201	368	377	301	-7	10	8486	1542	ND	
France	Données temps réel	2025-12-04	14:30	65664	67700	66200	70	391	3281	51406	9681	3739	8129	-465	1050	-11619	30	-3528	2300	-3973	-2385	-3598	0	70	0	0	1462	1821	0	5261	2668	200	371	378	301	-8	10	8038	1643	ND	
France	Données temps réel	2025-12-04	14:45	65529	67050	65600	70	397	3403	51430	9262	3430	8328	-463	1054	-11384	31	-3528	2300	-3973	-2385	-3591	0	70	0	0	1459	1946	0	5224	2790	314	374	379	301	-8	10	7622	1640	ND	
France	Données temps réel	2025-12-04	15:00	65199	66400	65000	71	415	3548	51431	8816	3242	8302	-463	1052	-11215	33	-3528	2150	-3873	-2385	-3599	1	70	0	0	1460	2090	0	5177	2809	315	371	380	301	-12	10	7166	1650	ND	
France	Données temps réel	2025-12-04	15:15	65004	66050	64650	70	391	3808	51378	8424	2732	8269	0	1051	-11099	34	-3528	2286	-3873	-2385	-3720	0	70	0	0	1460	2350	0	5179	2771	319	371	379	301	-23	4	6744	1680	ND	
France	Données temps réel	2025-12-04	15:30	64370	65700	64300	70	394	4007	51396	7900	2216	8461	0	1044	-11106	35	-3528	2100	-3873	-2385	-3864	0	70	0	0	1459	2550	0	5177	2949	335	363	379	301	-17	5	6457	1444	ND	
France	Données temps réel	2025-12-04	15:45	64058	65250	63800	71	446	4108	51411	7568	1794	8884	-1	1049	-11263	37	-3528	2100	-3873	-2385	-3880	1	70	0	0	1460	2650	0	5240	3080	564	368	380	301	-14	5	6054	1514	ND	
France	Données temps réel	2025-12-04	16:00	64038	64800	63300	69	536	4403	51415	7167	1418	8866	-1	1047	-10861	40	-3528	2100	-3873	-2385	-3261	0	70	0	0	1459	2946	0	5174	3138	554	366	380	301	-25	6	5891	1276	ND	
France	Données temps réel	2025-12-04	16:15	63876	64850	63350	69	528	4704	51424	6812	1154	8918	-2	1047	-10757	42	-3528	2100	-3873	-2385	-3280	0	70	0	0	1422	3283	0	5217	3152	550	367	379	301	-21	0	5556	1256	ND	
France	Données temps réel	2025-12-04	16:30	63771	64900	63400	70	561	4996	51394	6636	838	9358	0	1051	-11120	44	-3528	2100	-3873	-2385	-3391	0	70	0	0	1423	3574	0	5282	3365	711	372	378	301	-13	1	5340	1295	ND	
France	Données temps réel	2025-12-04	16:45	63861	65500	64000	70	538	5121	51406	6472	584	9829	0	1052	-11193	44	-3528	2100	-3873	-2385	-3431	0	70	0	0	1422	3701	0	5356	3296	1177	373	378	301	-17	0	5182	1291	ND	
France	Données temps réel	2025-12-04	17:00	64509	66100	64600	71	540	5545	51396	6422	358	10511	0	1051	-11378	46	-3528	2100	-3873	-3200	-3292	1	70	0	0	1422	4125	0	5477	3478	1556	373	377	301	-13	6	5275	1148	ND	
France	Données temps réel	2025-12-04	17:15	65705	66900	65350	70	563	5895	51460	6199	309	11740	-1	1051	-11565	47	-3528	2100	-3873	-3200	-3403	0	70	0	0	1425	4471	0	5708	3783	2248	371	379	301	-19	4	5181	1019	ND	
France	Données temps réel	2025-12-04	17:30	66621	67700	66100	70	572	6129	51405	6332	289	12533	0	1051	-11759	48	-3528	1900	-3873	-3200	-3403	0	70	0	0	1426	4704	0	5787	3605	3141	371	379	301	-6	5	5099	1233	ND	
France	Données temps réel	2025-12-04	17:45	66918	68350	66850	71	579	6431	51462	6063	0	13384	0	1051	-12125	49	-3528	1900	-3873	-3200	-3450	1	70	0	0	1425	5008	0	6005	3957	3421	371	379	301	-15	17	4902	1161	ND	
France	Données temps réel	2025-12-04	18:00	67358	69000	67600	70	521	6484	51455	5830	0	13828	0	1053	-11863	49	-3486	1700	-4081	-2610	-2432	0	70	0	0	1424	5062	0	6116	4002	3710	373	379	301	-25	5	4635	1195	ND	
France	Données temps réel	2025-12-04	18:15	68267	69750	68400	71	498	6518	51417	5798	0	13405	0	1051	-10685	49	-3486	1700	-4092	-2610	-2476	1	70	0	0	1471	5056	0	6273	4100	3031	371	379	301	94	102	4498	1300	ND	
France	Données temps réel	2025-12-04	18:30	68849	70500	69200	70	572	6794	51412	5942	0	14061	0	1051	-11232	51	-3486	1700	-4079	-2610	-2453	0	70	0	274	1477	5043	0	6256	4040	3765	370	379	301	82	97	4535	1407	ND	
France	Données temps réel	2025-12-04	18:45	69956	71000	69800	70	561	6893	51444	5613	0	14880	0	1053	-10743	51	-3486	1700	-3997	-2610	-2006	0	70	0	310	1473	5109	0	6315	4326	4239	372	379	301	88	98	4633	980	ND	
France	Données temps réel	2025-12-04	19:00	70296	71500	70400	71	563	6911	51474	5353	0	15114	-1	1054	-10438	51	-3184	1700	-3865	-3200	-2816	1	70	0	308	1474	5130	0	6424	4330	4360	373	379	301	92	102	4528	825	ND	
France	Données temps réel	2025-12-04	19:15	70034	70900	69800	70	569	6894	51511	5280	0	15676	-38	1052	-11078	50	-3184	1700	-4062	-3200	-2643	0	70	0	308	1473	5113	0	6476	4357	4843	371	380	301	40	58	4489	791	ND	
France	Données temps réel	2025-12-04	19:30	69652	70300	69200	71	575	6892	51522	5087	0	15385	-55	1052	-10996	51	-3184	1700	-4092	-3200	-2869	1	70	0	311	1473	5108	0	6527	4329	4529	373	378	301	46	74	4305	782	ND	
France	Données temps réel	2025-12-04	19:45	68455	69350	68250	70	580	6891	51492	4870	0	15081	-54	1052	-11635	51	-3184	1700	-4076	-3200	-2999	0	70	0	314	1471	5106	0	6511	4255	4314	372	379	301	37	71	4126	744	ND	
France	Données temps réel	2025-12-04	20:00	67532	68400	67300	71	563	6879	51507	4931	0	14903	-52	1053	-12448	51	-3528	1700	-4092	-3200	-2739	1	70	0	315	1467	5097	0	6547	4296	4060	371	380	301	47	77	4145	786	ND	
France	Données temps réel	2025-12-04	20:15	67089	67300	66250	70	562	6869	51639	4927	0	14509	-56	1053	-12490	51	-3528	1492	-4092	-3200	-2848	0	70	0	317	1470	5083	0	6351	4089	4068	372	380	301	-8	15	4013	914	ND	
France	Données temps réel	2025-12-04	20:30	65614	66200	65200	70	579	6646	51715	4576	0	13912	-58	1054	-12894	51	-3528	643	-4092	-3200	-2839	0	70	0	318	1466	4861	0	6319	4077	3516	374	379	301	-3	16	3959	618	ND	
France	Données temps réel	2025-12-04	20:45	64564	65200	64350	71	537	6257	51848	4329	0	14210	-1	1055	-13754	48	-3528	362	-4092	-3200	-2794	1	70	0	318	1429	4509	0	6271	4057	3881	375	378	301	-2	14	3935	394	ND	
France	Données temps réel	2025-12-04	21:00	63970	64200	63500	69	504	5986	51979	4373	0	13926	0	1050	-13916	47	-3528	495	-3814	-3200	-2811	0	70	0	0	1429	4560	0	6251	4041	3634	371	379	301	-16	13	3930	443	ND	
France	Données temps réel	2025-12-04	21:15	63141	63450	62850	71	492	5858	52135	4222	0	12652	0	1051	-13313	47	-3528	607	-3942	-3200	-2965	1	70	0	0	1430	4431	0	6322	3891	2439	371	379	301	-46	18	3826	396	ND	
France	Données temps réel	2025-12-04	21:30	62384	62700	62200	70	481	5687	52147	4128	0	12358	0	1050	-13484	46	-3528	1133	-3877	-3200	-2897	0	70	0	0	1431	4258	0	6314	3667	2377	370	378	301	-53	0	3664	464	ND	
France	Données temps réel	2025-12-04	21:45	61756	62000	61450	71	487	5521	52170	4026	0	11613	0	1057	-13147	46	-3528	1120	-3933	-3200	-2891	1	70	0	0	1431	4092	0	6302	3590	1721	374	382	301	-46	5	3597	429	ND	
France	Données temps réel	2025-12-04	22:00	61338	61300	60700	69	482	5273	52218	3918	0	11060	0	1051	-12668	45	-3528	1621	-4023	-3200	-2275	0	70	0	0	1431	3844	0	6275	3348	1437	370	379	301	-63	0	3515	403	ND	
France	Données temps réel	2025-12-04	22:15	61899	61800	61300	70	487	5098	52245	3756	0	11298	0	1052	-12097	44	-3528	1590	-4023	-3200	-2331	0	70	0	0	1433	3667	0	6201	3211	1886	372	379	301	-12	0	3246	511	ND	
France	Données temps réel	2025-12-04	22:30	62004	62300	61900	70	487	5458	52295	3695	0	10987	0	1052	-12022	46	-3528	2000	-4023	-3200	-2438	0	70	0	0	1434	4026	0	6232	3211	1544	373	379	301	-18	0	3148	547	ND	
France	Données temps réel	2025-12-04	22:45	63338	63000	62450	70	490	5715	52327	3593	0	10966	0	1053	-10861	47	-3528	2000	-4023	-3200	-2421	0	70	0	0	1433	4284	0	6294	3266	1405	371	381	301	-15	0	3106	487	ND	
France	Données temps réel	2025-12-04	23:00	62554	63700	63000	70	484	5708	52360	3576	0	10671	0	1050	-11345	47	-3387	2000	-3862	-3200	-2460	0	70	0	0	1433	4277	0	6291	3149	1231	371	378	301	-20	0	2898	678	ND	
France	Données temps réel	2025-12-04	23:15	62006	63100	62700	71	495	5619	52422	3469	0	10370	0	1054	-11520	47	-3387	2000	-3862	-3200	-2549	1	70	0	0	1435	4186	0	6164	3106	1100	374	379	301	-3	30	2858	611	ND	
France	Données temps réel	2025-12-04	23:30	61627	62500	62400	69	465	5619	52469	3242	0	9800	0	1054	-11084	47	-3387	2000	-3862	-3200	-2578	0	70	0	0	1434	4186	0	6074	3004	723	375	378	301	-20	12	2744	498	ND	
France	Données temps réel	2025-12-04	23:45	61684	61900	61850	70	488	5377	52488	3114	0	10009	0	1052	-10909	46	-3387	2000	-3862	-3200	-2581	0	70	0	0	1375	4004	0	6043	3125	840	372	378	301	-17	12	2668	446	ND	
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
